time_paris,vol_mean,count
2019-10-01 09:00:00+02:00,1.4009630002063895e-05,6343
2019-10-01 09:10:00+02:00,6.599682504361393e-06,7001
2019-10-01 09:20:00+02:00,6.669464200494755e-06,6009
2019-10-01 09:30:00+02:00,4.498461040462316e-06,5701
2019-10-01 09:40:00+02:00,5.840963585873363e-06,4796
2019-10-01 09:50:00+02:00,6.001272385138569e-06,5856
2019-10-01 10:00:00+02:00,4.560953888135755e-06,7902
2019-10-01 10:10:00+02:00,3.4461989360949355e-06,5832
2019-10-01 10:20:00+02:00,2.9419888430543184e-06,4335
2019-10-01 10:30:00+02:00,4.346681033694337e-06,5494
2019-10-01 10:40:00+02:00,3.6320315662577166e-06,6185
2019-10-01 10:50:00+02:00,3.1463915815359393e-06,5712
2019-10-01 11:00:00+02:00,3.270953137684037e-06,4733
2019-10-01 11:10:00+02:00,3.809426781649869e-06,6192
2019-10-01 11:20:00+02:00,3.970574603156103e-06,5667
2019-10-01 11:30:00+02:00,3.0208205593310858e-06,4801
2019-10-01 11:40:00+02:00,2.856023765611654e-06,4298
2019-10-01 11:50:00+02:00,2.2604023032991335e-06,3653
2019-10-01 12:00:00+02:00,2.3144230130283614e-06,3666
2019-10-01 12:10:00+02:00,2.4699729361167475e-06,4293
2019-10-01 12:20:00+02:00,2.4011899306489514e-06,2404
2019-10-01 12:30:00+02:00,2.902199301671998e-06,2314
2019-10-01 12:40:00+02:00,1.863100774320966e-06,2847
2019-10-01 12:50:00+02:00,2.5750244873100186e-06,3436
2019-10-01 13:00:00+02:00,1.4673069480003453e-06,2815
2019-10-01 13:10:00+02:00,2.6650959106477438e-06,3805
2019-10-01 13:20:00+02:00,2.9057405666429848e-06,3368
2019-10-01 13:30:00+02:00,2.1643933536927454e-06,2778
2019-10-01 13:40:00+02:00,1.970434324221825e-06,2750
2019-10-01 13:50:00+02:00,2.317020314392988e-06,3354
2019-10-01 14:00:00+02:00,1.7817522750090457e-06,3105
2019-10-01 14:10:00+02:00,2.09004540381214e-06,3833
2019-10-01 14:20:00+02:00,2.0871742355885315e-06,3896
2019-10-01 14:30:00+02:00,1.6561258927061875e-06,3702
2019-10-01 14:40:00+02:00,3.0834288432751325e-06,5322
2019-10-01 14:50:00+02:00,2.2467247770027363e-06,3049
2019-10-01 15:00:00+02:00,2.0928476564852357e-06,4685
2019-10-01 15:10:00+02:00,2.1982770162097277e-06,3439
2019-10-01 15:20:00+02:00,2.552059616472956e-06,2917
2019-10-01 15:30:00+02:00,2.6352756588200554e-06,9463
2019-10-01 15:40:00+02:00,2.4662885371203374e-06,9075
2019-10-01 15:50:00+02:00,3.943835833435696e-06,7678
2019-10-01 16:00:00+02:00,5.373462372793399e-06,16807
2019-10-01 16:10:00+02:00,4.359491836067519e-06,16348
2019-10-01 16:20:00+02:00,4.0538904565785535e-06,11283
2019-10-01 16:30:00+02:00,2.9725322197531326e-06,11245
2019-10-01 16:40:00+02:00,2.6004417161444948e-06,12240
2019-10-01 16:50:00+02:00,3.2523284385741585e-06,11410
2019-10-01 17:00:00+02:00,2.8492209694558493e-06,9842
2019-10-01 17:10:00+02:00,3.422981502897962e-06,12256
2019-10-01 17:20:00+02:00,3.3841088601506714e-06,7703
2019-10-01 17:30:00+02:00,0.0009627239523868868,26
