time_paris,delta_mean,count
2019-10-01 09:00:00+02:00,0.292933333333332,75
2019-10-01 09:01:00+02:00,0.09559139784946298,93
2019-10-01 09:02:00+02:00,0.16424242424242516,33
2019-10-01 09:03:00+02:00,0.5583999999999972,50
2019-10-01 09:04:00+02:00,0.4695555555555551,45
2019-10-01 09:05:00+02:00,0.38442028985507193,138
2019-10-01 09:06:00+02:00,0.3560126582278473,158
2019-10-01 09:07:00+02:00,0.3024113475177291,141
2019-10-01 09:08:00+02:00,0.34539473684210376,76
2019-10-01 09:09:00+02:00,0.1247959183673464,98
2019-10-01 09:10:00+02:00,0.3330693069306941,101
2019-10-01 09:11:00+02:00,0.2479775280898855,89
2019-10-01 09:12:00+02:00,0.43722222222222357,90
2019-10-01 09:13:00+02:00,0.29367647058823526,68
2019-10-01 09:14:00+02:00,0.17555555555555505,135
2019-10-01 09:15:00+02:00,0.1714925373134334,134
2019-10-01 09:16:00+02:00,0.16992307692307543,130
2019-10-01 09:17:00+02:00,0.22546511627906846,86
2019-10-01 09:18:00+02:00,0.26741573033707894,89
2019-10-01 09:19:00+02:00,0.2489156626506017,83
2019-10-01 09:20:00+02:00,0.15823008849557454,113
2019-10-01 09:21:00+02:00,0.12050632911391806,79
2019-10-01 09:22:00+02:00,0.16654205607476644,107
2019-10-01 09:23:00+02:00,0.18923076923077023,143
2019-10-01 09:24:00+02:00,0.06597014925372861,67
2019-10-01 09:25:00+02:00,0.06363636363636375,99
2019-10-01 09:26:00+02:00,0.19422535211267655,71
2019-10-01 09:27:00+02:00,0.16941666666666808,120
2019-10-01 09:28:00+02:00,0.10657894736842322,114
2019-10-01 09:29:00+02:00,0.14854545454545354,55
2019-10-01 09:30:00+02:00,0.10443548387096983,124
2019-10-01 09:31:00+02:00,0.13013698630137277,73
2019-10-01 09:32:00+02:00,0.2996428571428587,56
2019-10-01 09:33:00+02:00,0.18613207547169547,106
2019-10-01 09:34:00+02:00,0.06036363636363727,55
2019-10-01 09:35:00+02:00,0.19064814814814846,108
2019-10-01 09:36:00+02:00,0.16233644859812957,107
2019-10-01 09:37:00+02:00,0.0705882352941197,68
2019-10-01 09:38:00+02:00,0.2853968253968279,63
2019-10-01 09:39:00+02:00,0.19537037037036875,54
2019-10-01 09:40:00+02:00,0.16739130434783203,23
2019-10-01 09:41:00+02:00,0.25444444444444475,117
2019-10-01 09:42:00+02:00,0.13712121212121123,66
2019-10-01 09:43:00+02:00,0.06657534246575439,73
2019-10-01 09:44:00+02:00,0.21431034482758632,58
2019-10-01 09:45:00+02:00,0.22464285714285812,112
2019-10-01 09:46:00+02:00,0.13043010752688014,93
2019-10-01 09:47:00+02:00,0.2678431372549052,51
2019-10-01 09:48:00+02:00,0.11405797101449056,69
2019-10-01 09:49:00+02:00,0.07869047619047466,84
2019-10-01 09:50:00+02:00,0.15676923076923313,65
2019-10-01 09:51:00+02:00,0.29693181818181813,88
2019-10-01 09:52:00+02:00,0.21809523809523707,105
2019-10-01 09:53:00+02:00,0.29783783783784,74
2019-10-01 09:54:00+02:00,0.25246153846153874,130
2019-10-01 09:55:00+02:00,0.10220779220779522,77
2019-10-01 09:56:00+02:00,0.21094339622641456,106
2019-10-01 09:57:00+02:00,0.13791946308724734,149
2019-10-01 09:58:00+02:00,0.15369999999999792,100
2019-10-01 09:59:00+02:00,0.22361702127659464,47
2019-10-01 10:00:00+02:00,0.13743749999999944,160
2019-10-01 10:01:00+02:00,0.09180451127819597,133
2019-10-01 10:02:00+02:00,0.09792452830188586,159
2019-10-01 10:03:00+02:00,0.23430555555555432,144
2019-10-01 10:04:00+02:00,0.14797101449275188,69
2019-10-01 10:05:00+02:00,0.1765536723163841,177
