time_paris,delta_mean,count
2019-10-01 09:00:00+02:00,0.12725824800910182,879
2019-10-01 09:10:00+02:00,0.0828532608695649,1104
2019-10-01 09:20:00+02:00,0.09288174512055075,871
2019-10-01 09:30:00+02:00,0.09451219512195275,820
2019-10-01 09:40:00+02:00,0.07585872576177231,722
2019-10-01 09:50:00+02:00,0.08779927448609436,827
2019-10-01 10:00:00+02:00,0.07660110149488579,1271
2019-10-01 10:10:00+02:00,0.07452830188679202,848
2019-10-01 10:20:00+02:00,0.12194312796208648,633
2019-10-01 10:30:00+02:00,0.0665767878077377,853
2019-10-01 10:40:00+02:00,0.06403965303593552,807
2019-10-01 10:50:00+02:00,0.06371517027863717,646
2019-10-01 11:00:00+02:00,0.060533141210374425,694
2019-10-01 11:10:00+02:00,0.08584146341463406,820
2019-10-01 11:20:00+02:00,0.09746500777605033,643
2019-10-01 11:30:00+02:00,0.09619863013698629,584
2019-10-01 11:40:00+02:00,0.11362376237623781,505
2019-10-01 11:50:00+02:00,0.10168674698795153,415
2019-10-01 12:00:00+02:00,0.08940334128878247,419
2019-10-01 12:10:00+02:00,0.0847468354430378,474
2019-10-01 12:20:00+02:00,0.09169117647058975,272
2019-10-01 12:30:00+02:00,0.08378787878787929,264
2019-10-01 12:40:00+02:00,0.09389380530973333,339
2019-10-01 12:50:00+02:00,0.09633074935400392,387
2019-10-01 13:00:00+02:00,0.08305555555555516,288
2019-10-01 13:10:00+02:00,0.07427645788336884,463
2019-10-01 13:20:00+02:00,0.08378223495702061,349
2019-10-01 13:30:00+02:00,0.06354632587859348,313
2019-10-01 13:40:00+02:00,0.08251655629139144,302
2019-10-01 13:50:00+02:00,0.058494623655913916,372
2019-10-01 14:00:00+02:00,0.06107692307692182,390
2019-10-01 14:10:00+02:00,0.0635570469798669,447
2019-10-01 14:20:00+02:00,0.0675227272727277,440
2019-10-01 14:30:00+02:00,0.05992771084337426,415
2019-10-01 14:40:00+02:00,0.0548343373493969,664
2019-10-01 14:50:00+02:00,0.051508951406650565,391
2019-10-01 15:00:00+02:00,0.10561371841155283,554
2019-10-01 15:10:00+02:00,0.05821138211382143,492
2019-10-01 15:20:00+02:00,0.05778054862842939,401
2019-10-01 15:30:00+02:00,0.0959769008662171,1039
2019-10-01 15:40:00+02:00,0.05316888045540799,1054
2019-10-01 15:50:00+02:00,0.04807807807807784,999
2019-10-01 16:00:00+02:00,0.06557437797776677,1889
2019-10-01 16:10:00+02:00,0.04491363907087506,1679
2019-10-01 16:20:00+02:00,0.046383319967923144,1247
2019-10-01 16:30:00+02:00,0.048119891008174265,1101
2019-10-01 16:40:00+02:00,0.058464662875711025,1231
2019-10-01 16:50:00+02:00,0.04962468723936649,1199
2019-10-01 17:00:00+02:00,0.06193721973094236,1115
2019-10-01 17:10:00+02:00,0.05957809030348002,1351
2019-10-01 17:20:00+02:00,0.2097260273972606,876
