time_paris,delta_mean,count
2019-10-01 09:00:00+02:00,0.15907317073170774,205
2019-10-01 09:02:00+02:00,0.0671578947368425,95
2019-10-01 09:04:00+02:00,0.16533783783783715,148
2019-10-01 09:06:00+02:00,0.1068400000000019,250
2019-10-01 09:08:00+02:00,0.1198342541436464,181
2019-10-01 09:10:00+02:00,0.0712886597938156,194
2019-10-01 09:12:00+02:00,0.06812206572769836,213
2019-10-01 09:14:00+02:00,0.08822742474916277,299
2019-10-01 09:16:00+02:00,0.0722009569377996,209
2019-10-01 09:18:00+02:00,0.11460317460317405,189
2019-10-01 09:20:00+02:00,0.08005291005291003,189
2019-10-01 09:22:00+02:00,0.10137755102040753,196
2019-10-01 09:24:00+02:00,0.1305369127516768,149
2019-10-01 09:26:00+02:00,0.07642458100558687,179
2019-10-01 09:28:00+02:00,0.0808227848101262,158
2019-10-01 09:30:00+02:00,0.09984126984126919,189
2019-10-01 09:32:00+02:00,0.09865771812081016,149
2019-10-01 09:34:00+02:00,0.12966850828729445,181
2019-10-01 09:36:00+02:00,0.07584699453551949,183
2019-10-01 09:38:00+02:00,0.055762711864409294,118
2019-10-01 09:40:00+02:00,0.06453237410072003,139
2019-10-01 09:42:00+02:00,0.06699115044247819,113
2019-10-01 09:44:00+02:00,0.08221428571428474,140
2019-10-01 09:46:00+02:00,0.09595890410958703,146
2019-10-01 09:48:00+02:00,0.06907608695652132,184
2019-10-01 09:50:00+02:00,0.07195266272189288,169
2019-10-01 09:52:00+02:00,0.13422818791946348,149
2019-10-01 09:54:00+02:00,0.08828220858895662,163
2019-10-01 09:56:00+02:00,0.06750000000000075,212
2019-10-01 09:58:00+02:00,0.087686567164179,134
2019-10-01 10:00:00+02:00,0.08340740740740744,270
2019-10-01 10:02:00+02:00,0.0722580645161312,310
2019-10-01 10:04:00+02:00,0.08194174757281407,206
2019-10-01 10:06:00+02:00,0.07010928961748555,183
2019-10-01 10:08:00+02:00,0.07526490066225035,302
2019-10-01 10:10:00+02:00,0.06229166666666526,240
2019-10-01 10:12:00+02:00,0.057860962566844275,187
2019-10-01 10:14:00+02:00,0.06352941176470392,153
2019-10-01 10:16:00+02:00,0.13725000000000218,160
2019-10-01 10:18:00+02:00,0.05324074074074114,108
2019-10-01 10:20:00+02:00,0.06011834319526591,169
2019-10-01 10:22:00+02:00,0.05584269662921459,178
2019-10-01 10:24:00+02:00,0.07614678899082997,109
2019-10-01 10:26:00+02:00,0.33292857142857213,140
2019-10-01 10:28:00+02:00,0.05891891891891987,37
2019-10-01 10:30:00+02:00,0.06049999999999962,200
2019-10-01 10:32:00+02:00,0.09779220779220732,231
2019-10-01 10:34:00+02:00,0.04561224489796149,98
2019-10-01 10:36:00+02:00,0.049414893617021234,188
2019-10-01 10:38:00+02:00,0.061323529411766296,136
2019-10-01 10:40:00+02:00,0.05873239436619674,213
2019-10-01 10:42:00+02:00,0.07538461538461318,130
2019-10-01 10:44:00+02:00,0.07542857142857172,105
2019-10-01 10:46:00+02:00,0.05989010989011242,182
2019-10-01 10:48:00+02:00,0.05960451977401048,177
2019-10-01 10:50:00+02:00,0.05595419847327983,131
2019-10-01 10:52:00+02:00,0.058079999999998105,125
2019-10-01 10:54:00+02:00,0.06953947368421001,152
2019-10-01 10:56:00+02:00,0.06375000000000064,72
2019-10-01 10:58:00+02:00,0.0687349397590375,166
2019-10-01 11:00:00+02:00,0.06604316546762452,139
2019-10-01 11:02:00+02:00,0.06972789115646211,147
2019-10-01 11:04:00+02:00,0.05171052631578975,152
2019-10-01 11:06:00+02:00,0.056488095238094956,168
2019-10-01 11:08:00+02:00,0.05943181818181952,88
2019-10-01 11:10:00+02:00,0.08181818181817975,154
2019-10-01 11:12:00+02:00,0.074710144927538,138
2019-10-01 11:14:00+02:00,0.12970873786407788,206
2019-10-01 11:16:00+02:00,0.061510416666665714,192
2019-10-01 11:18:00+02:00,0.06884615384615496,130
2019-10-01 11:20:00+02:00,0.0748750000000026,80
2019-10-01 11:22:00+02:00,0.07802325581395474,86
2019-10-01 11:24:00+02:00,0.08027027027027196,148
