time_paris,vol_mean,count
2019-10-01 10:32:00+02:00,4.081721483416096e-06,898
2019-10-01 10:33:00+02:00,2.699224732608572e-06,482
2019-10-01 10:34:00+02:00,2.3320493341164813e-06,355
2019-10-01 10:35:00+02:00,2.892532366159029e-06,368
2019-10-01 10:36:00+02:00,3.019617773759096e-06,509
2019-10-01 10:37:00+02:00,2.381645286332277e-06,645
2019-10-01 10:38:00+02:00,1.8841512517981424e-06,627
2019-10-01 10:39:00+02:00,1.8863074385293597e-06,501
2019-10-01 10:40:00+02:00,4.234397094784327e-06,809
2019-10-01 10:41:00+02:00,3.994909157896084e-06,769
2019-10-01 10:42:00+02:00,6.1917219408107765e-06,496
2019-10-01 10:43:00+02:00,2.5225009299460865e-06,609
2019-10-01 10:44:00+02:00,4.28629817128583e-06,386
2019-10-01 10:45:00+02:00,1.6383085261437485e-06,433
2019-10-01 10:46:00+02:00,1.637803828569901e-06,361
2019-10-01 10:47:00+02:00,2.8574155745627665e-06,828
2019-10-01 10:48:00+02:00,2.4190636415087547e-06,929
2019-10-01 10:49:00+02:00,1.8832185087522108e-06,565
2019-10-01 10:50:00+02:00,3.016508428336709e-06,627
2019-10-01 10:51:00+02:00,2.102941384755449e-06,506
2019-10-01 10:52:00+02:00,2.836443629685125e-06,625
2019-10-01 10:53:00+02:00,2.3893137766892973e-06,643
2019-10-01 10:54:00+02:00,2.4882596754571656e-06,665
2019-10-01 10:55:00+02:00,3.2064754385324027e-06,737
2019-10-01 10:56:00+02:00,9.307347263238728e-07,254
2019-10-01 10:57:00+02:00,2.3726814535987584e-06,548
2019-10-01 10:58:00+02:00,2.0749575761815157e-06,627
2019-10-01 10:59:00+02:00,4.18885763635996e-06,480
2019-10-01 11:00:00+02:00,4.1444047724533935e-06,485
2019-10-01 11:01:00+02:00,3.6028663823257325e-06,361
2019-10-01 11:02:00+02:00,2.758216997779336e-06,600
2019-10-01 11:03:00+02:00,1.9020740544101768e-06,435
2019-10-01 11:04:00+02:00,3.0639871537118085e-06,540
2019-10-01 11:05:00+02:00,3.247255288542541e-06,473
2019-10-01 11:06:00+02:00,2.638744253124323e-06,716
2019-10-01 11:07:00+02:00,3.6383611841072805e-06,519
2019-10-01 11:08:00+02:00,1.2464900930973196e-06,284
2019-10-01 11:09:00+02:00,3.3175619936508316e-06,320
2019-10-01 11:10:00+02:00,2.805664243301108e-06,673
2019-10-01 11:11:00+02:00,2.7449582651264308e-06,559
2019-10-01 11:12:00+02:00,4.540883953011271e-06,468
2019-10-01 11:13:00+02:00,2.588934053991814e-06,456
2019-10-01 11:14:00+02:00,3.962384591720029e-06,536
