bucket,rlop_bid_mean,rlop_bid_p90,rlop_bid_count,rlop_ask_mean,rlop_ask_p90,rlop_ask_count,vol_bid_mean,vol_bid_p90,vol_bid_count,vol_ask_mean,vol_ask_p90,vol_ask_count,trade_count,trade_volume,signed_volume,abs_signed_volume,imb_of,spread_mean,mid_mean,bid_depth_mean,ask_depth_mean,imbalance_ob_mean,limit_new_bid_count,limit_new_ask_count,cancel_bid_count,cancel_ask_count
2019-10-01 07:00:00+00:00,0.1272582480091018,0.4220000000000003,879.0,0.3040242557883123,0.4599999999999937,907.0,1.4009630002059987e-05,0.0,6343,1.3226936575390014e-05,0.0,6368,614.0,76509.0,1259.0,48313.0,0.026059238714217704,0.04499684542586777,85.20302839116718,199.12854889589906,197.23769716088327,0.05811701647260963,1499,1349,1778,1636
2019-10-01 07:10:00+00:00,0.08285326086956486,0.1800000000000068,1104.0,0.24641791044776087,0.4399999999999977,1005.0,6.5996825043590485e-06,0.0,7001,7.101911915337724e-06,0.0,7001,406.0,38448.0,-8318.0,38448.0,-0.21634415314190594,0.024220825596343882,85.04884516497643,240.65262105413512,232.7597486073418,-0.03561002065316572,1594,1604,1733,2066
2019-10-01 07:20:00+00:00,0.09288174512055072,0.1800000000000068,871.0,0.14198347107437995,0.16999999999999177,968.0,6.669464200491529e-06,0.0,6009,5.197648851604893e-06,0.0,6009,344.0,30159.0,-4395.0,30159.0,-0.14572764348950562,0.022967215842902483,84.83743135297054,249.08420702279915,280.07422200033284,-0.054660713574788806,1342,1455,1465,1747
2019-10-01 07:30:00+00:00,0.0945121951219527,0.269999999999996,820.0,0.1640909090909096,0.1600000000000108,814.0,4.4984610404609896e-06,0.0,5701,4.311602993379266e-06,0.0,5701,284.0,20752.0,2948.0,20752.0,0.14205859676175792,0.02213997544290254,84.6144167689879,223.14102788984388,300.208910717418,-0.11522960440598098,1172,1485,1217,1823
2019-10-01 07:40:00+00:00,0.07585872576177229,0.1799999999999926,722.0,0.16808310991957107,0.2099999999999937,746.0,5.840963585871476e-06,0.0,4796,5.001290772116368e-06,0.0,4796,155.0,12564.0,-2218.0,12564.0,-0.17653613498885706,0.025068807339450112,84.61579545454545,282.365929941618,276.0644286905755,-0.0005189757798731783,1158,1102,1289,1242
2019-10-01 07:50:00+00:00,0.08779927448609431,0.1799999999999926,827.0,0.2026992561105207,0.269999999999996,941.0,6.00127238513569e-06,0.0,5856,5.698147071376657e-06,0.0,5856,263.0,23756.0,-3404.0,23756.0,-0.1432901161811753,0.022870560109289832,84.80324880464481,279.3739754098361,217.11885245901638,0.0922473970337667,1441,1328,1589,1497
2019-10-01 08:00:00+00:00,0.07660110149488576,0.1700000000000017,1271.0,0.13883147853736086,0.1400000000000005,1258.0,4.56095388813394e-06,0.0,7902,4.6950210473690715e-06,0.0,7902,284.0,20001.0,-3957.0,20001.0,-0.19784010799460028,0.023177676537585706,84.62483738294102,244.34586180713742,301.81131359149583,-0.0825627241294045,1802,1967,1959,2173
2019-10-01 08:10:00+00:00,0.07452830188679198,0.11299999999999735,848.0,0.1466706586826354,0.1700000000000017,835.0,3.446198936093484e-06,0.0,5832,3.0808538223935014e-06,0.0,5832,128.0,10292.0,1802.0,10292.0,0.1750874465604353,0.021639231824417304,84.59454046639232,331.37945816186556,332.87757201646093,0.026390428205468188,1415,1405,1475,1535
2019-10-01 08:20:00+00:00,0.12194312796208642,0.1400000000000005,633.0,0.1316316639741517,0.16200000000000944,619.0,2.941988843053287e-06,0.0,4335,3.1318251905622837e-06,0.0,4335,108.0,7872.0,908.0,7872.0,0.11534552845528455,0.021623990772777994,84.69356862745099,306.5510957324106,426.24636678200693,-0.11280213745520229,952,1130,1042,1210
2019-10-01 08:30:00+00:00,0.06657678780773765,0.1400000000000005,853.0,0.0785590778097979,0.1400000000000005,694.0,4.346681033692773e-06,0.0,5494,3.1197302455661444e-06,0.0,5494,217.0,25360.0,-2550.0,25360.0,-0.10055205047318612,0.01927557335274827,84.59299235529669,384.6161266836549,405.255551510739,-0.03701436885890029,1324,1316,1357,1497
2019-10-01 08:40:00+00:00,0.06403965303593548,0.1479999999999985,807.0,0.1274153074027603,0.1400000000000005,797.0,3.632031566256168e-06,0.0,6185,3.191176084926354e-06,0.0,6185,151.0,11788.0,1098.0,11788.0,0.09314557176789956,0.01912206952303969,84.5904179466451,341.2656426839127,449.51010509296685,-0.09411735319885406,1370,1569,1490,1754
2019-10-01 08:50:00+00:00,0.06371517027863714,0.1700000000000017,646.0,0.08739348370927416,0.1400000000000005,798.0,3.146391581534524e-06,0.0,5712,2.6489314351132178e-06,0.0,5712,225.0,18270.0,-3426.0,18270.0,-0.18752052545155992,0.018771008403361288,84.58756652661064,414.84646358543415,366.6197478991597,0.049563180263173266,1319,1384,1429,1579
2019-10-01 09:00:00+00:00,0.06053314121037439,0.1400000000000005,694.0,0.11003338898163764,0.1700000000000017,599.0,3.270953137682569e-06,0.0,4733,2.9953056559626875e-06,0.0,4733,134.0,10221.0,1557.0,10221.0,0.15233343117111828,0.02082400169025888,84.6412951616311,381.65645467990703,374.05493344601734,0.02876339344805269,1200,1069,1258,1205
2019-10-01 09:10:00+00:00,0.08584146341463403,0.1400000000000005,820.0,0.10944121071012865,0.1700000000000017,859.0,3.809426781648143e-06,0.0,6192,3.979617519427309e-06,0.0,6192,191.0,19782.0,1640.0,19782.0,0.08290364978263068,0.01975613695090391,84.79383640180879,373.8509366925065,370.77357881136953,0.022238155094491046,1397,1521,1539,1735
2019-10-01 09:20:00+00:00,0.09746500777605029,0.2000000000000028,643.0,0.07682559598494405,0.1400000000000005,797.0,3.970574603154103e-06,0.0,5667,2.577741080169049e-06,0.0,5667,204.0,21003.0,-7099.0,21003.0,-0.3379993334285578,0.018288335980235916,84.88299100052939,375.13358037762487,417.2318687136051,-0.06529326431001638,1240,1473,1330,1624
2019-10-01 09:30:00+00:00,0.09619863013698625,0.2199999999999988,584.0,0.08960591133005025,0.1400000000000005,609.0,3.0208205593296814e-06,0.0,4801,2.7009044299329307e-06,0.0,4801,89.0,7233.0,-1761.0,7233.0,-0.2434674408958938,0.019718808581545053,84.81877837950427,421.31493438866903,449.583003540929,-0.02342025249529882,1101,1246,1155,1298
2019-10-01 09:40:00+00:00,0.11362376237623777,0.2100000000000079,505.0,0.11030075187969993,0.1400000000000005,532.0,2.8560237656107027e-06,0.0,4298,2.4161234057453e-06,0.0,4298,110.0,9785.0,-979.0,9785.0,-0.10005109862033724,0.01875290832945527,84.73614937180085,410.09818520241976,443.41786877617494,-0.025492626745531582,957,1106,992,1243
2019-10-01 09:50:00+00:00,0.1016867469879515,0.1700000000000017,415.0,0.10844594594594638,0.15399999999999753,444.0,2.260402303298221e-06,0.0,3653,1.87260466046444e-06,0.0,3653,78.0,6224.0,1432.0,6224.0,0.2300771208226221,0.017024363536818497,84.7834013139885,344.4670134136326,511.7473309608541,-0.1399986873860568,811,945,849,1048
2019-10-01 10:00:00+00:00,0.08940334128878243,0.1700000000000017,419.0,0.09172619047619003,0.1400000000000005,504.0,2.314423013027196e-06,0.0,3666,2.892214571736252e-06,0.0,3666,101.0,8810.0,898.0,8810.0,0.10192962542565266,0.018006001091109235,84.86813829787233,454.4904528096017,412.107746863066,0.058259233161782775,855,891,933,987
2019-10-01 10:10:00+00:00,0.08474683544303777,0.1799999999999926,474.0,0.06984405458089654,0.1400000000000005,513.0,2.4699729361153974e-06,0.0,4293,2.5793834333866063e-06,0.0,4293,83.0,7690.0,216.0,7690.0,0.02808842652795839,0.01772187281621368,84.88124854414163,439.9364081062194,485.6072676450035,-0.014885836752099762,1046,1010,1054,1182
2019-10-01 10:20:00+00:00,0.0916911764705897,0.1899999999999977,272.0,0.0687709497206716,0.0900000000000034,358.0,2.4011899306476288e-06,0.0,2404,2.6945234340388935e-06,0.0,2404,54.0,5335.0,-1791.0,5335.0,-0.33570759137769446,0.01665141430948345,84.89431572379368,506.4833610648918,410.10191347753744,0.11096191886134119,547,620,589,647
2019-10-01 10:30:00+00:00,0.08378787878787924,0.1800000000000068,264.0,0.07569930069930143,0.1400000000000005,286.0,2.902199301670311e-06,0.0,2314,2.799922862787943e-06,0.0,2314,56.0,5095.0,-93.0,5095.0,-0.018253189401373895,0.016815038893689987,84.88102636127917,511.9732065687122,436.3025064822818,0.07505383298552014,571,554,580,609
2019-10-01 10:40:00+00:00,0.0938938053097333,0.1899999999999977,339.0,0.07550135501355087,0.1400000000000005,369.0,1.863100774319986e-06,0.0,2847,2.2353715648809977e-06,0.0,2847,91.0,8313.0,1321.0,8313.0,0.15890773487309034,0.015588338602036926,84.84122233930452,369.5588338602037,602.1131015103617,-0.19555407615925985,586,799,617,845
2019-10-01 10:50:00+00:00,0.09633074935400389,0.1800000000000068,387.0,0.06348341232227403,0.0900000000000034,422.0,2.5750244873089636e-06,0.0,3436,2.780476583975611e-06,0.0,3436,93.0,7836.0,770.0,7836.0,0.09826442062276672,0.0164493597206071,84.77119906868451,354.85360884749707,475.06868451688007,-0.11748871159102599,734,917,780,1005
2019-10-01 11:00:00+00:00,0.08305555555555513,0.1700000000000017,288.0,0.08114973262032146,0.1800000000000068,374.0,1.467306947999787e-06,0.0,2815,2.5987252956805687e-06,0.0,2815,75.0,6826.0,2132.0,6826.0,0.31233518898329915,0.015598579040853195,84.74687921847247,379.8511545293073,454.3339253996448,-0.05464036082124755,639,716,636,824
2019-10-01 11:10:00+00:00,0.07427645788336881,0.1599999999999966,463.0,0.08884210526315746,0.16600000000000556,475.0,2.6650959106463864e-06,0.0,3805,2.726550124052063e-06,0.0,3805,132.0,11946.0,1742.0,11946.0,0.14582286957977567,0.01743758212877825,84.81797766097242,420.07542706964523,537.3182654402102,-0.07801410646652782,914,917,955,1019
