time_paris,vol_mean,count
2019-10-01 09:00:00+02:00,1.3226936575393303e-05,6368
2019-10-01 09:10:00+02:00,7.101911915340236e-06,7001
2019-10-01 09:20:00+02:00,5.197648851607468e-06,6009
2019-10-01 09:30:00+02:00,4.311602993380672e-06,5701
2019-10-01 09:40:00+02:00,5.001290772118006e-06,4796
2019-10-01 09:50:00+02:00,5.698147071379126e-06,5856
2019-10-01 10:00:00+02:00,4.695021047370903e-06,7902
2019-10-01 10:10:00+02:00,3.0808538223946348e-06,5832
2019-10-01 10:20:00+02:00,3.131825190563442e-06,4335
2019-10-01 10:30:00+02:00,3.1197302455674734e-06,5494
2019-10-01 10:40:00+02:00,3.1911760849275393e-06,6185
2019-10-01 10:50:00+02:00,2.6489314351141745e-06,5712
2019-10-01 11:00:00+02:00,2.9953056559638945e-06,4733
2019-10-01 11:10:00+02:00,3.979617519429e-06,6192
2019-10-01 11:20:00+02:00,2.577741080170348e-06,5667
2019-10-01 11:30:00+02:00,2.7009044299343567e-06,4801
2019-10-01 11:40:00+02:00,2.416123405746272e-06,4298
2019-10-01 11:50:00+02:00,1.872604660465282e-06,3653
2019-10-01 12:00:00+02:00,2.892214571737858e-06,3666
2019-10-01 12:10:00+02:00,2.5793834333880857e-06,4293
2019-10-01 12:20:00+02:00,2.6945234340402945e-06,2404
2019-10-01 12:30:00+02:00,2.7999228627892642e-06,2314
2019-10-01 12:40:00+02:00,2.2353715648822894e-06,2847
2019-10-01 12:50:00+02:00,2.780476583976763e-06,3436
2019-10-01 13:00:00+02:00,2.598725295681465e-06,2815
2019-10-01 13:10:00+02:00,2.7265501240535462e-06,3805
2019-10-01 13:20:00+02:00,2.6252055056372223e-06,3368
2019-10-01 13:30:00+02:00,2.2487870171199384e-06,2778
2019-10-01 13:40:00+02:00,2.312901784617539e-06,2750
2019-10-01 13:50:00+02:00,2.000774791647123e-06,3354
2019-10-01 14:00:00+02:00,1.8193852719371337e-06,3105
2019-10-01 14:10:00+02:00,2.3970022841682054e-06,3833
2019-10-01 14:20:00+02:00,2.51026101685996e-06,3896
2019-10-01 14:30:00+02:00,2.2926031701271466e-06,3702
2019-10-01 14:40:00+02:00,3.038591837281808e-06,5322
2019-10-01 14:50:00+02:00,2.439957987510718e-06,3049
2019-10-01 15:00:00+02:00,2.3195957752340723e-06,4685
2019-10-01 15:10:00+02:00,2.4726154290985157e-06,3439
2019-10-01 15:20:00+02:00,3.0780229862037196e-06,2917
2019-10-01 15:30:00+02:00,2.660246302570491e-06,9463
2019-10-01 15:40:00+02:00,3.9139768228709296e-06,9075
2019-10-01 15:50:00+02:00,3.1112909857309284e-06,7678
2019-10-01 16:00:00+02:00,5.315589357465328e-06,16807
2019-10-01 16:10:00+02:00,3.5596972533502994e-06,16348
2019-10-01 16:20:00+02:00,3.695007308495011e-06,11283
2019-10-01 16:30:00+02:00,4.600342997778444e-06,11245
2019-10-01 16:40:00+02:00,3.5541277769819864e-06,12240
2019-10-01 16:50:00+02:00,3.564985196918352e-06,11410
2019-10-01 17:00:00+02:00,3.297067855763394e-06,9842
2019-10-01 17:10:00+02:00,3.636628174915094e-06,12256
2019-10-01 17:20:00+02:00,3.1661026326447224e-06,7703
2019-10-01 17:30:00+02:00,0.0,26
