bucket,rlop_ask_mean,rlop_bid_mean,vol_bid_mean,vol_ask_mean,spread_mean,imbalance_ob_mean,bid_depth_mean,ask_depth_mean,imb_of,limit_new_bid_count,limit_new_ask_count,cancel_bid_count,cancel_ask_count,trade_count,signed_volume,abs_signed_volume,rlop_ask_mean_lag1,rlop_ask_mean_lag2,rlop_ask_mean_lag5,rlop_bid_mean_lag1,rlop_bid_mean_lag2,rlop_bid_mean_lag5,vol_bid_mean_lag1,vol_bid_mean_lag2,vol_bid_mean_lag5,vol_ask_mean_lag1,vol_ask_mean_lag2,vol_ask_mean_lag5,spread_mean_lag1,spread_mean_lag2,spread_mean_lag5,imbalance_ob_mean_lag1,imbalance_ob_mean_lag2,imbalance_ob_mean_lag5,bid_depth_mean_lag1,bid_depth_mean_lag2,bid_depth_mean_lag5,ask_depth_mean_lag1,ask_depth_mean_lag2,ask_depth_mean_lag5,imb_of_lag1,imb_of_lag2,imb_of_lag5,limit_new_bid_count_lag1,limit_new_bid_count_lag2,limit_new_bid_count_lag5,limit_new_ask_count_lag1,limit_new_ask_count_lag2,limit_new_ask_count_lag5,cancel_bid_count_lag1,cancel_bid_count_lag2,cancel_bid_count_lag5,cancel_ask_count_lag1,cancel_ask_count_lag2,cancel_ask_count_lag5,trade_count_lag1,trade_count_lag2,trade_count_lag5,signed_volume_lag1,signed_volume_lag2,signed_volume_lag5,abs_signed_volume_lag1,abs_signed_volume_lag2,abs_signed_volume_lag5
2019-10-01 08:59:00+00:00,0.0836842105263144,0.0517808219178115,2.710996307560833e-06,4.1888576363581246e-06,0.0203124999999969,0.117233636268496,351.11041666666665,274.19166666666666,0.7106741573033708,138,77,121,144,28.0,1518.0,2136.0,0.0469148936170206,0.0924657534246582,0.1489583333333335,0.0820430107526879,0.0705882352941177,0.0614285714285697,4.905788206372568e-06,2.157300741513504e-06,3.5553230028112783e-06,2.0749575761807017e-06,2.3726814535979927e-06,2.488259675456391e-06,0.0198564593301429,0.0181386861313871,0.0180751879699264,-0.0299892814514868,-0.0040959818476382,0.0819220055781718,299.9824561403509,452.7116788321168,413.4165413533835,304.58851674641147,403.7043795620438,373.0421052631579,-0.672691260212924,-0.0893000804505229,0.0247747747747747,143.0,131.0,152.0,149.0,130.0,169.0,180.0,155.0,150.0,155.0,132.0,193.0,45.0,31.0,13.0,-2717.0,-222.0,22.0,4039.0,2486.0,888.0
2019-10-01 09:00:00+00:00,0.0839726027397286,0.0641025641025604,2.1944866877226805e-06,4.144404772450928e-06,0.0196288659793826,0.0549934310183643,287.7546391752577,283.89690721649487,0.2565055762081784,128,110,132,115,22.0,276.0,1076.0,0.0836842105263144,0.0469148936170206,0.0761206896551731,0.0517808219178115,0.0820430107526879,0.0778666666666672,2.710996307560833e-06,4.905788206372568e-06,2.886521416797829e-06,4.1888576363581246e-06,2.0749575761807017e-06,3.2064754385313435e-06,0.0203124999999969,0.0198564593301429,0.0191316146540027,0.117233636268496,-0.0299892814514868,0.2310053350468365,351.11041666666665,299.9824561403509,584.5318860244233,274.19166666666666,304.58851674641147,347.6200814111262,0.7106741573033708,-0.672691260212924,-0.652292576419214,138.0,143.0,164.0,77.0,149.0,189.0,121.0,180.0,203.0,144.0,155.0,181.0,28.0,45.0,36.0,1518.0,-2717.0,-2390.0,2136.0,4039.0,3664.0
2019-10-01 09:01:00+00:00,0.0583333333333353,0.0685245901639359,3.6030987965958446e-06,3.602866382323545e-06,0.0195844875346222,0.0342336141838944,279.8171745152355,257.0304709141274,-0.0385064177362893,100,72,118,71,11.0,-33.0,857.0,0.0839726027397286,0.0836842105263144,0.0267741935483897,0.0641025641025604,0.0517808219178115,0.0471428571428588,2.1944866877226805e-06,2.710996307560833e-06,2.79264432071811e-06,4.144404772450928e-06,4.1888576363581246e-06,9.30734726323622e-07,0.0196288659793826,0.0203124999999969,0.0193307086614142,0.0549934310183643,0.117233636268496,0.0943715211358022,287.7546391752577,351.11041666666665,531.1023622047244,283.89690721649487,274.19166666666666,421.492125984252,0.2565055762081784,0.7106741573033708,1.0,128.0,138.0,64.0,110.0,77.0,56.0,132.0,121.0,59.0,115.0,144.0,75.0,22.0,28.0,6.0,276.0,1518.0,485.0,1076.0,2136.0,485.0
2019-10-01 09:02:00+00:00,0.0779411764705915,0.0632558139534871,5.911796071585333e-06,2.7582169977781665e-06,0.0202999999999992,0.0188235503677235,347.36833333333334,361.85833333333335,-0.4061913696060037,164,132,154,150,30.0,-866.0,2132.0,0.0583333333333353,0.0839726027397286,0.0924657534246582,0.0685245901639359,0.0641025641025604,0.0705882352941177,3.6030987965958446e-06,2.1944866877226805e-06,2.157300741513504e-06,3.602866382323545e-06,4.144404772450928e-06,2.3726814535979927e-06,0.0195844875346222,0.0196288659793826,0.0181386861313871,0.0342336141838944,0.0549934310183643,-0.0040959818476382,279.8171745152355,287.7546391752577,452.7116788321168,257.0304709141274,283.89690721649487,403.7043795620438,-0.0385064177362893,0.2565055762081784,-0.0893000804505229,100.0,128.0,131.0,72.0,110.0,130.0,118.0,132.0,155.0,71.0,115.0,132.0,11.0,22.0,31.0,-33.0,276.0,-222.0,857.0,1076.0,2486.0
2019-10-01 09:03:00+00:00,0.0409803921568644,0.0788524590163939,5.16407585216046e-06,1.902074054409425e-06,0.0207356321839056,-0.0053971046994327,439.6528735632184,438.2758620689655,0.3591160220994475,113,95,112,115,13.0,390.0,1086.0,0.0779411764705915,0.0583333333333353,0.0469148936170206,0.0632558139534871,0.0685245901639359,0.0820430107526879,5.911796071585333e-06,3.6030987965958446e-06,4.905788206372568e-06,2.7582169977781665e-06,3.602866382323545e-06,2.0749575761807017e-06,0.0202999999999992,0.0195844875346222,0.0198564593301429,0.0188235503677235,0.0342336141838944,-0.0299892814514868,347.36833333333334,279.8171745152355,299.9824561403509,361.85833333333335,257.0304709141274,304.58851674641147,-0.4061913696060037,-0.0385064177362893,-0.672691260212924,164.0,100.0,143.0,132.0,72.0,149.0,154.0,118.0,180.0,150.0,71.0,155.0,30.0,11.0,45.0,-866.0,-33.0,-2717.0,2132.0,857.0,4039.0
2019-10-01 09:04:00+00:00,0.0692592592592601,0.0536250000000007,2.6271543970301854e-06,3.063987153710926e-06,0.0209444444444448,0.2079398437739349,448.8462962962963,283.24444444444447,0.8319327731092437,135,124,138,143,13.0,891.0,1071.0,0.0409803921568644,0.0779411764705915,0.0836842105263144,0.0788524590163939,0.0632558139534871,0.0517808219178115,5.16407585216046e-06,5.911796071585333e-06,2.710996307560833e-06,1.902074054409425e-06,2.7582169977781665e-06,4.1888576363581246e-06,0.0207356321839056,0.0202999999999992,0.0203124999999969,-0.0053971046994327,0.0188235503677235,0.117233636268496,439.6528735632184,347.36833333333334,351.11041666666665,438.2758620689655,361.85833333333335,274.19166666666666,0.3591160220994475,-0.4061913696060037,0.7106741573033708,113.0,164.0,138.0,95.0,132.0,77.0,112.0,154.0,121.0,115.0,150.0,144.0,13.0,30.0,28.0,390.0,-866.0,1518.0,1086.0,2132.0,2136.0
2019-10-01 09:05:00+00:00,0.0639344262295091,0.049583333333333,1.7488808249646934e-06,3.247255288541649e-06,0.020507399577168,-0.0339159726310246,364.30232558139534,389.7061310782241,-0.1362586605080831,117,118,119,119,10.0,-118.0,866.0,0.0692592592592601,0.0409803921568644,0.0839726027397286,0.0536250000000007,0.0788524590163939,0.0641025641025604,2.6271543970301854e-06,5.16407585216046e-06,2.1944866877226805e-06,3.063987153710926e-06,1.902074054409425e-06,4.144404772450928e-06,0.0209444444444448,0.0207356321839056,0.0196288659793826,0.2079398437739349,-0.0053971046994327,0.0549934310183643,448.8462962962963,439.6528735632184,287.7546391752577,283.24444444444447,438.2758620689655,283.89690721649487,0.8319327731092437,0.3591160220994475,0.2565055762081784,135.0,113.0,128.0,124.0,95.0,110.0,138.0,112.0,132.0,143.0,115.0,115.0,13.0,13.0,22.0,891.0,390.0,276.0,1071.0,1086.0,1076.0
2019-10-01 09:06:00+00:00,0.2970000000000004,0.0562037037037047,3.958710402860754e-06,2.638744253123185e-06,0.0212011173184327,0.0094580277604448,412.4762569832402,400.85614525139664,0.4303482587064676,196,139,210,171,19.0,692.0,1608.0,0.0639344262295091,0.0692592592592601,0.0583333333333353,0.049583333333333,0.0536250000000007,0.0685245901639359,1.7488808249646934e-06,2.6271543970301854e-06,3.6030987965958446e-06,3.247255288541649e-06,3.063987153710926e-06,3.602866382323545e-06,0.020507399577168,0.0209444444444448,0.0195844875346222,-0.0339159726310246,0.2079398437739349,0.0342336141838944,364.30232558139534,448.8462962962963,279.8171745152355,389.7061310782241,283.24444444444447,257.0304709141274,-0.1362586605080831,0.8319327731092437,-0.0385064177362893,117.0,135.0,100.0,118.0,124.0,72.0,119.0,138.0,118.0,119.0,143.0,71.0,10.0,13.0,11.0,-118.0,891.0,-33.0,866.0,1071.0,857.0
2019-10-01 09:07:00+00:00,0.2138235294117658,0.0569999999999971,2.274455566961272e-06,3.6383611841063594e-06,0.0201734104046243,0.078626545532599,403.4277456647399,335.52601156069363,-0.4677206851119894,116,129,132,142,8.0,-355.0,759.0,0.2970000000000004,0.0639344262295091,0.0779411764705915,0.0562037037037047,0.049583333333333,0.0632558139534871,3.958710402860754e-06,1.7488808249646934e-06,5.911796071585333e-06,2.638744253123185e-06,3.247255288541649e-06,2.7582169977781665e-06,0.0212011173184327,0.020507399577168,0.0202999999999992,0.0094580277604448,-0.0339159726310246,0.0188235503677235,412.4762569832402,364.30232558139534,347.36833333333334,400.85614525139664,389.7061310782241,361.85833333333335,0.4303482587064676,-0.1362586605080831,-0.4061913696060037,196.0,117.0,164.0,139.0,118.0,132.0,210.0,119.0,154.0,171.0,119.0,150.0,19.0,10.0,30.0,692.0,-118.0,-866.0,1608.0,866.0,2132.0
2019-10-01 09:08:00+00:00,0.0462162162162187,0.0730952380952392,1.6623791157985917e-06,1.246490093096831e-06,0.0227112676056312,-0.2139016982443444,407.76408450704224,672.8591549295775,0.7455621301775148,63,72,72,76,4.0,252.0,338.0,0.2138235294117658,0.2970000000000004,0.0409803921568644,0.0569999999999971,0.0562037037037047,0.0788524590163939,2.274455566961272e-06,3.958710402860754e-06,5.16407585216046e-06,3.6383611841063594e-06,2.638744253123185e-06,1.902074054409425e-06,0.0201734104046243,0.0212011173184327,0.0207356321839056,0.078626545532599,0.0094580277604448,-0.0053971046994327,403.4277456647399,412.4762569832402,439.6528735632184,335.52601156069363,400.85614525139664,438.2758620689655,-0.4677206851119894,0.4303482587064676,0.3591160220994475,116.0,196.0,113.0,129.0,139.0,95.0,132.0,210.0,112.0,142.0,171.0,115.0,8.0,19.0,13.0,-355.0,692.0,390.0,759.0,1608.0,1086.0
2019-10-01 09:09:00+00:00,0.0723809523809528,0.0469565217391318,1.8438971615668751e-06,3.3175619936496877e-06,0.023937499999999,0.015888435809394,409.14375,445.728125,1.0,68,78,71,103,4.0,428.0,428.0,0.0462162162162187,0.2138235294117658,0.0692592592592601,0.0730952380952392,0.0569999999999971,0.0536250000000007,1.6623791157985917e-06,2.274455566961272e-06,2.6271543970301854e-06,1.246490093096831e-06,3.6383611841063594e-06,3.063987153710926e-06,0.0227112676056312,0.0201734104046243,0.0209444444444448,-0.2139016982443444,0.078626545532599,0.2079398437739349,407.76408450704224,403.4277456647399,448.8462962962963,672.8591549295775,335.52601156069363,283.24444444444447,0.7455621301775148,-0.4677206851119894,0.8319327731092437,63.0,116.0,135.0,72.0,129.0,124.0,72.0,132.0,138.0,76.0,142.0,143.0,4.0,8.0,13.0,252.0,-355.0,891.0,338.0,759.0,1071.0
2019-10-01 09:10:00+00:00,0.0525510204081658,0.0777419354838694,5.085921017114859e-06,2.805664243300297e-06,0.0184843982169382,0.0924743549481725,359.3878157503715,291.445765230312,-0.4997671169073125,155,162,183,173,23.0,-1073.0,2147.0,0.0723809523809528,0.0462162162162187,0.0639344262295091,0.0469565217391318,0.0730952380952392,0.049583333333333,1.8438971615668751e-06,1.6623791157985917e-06,1.7488808249646934e-06,3.3175619936496877e-06,1.246490093096831e-06,3.247255288541649e-06,0.023937499999999,0.0227112676056312,0.020507399577168,0.015888435809394,-0.2139016982443444,-0.0339159726310246,409.14375,407.76408450704224,364.30232558139534,445.728125,672.8591549295775,389.7061310782241,1.0,0.7455621301775148,-0.1362586605080831,68.0,63.0,117.0,78.0,72.0,118.0,71.0,72.0,119.0,103.0,76.0,119.0,4.0,4.0,10.0,428.0,252.0,-118.0,428.0,338.0,866.0
2019-10-01 09:11:00+00:00,0.0962790697674438,0.0880327868852429,1.9007353827010736e-06,2.7449582651255816e-06,0.0171556350626119,0.004065753412091,344.8837209302326,371.1627906976744,-0.3315472203616879,95,170,116,178,16.0,-495.0,1493.0,0.0525510204081658,0.0723809523809528,0.2970000000000004,0.0777419354838694,0.0469565217391318,0.0562037037037047,5.085921017114859e-06,1.8438971615668751e-06,3.958710402860754e-06,2.805664243300297e-06,3.3175619936496877e-06,2.638744253123185e-06,0.0184843982169382,0.023937499999999,0.0212011173184327,0.0924743549481725,0.015888435809394,0.0094580277604448,359.3878157503715,409.14375,412.4762569832402,291.445765230312,445.728125,400.85614525139664,-0.4997671169073125,1.0,0.4303482587064676,155.0,68.0,196.0,162.0,78.0,139.0,183.0,71.0,210.0,173.0,103.0,171.0,23.0,4.0,19.0,-1073.0,428.0,692.0,2147.0,428.0,1608.0
2019-10-01 09:12:00+00:00,0.0553225806451599,0.090158730158732,4.037142280139102e-06,4.540883953009615e-06,0.02239316239316,-0.1061335597118786,381.6132478632479,543.0534188034188,0.4791154791154791,104,120,105,139,5.0,390.0,814.0,0.0962790697674438,0.0525510204081658,0.2138235294117658,0.0880327868852429,0.0777419354838694,0.0569999999999971,1.9007353827010736e-06,5.085921017114859e-06,2.274455566961272e-06,2.7449582651255816e-06,2.805664243300297e-06,3.6383611841063594e-06,0.0171556350626119,0.0184843982169382,0.0201734104046243,0.004065753412091,0.0924743549481725,0.078626545532599,344.8837209302326,359.3878157503715,403.4277456647399,371.1627906976744,291.445765230312,335.52601156069363,-0.3315472203616879,-0.4997671169073125,-0.4677206851119894,95.0,155.0,116.0,170.0,162.0,129.0,116.0,183.0,132.0,178.0,173.0,142.0,16.0,23.0,8.0,-495.0,-1073.0,-355.0,1493.0,2147.0,759.0
2019-10-01 09:13:00+00:00,0.055555555555558,0.0617333333333349,4.920072222759211e-06,2.5889340539907893e-06,0.0219956140350816,0.1123274874891838,466.00219298245617,413.5372807017544,0.7114624505928854,132,91,110,123,5.0,360.0,506.0,0.0553225806451599,0.0962790697674438,0.0462162162162187,0.090158730158732,0.0880327868852429,0.0730952380952392,4.037142280139102e-06,1.9007353827010736e-06,1.6623791157985917e-06,4.540883953009615e-06,2.7449582651255816e-06,1.246490093096831e-06,0.02239316239316,0.0171556350626119,0.0227112676056312,-0.1061335597118786,0.004065753412091,-0.2139016982443444,381.6132478632479,344.8837209302326,407.76408450704224,543.0534188034188,371.1627906976744,672.8591549295775,0.4791154791154791,-0.3315472203616879,0.7455621301775148,104.0,95.0,63.0,120.0,170.0,72.0,105.0,116.0,72.0,139.0,178.0,76.0,5.0,16.0,4.0,390.0,-495.0,252.0,814.0,1493.0,338.0
2019-10-01 09:14:00+00:00,0.1355294117647059,0.0504819277108428,1.981620947983396e-06,3.962384591718657e-06,0.0175559701492534,0.0532582224339692,459.0634328358209,319.6753731343284,-0.2861507128309572,116,134,141,145,16.0,-562.0,1964.0,0.055555555555558,0.0553225806451599,0.0723809523809528,0.0617333333333349,0.090158730158732,0.0469565217391318,4.920072222759211e-06,4.037142280139102e-06,1.8438971615668751e-06,2.5889340539907893e-06,4.540883953009615e-06,3.3175619936496877e-06,0.0219956140350816,0.02239316239316,0.023937499999999,0.1123274874891838,-0.1061335597118786,0.015888435809394,466.00219298245617,381.6132478632479,409.14375,413.5372807017544,543.0534188034188,445.728125,0.7114624505928854,0.4791154791154791,1.0,132.0,104.0,68.0,91.0,120.0,78.0,110.0,105.0,71.0,123.0,139.0,103.0,5.0,5.0,4.0,360.0,390.0,428.0,506.0,814.0,428.0
2019-10-01 09:15:00+00:00,0.1536585365853646,0.1831707317073177,3.5352708534672377e-06,4.544944221011456e-06,0.0202034261241974,-0.188832973431245,286.2002141327623,436.2815845824411,0.5395284327323162,205,228,234,267,30.0,1556.0,2884.0,0.1355294117647059,0.055555555555558,0.0525510204081658,0.0504819277108428,0.0617333333333349,0.0777419354838694,1.981620947983396e-06,4.920072222759211e-06,5.085921017114859e-06,3.962384591718657e-06,2.5889340539907893e-06,2.805664243300297e-06,0.0175559701492534,0.0219956140350816,0.0184843982169382,0.0532582224339692,0.1123274874891838,0.0924743549481725,459.0634328358209,466.00219298245617,359.3878157503715,319.6753731343284,413.5372807017544,291.445765230312,-0.2861507128309572,0.7114624505928854,-0.4997671169073125,116.0,132.0,155.0,134.0,91.0,162.0,141.0,110.0,183.0,145.0,123.0,173.0,16.0,5.0,23.0,-562.0,360.0,-1073.0,1964.0,506.0,2147.0
2019-10-01 09:16:00+00:00,0.1019417475728163,0.0527173913043461,5.058230198137321e-06,3.8310138734537065e-06,0.0224187256176866,-0.0094684218459089,370.7672301690507,397.1261378413524,0.2609387430389817,174,190,189,216,25.0,656.0,2514.0,0.1536585365853646,0.1355294117647059,0.0962790697674438,0.1831707317073177,0.0504819277108428,0.0880327868852429,3.5352708534672377e-06,1.981620947983396e-06,1.9007353827010736e-06,4.544944221011456e-06,3.962384591718657e-06,2.7449582651255816e-06,0.0202034261241974,0.0175559701492534,0.0171556350626119,-0.188832973431245,0.0532582224339692,0.004065753412091,286.2002141327623,459.0634328358209,344.8837209302326,436.2815845824411,319.6753731343284,371.1627906976744,0.5395284327323162,-0.2861507128309572,-0.3315472203616879,205.0,116.0,95.0,228.0,134.0,170.0,234.0,141.0,116.0,267.0,145.0,178.0,30.0,16.0,16.0,1556.0,-562.0,-495.0,2884.0,1964.0,1493.0
2019-10-01 09:17:00+00:00,0.0874257425742585,0.0695999999999996,4.219536171489387e-06,3.013325360012276e-06,0.0187723785166239,0.2516934168843793,420.21355498721226,263.6841432225064,-0.1421647819063005,204,168,222,188,22.0,-352.0,2476.0,0.1019417475728163,0.1536585365853646,0.0553225806451599,0.0527173913043461,0.1831707317073177,0.090158730158732,5.058230198137321e-06,3.5352708534672377e-06,4.037142280139102e-06,3.8310138734537065e-06,4.544944221011456e-06,4.540883953009615e-06,0.0224187256176866,0.0202034261241974,0.02239316239316,-0.0094684218459089,-0.188832973431245,-0.1061335597118786,370.7672301690507,286.2002141327623,381.6132478632479,397.1261378413524,436.2815845824411,543.0534188034188,0.2609387430389817,0.5395284327323162,0.4791154791154791,174.0,205.0,104.0,190.0,228.0,120.0,189.0,234.0,105.0,216.0,267.0,139.0,25.0,30.0,5.0,656.0,1556.0,390.0,2514.0,2884.0,814.0
2019-10-01 09:18:00+00:00,0.106727272727272,0.0777659574468089,3.473118976438329e-06,6.944960067321499e-06,0.0207862407862414,0.072812228706509,364.05036855036855,341.73832923832924,0.2039691289966924,159,219,187,249,39.0,740.0,3628.0,0.0874257425742585,0.1019417475728163,0.055555555555558,0.0695999999999996,0.0527173913043461,0.0617333333333349,4.219536171489387e-06,5.058230198137321e-06,4.920072222759211e-06,3.013325360012276e-06,3.8310138734537065e-06,2.5889340539907893e-06,0.0187723785166239,0.0224187256176866,0.0219956140350816,0.2516934168843793,-0.0094684218459089,0.1123274874891838,420.21355498721226,370.7672301690507,466.00219298245617,263.6841432225064,397.1261378413524,413.5372807017544,-0.1421647819063005,0.2609387430389817,0.7114624505928854,204.0,174.0,132.0,168.0,190.0,91.0,222.0,189.0,110.0,188.0,216.0,123.0,22.0,25.0,5.0,-352.0,656.0,360.0,2476.0,2514.0,506.0
2019-10-01 09:19:00+00:00,0.4342857142857156,0.0455555555555583,2.930508593448756e-06,2.9302324234736323e-06,0.0132835820895504,-0.1460137753895658,326.8756218905473,402.4179104477612,0.3097345132743362,53,39,52,57,10.0,420.0,1356.0,0.106727272727272,0.0874257425742585,0.1355294117647059,0.0777659574468089,0.0695999999999996,0.0504819277108428,3.473118976438329e-06,4.219536171489387e-06,1.981620947983396e-06,6.944960067321499e-06,3.013325360012276e-06,3.962384591718657e-06,0.0207862407862414,0.0187723785166239,0.0175559701492534,0.072812228706509,0.2516934168843793,0.0532582224339692,364.05036855036855,420.21355498721226,459.0634328358209,341.73832923832924,263.6841432225064,319.6753731343284,0.2039691289966924,-0.1421647819063005,-0.2861507128309572,159.0,204.0,116.0,219.0,168.0,134.0,187.0,222.0,141.0,249.0,188.0,145.0,39.0,22.0,16.0,740.0,-352.0,-562.0,3628.0,2476.0,1964.0
2019-10-01 09:20:00+00:00,0.0287096774193603,0.0528571428571454,3.2052399299374157e-06,0.0,0.0186394557823082,0.2969706866490702,519.5102040816327,278.81632653061223,-1.0,83,62,83,66,2.0,-311.0,311.0,0.4342857142857156,0.106727272727272,0.1536585365853646,0.0455555555555583,0.0777659574468089,0.1831707317073177,2.930508593448756e-06,3.473118976438329e-06,3.5352708534672377e-06,2.9302324234736323e-06,6.944960067321499e-06,4.544944221011456e-06,0.0132835820895504,0.0207862407862414,0.0202034261241974,-0.1460137753895658,0.072812228706509,-0.188832973431245,326.8756218905473,364.05036855036855,286.2002141327623,402.4179104477612,341.73832923832924,436.2815845824411,0.3097345132743362,0.2039691289966924,0.5395284327323162,53.0,159.0,205.0,39.0,219.0,228.0,52.0,187.0,234.0,57.0,249.0,267.0,10.0,39.0,30.0,420.0,740.0,1556.0,1356.0,3628.0,2884.0
2019-10-01 09:21:00+00:00,0.0395000000000036,0.0920000000000025,4.593084112608716e-06,8.1049932464289e-07,0.0188302752293547,-0.1500890121974966,345.9105504587156,435.8922018348624,-1.0,84,126,109,117,18.0,-1829.0,1829.0,0.0287096774193603,0.4342857142857156,0.1019417475728163,0.0528571428571454,0.0455555555555583,0.0527173913043461,3.2052399299374157e-06,2.930508593448756e-06,5.058230198137321e-06,0.0,2.9302324234736323e-06,3.8310138734537065e-06,0.0186394557823082,0.0132835820895504,0.0224187256176866,0.2969706866490702,-0.1460137753895658,-0.0094684218459089,519.5102040816327,326.8756218905473,370.7672301690507,278.81632653061223,402.4179104477612,397.1261378413524,-1.0,0.3097345132743362,0.2609387430389817,83.0,53.0,174.0,62.0,39.0,190.0,83.0,52.0,189.0,66.0,57.0,216.0,2.0,10.0,25.0,-311.0,420.0,656.0,311.0,1356.0,2514.0
2019-10-01 09:22:00+00:00,0.0453125000000027,0.0606896551724168,5.014221591774468e-07,2.506520116098724e-06,0.0199574468085076,-0.1957667450655465,322.9106382978724,417.17021276595744,1.0,47,64,44,80,1.0,227.0,227.0,0.0395000000000036,0.0287096774193603,0.0874257425742585,0.0920000000000025,0.0528571428571454,0.0695999999999996,4.593084112608716e-06,3.2052399299374157e-06,4.219536171489387e-06,8.1049932464289e-07,0.0,3.013325360012276e-06,0.0188302752293547,0.0186394557823082,0.0187723785166239,-0.1500890121974966,0.2969706866490702,0.2516934168843793,345.9105504587156,519.5102040816327,420.21355498721226,435.8922018348624,278.81632653061223,263.6841432225064,-1.0,-1.0,-0.1421647819063005,84.0,83.0,204.0,126.0,62.0,168.0,109.0,83.0,222.0,117.0,66.0,188.0,18.0,2.0,22.0,-1829.0,-311.0,-352.0,1829.0,311.0,2476.0
2019-10-01 09:23:00+00:00,0.0674576271186448,0.0868421052631581,3.5795976603253165e-06,2.6842326256741774e-06,0.014784810126582,0.1827005389904359,393.0962025316456,241.18987341772151,0.1829268292682926,106,84,90,115,12.0,180.0,984.0,0.0453125000000027,0.0395000000000036,0.106727272727272,0.0606896551724168,0.0920000000000025,0.0777659574468089,5.014221591774468e-07,4.593084112608716e-06,3.473118976438329e-06,2.506520116098724e-06,8.1049932464289e-07,6.944960067321499e-06,0.0199574468085076,0.0188302752293547,0.0207862407862414,-0.1957667450655465,-0.1500890121974966,0.072812228706509,322.9106382978724,345.9105504587156,364.05036855036855,417.17021276595744,435.8922018348624,341.73832923832924,1.0,-1.0,0.2039691289966924,47.0,84.0,159.0,64.0,126.0,219.0,44.0,109.0,187.0,80.0,117.0,249.0,1.0,18.0,39.0,227.0,-1829.0,740.0,227.0,1829.0,3628.0
2019-10-01 09:24:00+00:00,0.0772580645161272,0.0909999999999996,4.961330767414474e-06,2.170155242906053e-06,0.0166578947368444,0.2382306523714154,460.3157894736842,280.14736842105265,-0.5413223140495868,90,101,97,92,17.0,-786.0,1452.0,0.0674576271186448,0.0453125000000027,0.4342857142857156,0.0868421052631581,0.0606896551724168,0.0455555555555583,3.5795976603253165e-06,5.014221591774468e-07,2.930508593448756e-06,2.6842326256741774e-06,2.506520116098724e-06,2.9302324234736323e-06,0.014784810126582,0.0199574468085076,0.0132835820895504,0.1827005389904359,-0.1957667450655465,-0.1460137753895658,393.0962025316456,322.9106382978724,326.8756218905473,241.18987341772151,417.17021276595744,402.4179104477612,0.1829268292682926,1.0,0.3097345132743362,106.0,47.0,53.0,84.0,64.0,39.0,90.0,44.0,52.0,115.0,80.0,57.0,12.0,1.0,10.0,180.0,227.0,420.0,984.0,227.0,1356.0
2019-10-01 09:25:00+00:00,0.1270967741935479,0.0762962962962987,4.604926946559597e-06,3.906709251386967e-06,0.0217535545023693,-0.0076855939431571,403.3684834123223,450.1516587677725,-0.0812975570684821,193,210,186,255,41.0,-406.0,4994.0,0.0772580645161272,0.0674576271186448,0.0287096774193603,0.0909999999999996,0.0868421052631581,0.0528571428571454,4.961330767414474e-06,3.5795976603253165e-06,3.2052399299374157e-06,2.170155242906053e-06,2.6842326256741774e-06,0.0,0.0166578947368444,0.014784810126582,0.0186394557823082,0.2382306523714154,0.1827005389904359,0.2969706866490702,460.3157894736842,393.0962025316456,519.5102040816327,280.14736842105265,241.18987341772151,278.81632653061223,-0.5413223140495868,0.1829268292682926,-1.0,90.0,106.0,83.0,101.0,84.0,62.0,97.0,90.0,83.0,92.0,115.0,66.0,17.0,12.0,2.0,-786.0,180.0,-311.0,1452.0,984.0,311.0
2019-10-01 09:26:00+00:00,0.0756375838926169,0.0883783783783791,4.966841467186445e-06,1.9020713498779172e-06,0.0165350089766593,-0.275075097869048,283.5269299820467,480.4245960502693,-0.617848050381884,211,319,266,318,63.0,-4611.0,7463.0,0.1270967741935479,0.0772580645161272,0.0395000000000036,0.0762962962962987,0.0909999999999996,0.0920000000000025,4.604926946559597e-06,4.961330767414474e-06,4.593084112608716e-06,3.906709251386967e-06,2.170155242906053e-06,8.1049932464289e-07,0.0217535545023693,0.0166578947368444,0.0188302752293547,-0.0076855939431571,0.2382306523714154,-0.1500890121974966,403.3684834123223,460.3157894736842,345.9105504587156,450.1516587677725,280.14736842105265,435.8922018348624,-0.0812975570684821,-0.5413223140495868,-1.0,193.0,90.0,84.0,210.0,101.0,126.0,186.0,97.0,109.0,255.0,92.0,117.0,41.0,17.0,18.0,-406.0,-786.0,-1829.0,4994.0,1452.0,1829.0
