time_paris,delta_mean,count
2019-10-01 09:00:00+02:00,0.28827702702702646,296
2019-10-01 09:05:00+02:00,0.31165302782323967,611
2019-10-01 09:10:00+02:00,0.2872256728778467,483
2019-10-01 09:15:00+02:00,0.2086590038314171,522
2019-10-01 09:20:00+02:00,0.15068762278978276,509
2019-10-01 09:25:00+02:00,0.13233115468409676,459
2019-10-01 09:30:00+02:00,0.15043478260869644,414
2019-10-01 09:35:00+02:00,0.17822500000000027,400
2019-10-01 09:40:00+02:00,0.177922848664689,337
2019-10-01 09:45:00+02:00,0.159975550122249,409
2019-10-01 09:50:00+02:00,0.24692640692640744,462
2019-10-01 09:55:00+02:00,0.1600417536534442,479
2019-10-01 10:00:00+02:00,0.14093233082706697,665
2019-10-01 10:05:00+02:00,0.13647554806070908,593
2019-10-01 10:10:00+02:00,0.16066225165563047,453
2019-10-01 10:15:00+02:00,0.13007853403141362,382
2019-10-01 10:20:00+02:00,0.13320610687022896,393
2019-10-01 10:25:00+02:00,0.1288938053097343,226
2019-10-01 10:30:00+02:00,0.08587131367292179,373
2019-10-01 10:35:00+02:00,0.07006230529594996,321
2019-10-01 10:40:00+02:00,0.1447215496368036,413
2019-10-01 10:45:00+02:00,0.10880208333333359,384
2019-10-01 10:50:00+02:00,0.10339578454332721,427
2019-10-01 10:55:00+02:00,0.06897574123989242,371
2019-10-01 11:00:00+02:00,0.06831775700934789,321
2019-10-01 11:05:00+02:00,0.1582014388489219,278
2019-10-01 11:10:00+02:00,0.08091370558375767,394
2019-10-01 11:15:00+02:00,0.13361290322580646,465
2019-10-01 11:20:00+02:00,0.055245901639345965,244
2019-10-01 11:25:00+02:00,0.08634719710669081,553
2019-10-01 11:30:00+02:00,0.10006153846154099,325
2019-10-01 11:35:00+02:00,0.07764084507042182,284
2019-10-01 11:40:00+02:00,0.13656126482213596,253
2019-10-01 11:45:00+02:00,0.08648745519713255,279
2019-10-01 11:50:00+02:00,0.08868292682926854,205
2019-10-01 11:55:00+02:00,0.1253974895397496,239
2019-10-01 12:00:00+02:00,0.10151624548736489,277
2019-10-01 12:05:00+02:00,0.07977973568281813,227
2019-10-01 12:10:00+02:00,0.06458536585365796,205
2019-10-01 12:15:00+02:00,0.07334415584415604,308
2019-10-01 12:20:00+02:00,0.06318181818181902,176
2019-10-01 12:25:00+02:00,0.07417582417582581,182
2019-10-01 12:30:00+02:00,0.03940000000000125,100
2019-10-01 12:35:00+02:00,0.09521505376344136,186
2019-10-01 12:40:00+02:00,0.08257281553398158,206
2019-10-01 12:45:00+02:00,0.0665644171779146,163
2019-10-01 12:50:00+02:00,0.06337899543378948,219
2019-10-01 12:55:00+02:00,0.06359605911329928,203
2019-10-01 13:00:00+02:00,0.07340336134453876,238
2019-10-01 13:05:00+02:00,0.09470588235294125,136
2019-10-01 13:10:00+02:00,0.07144486692015195,263
2019-10-01 13:15:00+02:00,0.11042452830188604,212
2019-10-01 13:20:00+02:00,0.09050847457627101,177
2019-10-01 13:25:00+02:00,0.07805970149253812,268
2019-10-01 13:30:00+02:00,0.07551724137931135,145
2019-10-01 13:35:00+02:00,0.06583333333333394,180
2019-10-01 13:40:00+02:00,0.11118881118881202,143
2019-10-01 13:45:00+02:00,0.09559523809523786,168
2019-10-01 13:50:00+02:00,0.05666666666666376,135
2019-10-01 13:55:00+02:00,0.06600961538461561,208
2019-10-01 14:00:00+02:00,0.04982658959537797,173
2019-10-01 14:05:00+02:00,0.05510344827586125,145
2019-10-01 14:10:00+02:00,0.051243523316061294,193
2019-10-01 14:15:00+02:00,0.04693396226415042,212
2019-10-01 14:20:00+02:00,0.06261744966442895,149
2019-10-01 14:25:00+02:00,0.06387622149837124,307
2019-10-01 14:30:00+02:00,0.06053763440860294,186
2019-10-01 14:35:00+02:00,0.0640714285714284,280
2019-10-01 14:40:00+02:00,0.06603715170278514,323
2019-10-01 14:45:00+02:00,0.06937304075235112,319
2019-10-01 14:50:00+02:00,0.0782296650717699,209
2019-10-01 14:55:00+02:00,0.12716867469879217,166
2019-10-01 15:00:00+02:00,0.07111888111888202,143
2019-10-01 15:05:00+02:00,0.0605405405405414,370
2019-10-01 15:10:00+02:00,0.11821818181818183,275
2019-10-01 15:15:00+02:00,0.08338709677419441,186
2019-10-01 15:20:00+02:00,0.06327160493827344,162
2019-10-01 15:25:00+02:00,0.08740566037735735,212
2019-10-01 15:30:00+02:00,0.0656166982922193,527
2019-10-01 15:35:00+02:00,0.05691714836223544,519
2019-10-01 15:40:00+02:00,0.06291759465478826,449
2019-10-01 15:45:00+02:00,0.08244979919678587,498
2019-10-01 15:50:00+02:00,0.10404255319148938,423
2019-10-01 15:55:00+02:00,0.06901898734177139,316
2019-10-01 16:00:00+02:00,0.08966519823788485,1135
2019-10-01 16:05:00+02:00,0.07097175141242922,885
2019-10-01 16:10:00+02:00,0.06372549019607829,918
2019-10-01 16:15:00+02:00,0.0659550561797761,801
2019-10-01 16:20:00+02:00,0.06037762237762365,715
2019-10-01 16:25:00+02:00,0.05120634920634971,630
2019-10-01 16:30:00+02:00,0.05555059523809627,672
2019-10-01 16:35:00+02:00,0.04744186046511616,602
2019-10-01 16:40:00+02:00,0.05270725388600955,772
2019-10-01 16:45:00+02:00,0.05911870503597016,556
2019-10-01 16:50:00+02:00,0.07121575342465783,584
2019-10-01 16:55:00+02:00,0.06267441860465064,602
2019-10-01 17:00:00+02:00,0.06174216027874457,574
2019-10-01 17:05:00+02:00,0.07315315315315313,444
2019-10-01 17:10:00+02:00,0.07010398613518129,577
2019-10-01 17:15:00+02:00,0.071170212765958,564
2019-10-01 17:20:00+02:00,0.05449494949494953,396
2019-10-01 17:25:00+02:00,0.7313502109704638,237
