time_paris,vol_mean,count
2019-10-01 09:00:00+02:00,2.176876258717459e-05,1438
2019-10-01 09:02:00+02:00,1.3865111844222636e-05,736
2019-10-01 09:04:00+02:00,1.2225780066109555e-05,1373
2019-10-01 09:06:00+02:00,9.364101515210518e-06,1704
2019-10-01 09:08:00+02:00,8.933307235194726e-06,1117
2019-10-01 09:10:00+02:00,6.676079798687003e-06,1126
2019-10-01 09:12:00+02:00,5.246915920776581e-06,1120
2019-10-01 09:14:00+02:00,8.838066366296552e-06,1968
2019-10-01 09:16:00+02:00,7.81938903230089e-06,1488
2019-10-01 09:18:00+02:00,5.618251074496012e-06,1299
2019-10-01 09:20:00+02:00,4.612114258903393e-06,1379
2019-10-01 09:22:00+02:00,4.8032776639979965e-06,1398
2019-10-01 09:24:00+02:00,5.179985061092957e-06,956
2019-10-01 09:26:00+02:00,6.8222337900207765e-06,1279
2019-10-01 09:28:00+02:00,4.493361560853417e-06,997
2019-10-01 09:30:00+02:00,4.529047328607271e-06,1303
2019-10-01 09:32:00+02:00,4.3034473879943915e-06,1070
2019-10-01 09:34:00+02:00,2.9055557270186756e-06,1261
2019-10-01 09:36:00+02:00,4.869354482371036e-06,1239
2019-10-01 09:38:00+02:00,5.286685163654199e-06,828
2019-10-01 09:40:00+02:00,3.867708508385317e-06,1008
2019-10-01 09:42:00+02:00,4.626554489376414e-06,817
2019-10-01 09:44:00+02:00,5.637987989723389e-06,964
2019-10-01 09:46:00+02:00,5.117536881334639e-06,901
2019-10-01 09:48:00+02:00,5.661595114492921e-06,1106
2019-10-01 09:50:00+02:00,4.5261342973997445e-06,1018
2019-10-01 09:52:00+02:00,6.603815761185601e-06,1054
2019-10-01 09:54:00+02:00,7.352084862904332e-06,1315
2019-10-01 09:56:00+02:00,5.35787704500386e-06,1539
2019-10-01 09:58:00+02:00,4.179095006423078e-06,930
2019-10-01 10:00:00+02:00,4.2276100662261526e-06,1562
2019-10-01 10:02:00+02:00,5.717014252578287e-06,1942
2019-10-01 10:04:00+02:00,4.164514846622309e-06,1362
2019-10-01 10:06:00+02:00,4.83372628013045e-06,1223
2019-10-01 10:08:00+02:00,4.30798193749226e-06,1813
2019-10-01 10:10:00+02:00,3.392991651785276e-06,1569
2019-10-01 10:12:00+02:00,3.4846837902981845e-06,1255
2019-10-01 10:14:00+02:00,2.1675314561639006e-06,1036
2019-10-01 10:16:00+02:00,4.006903814496912e-06,1150
2019-10-01 10:18:00+02:00,1.7240334044682995e-06,822
2019-10-01 10:20:00+02:00,4.24391736587329e-06,1224
2019-10-01 10:22:00+02:00,3.0476025288877326e-06,1162
2019-10-01 10:24:00+02:00,1.9017169270508629e-06,745
2019-10-01 10:26:00+02:00,3.422075718225365e-06,897
2019-10-01 10:28:00+02:00,1.1537855921661994e-06,307
2019-10-01 10:30:00+02:00,4.582062050005859e-06,1109
2019-10-01 10:32:00+02:00,3.5988494298731777e-06,1380
2019-10-01 10:34:00+02:00,2.6173297708960907e-06,723
2019-10-01 10:36:00+02:00,2.663038697164383e-06,1154
2019-10-01 10:38:00+02:00,1.8851089198409968e-06,1128
2019-10-01 10:40:00+02:00,4.117688461408498e-06,1578
2019-10-01 10:42:00+02:00,4.169499682334218e-06,1105
2019-10-01 10:44:00+02:00,2.8863231818517377e-06,819
2019-10-01 10:46:00+02:00,2.4871213438618208e-06,1189
2019-10-01 10:48:00+02:00,2.2164180591744524e-06,1494
2019-10-01 10:50:00+02:00,2.608507612756729e-06,1133
2019-10-01 10:52:00+02:00,2.6097050685839284e-06,1268
2019-10-01 10:54:00+02:00,2.8658096165316664e-06,1402
2019-10-01 10:56:00+02:00,1.9160050586762883e-06,802
2019-10-01 10:58:00+02:00,2.99155380823721e-06,1107
2019-10-01 11:00:00+02:00,3.913322788013576e-06,846
2019-10-01 11:02:00+02:00,2.3983888041893993e-06,1035
2019-10-01 11:04:00+02:00,3.149560527625862e-06,1013
2019-10-01 11:06:00+02:00,3.0588261860637195e-06,1235
2019-10-01 11:08:00+02:00,2.3437467291521603e-06,604
2019-10-01 11:10:00+02:00,2.7781198911910067e-06,1232
2019-10-01 11:12:00+02:00,3.577584002845825e-06,924
2019-10-01 11:14:00+02:00,4.332527920808515e-06,1470
2019-10-01 11:16:00+02:00,3.4187428112302472e-06,1551
2019-10-01 11:18:00+02:00,6.149925331941748e-06,1015
2019-10-01 11:20:00+02:00,4.840790486910139e-07,730
2019-10-01 11:22:00+02:00,2.6179430387704887e-06,630
2019-10-01 11:24:00+02:00,3.367583006925657e-06,1224
2019-10-01 11:26:00+02:00,2.29292447685582e-06,1592
2019-10-01 11:28:00+02:00,3.2415288489094866e-06,1491
