bucket,rlop_bid_mean,rlop_bid_p90,rlop_bid_count,rlop_ask_mean,rlop_ask_p90,rlop_ask_count,vol_bid_mean,vol_bid_p90,vol_bid_count,vol_ask_mean,vol_ask_p90,vol_ask_count,trade_count,trade_volume,signed_volume,abs_signed_volume,imb_of,spread_mean,mid_mean,bid_depth_mean,ask_depth_mean,imbalance_ob_mean,limit_new_bid_count,limit_new_ask_count,cancel_bid_count,cancel_ask_count
2019-10-01 07:50:00+00:00,0.09812646370023417,0.26400000000000184,427.0,0.2469264069264074,0.269999999999996,462.0,5.5744319765545875e-06,0.0,2986,6.480386683587843e-06,0.0,2986,125.0,11091.0,1243.0,11091.0,0.11207285186186998,0.023489618218351844,84.72523107836571,253.17213663764232,224.83623576691227,0.048682539592025446,748,665,801,771
2019-10-01 07:55:00+00:00,0.07677500000000002,0.1700000000000017,400.0,0.16004175365344417,0.20599999999999646,479.0,6.445364879917282e-06,0.0,2870,4.884290805849617e-06,0.0,2870,138.0,12665.0,-4647.0,12665.0,-0.3669166995657323,0.022226480836237864,84.88441986062718,306.6348432055749,209.08954703832754,0.13757306404458183,693,663,788,726
2019-10-01 08:00:00+00:00,0.07541401273885444,0.16999999999999177,628.0,0.1409323308270669,0.1400000000000005,665.0,5.284523697262406e-06,0.0,3865,4.886735768401113e-06,0.0,3865,176.0,11295.0,-3665.0,11295.0,-0.3244798583444002,0.023834411384217425,84.70931953428202,222.0217335058215,283.86106080206986,-0.09614778764626102,874,960,969,1061
2019-10-01 08:05:00+00:00,0.07776049766718385,0.1779999999999951,643.0,0.13647554806070905,0.1400000000000005,593.0,3.86821241865623e-06,0.0,4037,4.511474503700793e-06,0.0,4037,108.0,8706.0,-292.0,8706.0,-0.03354008729611762,0.022548922467179072,84.54395466930889,265.7188506316572,318.99677978697054,-0.06955646440865881,928,1007,990,1112
2019-10-01 08:10:00+00:00,0.05951476793248826,0.07000000000000305,474.0,0.16066225165563042,0.2519999999999992,453.0,3.581481122253281e-06,0.0,3170,3.208048497093817e-06,0.0,3170,65.0,5232.0,906.0,5232.0,0.1731651376146789,0.022277602523659578,84.56485173501578,360.4441640378549,291.2864353312303,0.11677057302352106,797,723,839,811
2019-10-01 08:15:00+00:00,0.09355614973262076,0.1400000000000005,374.0,0.13007853403141356,0.1400000000000005,382.0,3.285100314708602e-06,0.0,2662,2.929386084301841e-06,0.0,2662,63.0,5060.0,896.0,5060.0,0.17707509881422925,0.020879038317055166,84.62989481592787,296.76821938392186,382.40570999248683,-0.0812373175019802,618,682,636,724
2019-10-01 08:20:00+00:00,0.059310344827586736,0.1400000000000005,377.0,0.1332061068702289,0.1599999999999966,393.0,2.8908333144283753e-06,0.0,2696,3.3278505358234047e-06,0.0,2696,72.0,5120.0,1438.0,5120.0,0.280859375,0.021873145400592403,84.69689725519288,321.6583827893175,391.5767804154303,-0.0603429339153117,605,692,656,743
2019-10-01 08:25:00+00:00,0.21417968750000202,0.16500000000000625,256.0,0.12889380530973427,0.1799999999999926,226.0,3.026134849870104e-06,0.0,1639,2.809382035697132e-06,0.0,1639,36.0,2752.0,-530.0,2752.0,-0.1925872093023256,0.021214154972541484,84.68809334960342,281.7010372178157,483.274557657108,-0.19909256621880514,347,438,386,467
2019-10-01 08:30:00+00:00,0.07723849372384917,0.1400000000000005,478.0,0.08587131367292178,0.1400000000000005,373.0,4.407000165841597e-06,0.0,2844,3.82411973990436e-06,0.0,2844,130.0,11895.0,641.0,11895.0,0.05388818831441782,0.020798171589310802,84.57774085794655,303.1248241912799,403.1677215189873,-0.11199699460723311,666,704,697,777
2019-10-01 08:35:00+00:00,0.052986666666667515,0.07600000000000212,375.0,0.07006230529594992,0.1400000000000005,321.0,4.281946085831925e-06,0.0,2650,2.3637741240952453e-06,0.0,2650,87.0,13465.0,-3191.0,13465.0,-0.2369847753434831,0.017641509433961915,84.60936037735848,472.07320754716983,407.4962264150943,0.043457551000819925,658,612,660,720
2019-10-01 08:40:00+00:00,0.0635786802030447,0.1699999999999875,394.0,0.14472154963680356,0.16799999999998944,413.0,3.349819155168524e-06,0.0,3069,4.1575498974238846e-06,0.0,3069,81.0,6925.0,583.0,6925.0,0.08418772563176895,0.017719126751386264,84.63120234604105,328.08145975887913,467.50407298794397,-0.11697142924352262,633,828,710,897
2019-10-01 08:45:00+00:00,0.06447941888619933,0.1400000000000005,413.0,0.10880208333333356,0.1400000000000005,384.0,3.90998724328697e-06,0.0,3116,2.2393785141449293e-06,0.0,3116,70.0,4863.0,515.0,4863.0,0.10590170676537117,0.02050385109114122,84.55024871630296,354.2509627727856,431.7875481386393,-0.07160799524600171,737,741,780,857
2019-10-01 08:50:00+00:00,0.05801801801801587,0.1400000000000005,333.0,0.10339578454332717,0.1400000000000005,427.0,3.1233145899245273e-06,0.0,3066,2.58292166875212e-06,0.0,3066,79.0,5460.0,-100.0,5460.0,-0.018315018315018316,0.018287671232877396,84.5946102413568,391.1268754076973,387.1682974559687,0.017501408832010203,679,783,711,892
2019-10-01 08:55:00+00:00,0.06977635782747701,0.1799999999999926,313.0,0.06897574123989239,0.1400000000000005,371.0,3.1731315876857897e-06,0.0,2646,2.7254189421665534e-06,0.0,2646,146.0,12810.0,-3326.0,12810.0,-0.2596409055425449,0.019331065759636272,84.57940476190477,442.33106575963717,342.8095238095238,0.0867141217627749,640,601,718,687
2019-10-01 09:00:00+00:00,0.06480874316939833,0.1400000000000005,366.0,0.06831775700934786,0.1400000000000005,321.0,3.955868947605906e-06,0.0,2421,3.0762315382058656e-06,0.0,2421,89.0,6222.0,658.0,6222.0,0.10575377692060431,0.020280875671209397,84.58691862866584,364.5691862866584,326.8050392399835,0.06619746141206045,640,533,654,594
2019-10-01 09:05:00+00:00,0.05576219512195134,0.13299999999999704,328.0,0.15820143884892188,0.1799999999999926,278.0,2.5537467467550606e-06,0.0,2312,2.9105644963992215e-06,0.0,2312,45.0,3999.0,899.0,3999.0,0.2248062015503876,0.02139273356401268,84.69823529411765,399.5493079584775,423.53243944636677,-0.010435515955434679,560,536,604,611
2019-10-01 09:10:00+00:00,0.07226666666666631,0.1400000000000005,375.0,0.08091370558375763,0.1400000000000005,394.0,3.5959956434809067e-06,0.0,2692,3.2883244672124073e-06,0.0,2692,65.0,6924.0,-1380.0,6924.0,-0.19930675909878684,0.019297919762256865,84.71691864784547,398.14561664190194,378.0427191679049,0.03514310275334142,602,677,655,758
2019-10-01 09:15:00+00:00,0.09728089887640458,0.13999999999999482,445.0,0.13361290322580643,0.1799999999999926,465.0,3.973585817061343e-06,0.0,3500,4.511320632730886e-06,0.0,3500,126.0,12858.0,3020.0,12858.0,0.23487323067351065,0.020108571428571864,84.85299714285713,355.16485714285716,365.1825714285714,0.01231240678088384,795,844,884,977
2019-10-01 09:20:00+00:00,0.07932038834951599,0.1700000000000017,206.0,0.05524590163934594,0.0799999999999983,244.0,3.6563253950297126e-06,0.0,1740,1.6249085128006323e-06,0.0,1740,50.0,4803.0,-2519.0,4803.0,-0.5244638767437019,0.01755747126436632,84.88372701149426,407.8333333333333,328.61034482758623,0.07963203923487053,410,437,423,470
2019-10-01 09:25:00+00:00,0.1060183066361557,0.2100000000000079,437.0,0.08634719710669078,0.1400000000000005,553.0,4.109814130054138e-06,0.0,3927,2.999928161203183e-06,0.0,3927,154.0,16200.0,-4580.0,16200.0,-0.28271604938271605,0.018612172141583786,84.88266488413547,360.6447669977082,456.4988540870894,-0.12950768452089065,830,1036,907,1154
2019-10-01 09:30:00+00:00,0.08955326460480985,0.2199999999999988,291.0,0.10006153846154096,0.1599999999999966,325.0,3.112590105025386e-06,0.0,2462,2.5853778638335093e-06,0.0,2462,55.0,4811.0,-1241.0,4811.0,-0.2579505300353357,0.019898456539398028,84.82995735174656,446.80259951259137,446.71649065800165,-0.009636790315875542,571,644,606,641
2019-10-01 09:35:00+00:00,0.10279863481228774,0.2199999999999988,293.0,0.0776408450704218,0.1400000000000005,284.0,2.9242251674943566e-06,0.0,2339,2.8225061425181272e-06,0.0,2339,34.0,2422.0,-520.0,2422.0,-0.21469859620148637,0.01952971355280028,84.80701154339461,394.4869602394186,452.6002565198803,-0.03792853974871485,530,602,549,657
2019-10-01 09:40:00+00:00,0.13830708661417457,0.2199999999999988,254.0,0.13656126482213593,0.1400000000000005,253.0,2.6731246803905686e-06,0.0,2163,2.1271563597620437e-06,0.0,2163,45.0,3743.0,719.0,3743.0,0.19209190488912636,0.01723532131298969,84.75533055940822,380.1793804900601,473.2080443828017,-0.08135236996801325,463,575,468,657
2019-10-01 09:45:00+00:00,0.08864541832669218,0.2000000000000028,251.0,0.08648745519713252,0.1400000000000005,279.0,3.041321527358314e-06,0.0,2135,2.708880183479157e-06,0.0,2135,65.0,6042.0,-1698.0,6042.0,-0.2810327706057597,0.020290398126464663,84.71671662763467,440.40936768149885,413.2370023419204,0.031099703273310516,494,531,524,586
2019-10-01 09:50:00+00:00,0.10986046511627827,0.1700000000000017,215.0,0.0886829268292685,0.1400000000000005,205.0,2.3123325223806916e-06,0.0,1735,2.3118511208440925e-06,0.0,1735,37.0,2808.0,686.0,2808.0,0.2443019943019943,0.017521613832854232,84.75608069164265,334.5631123919308,512.6910662824207,-0.16248891006252805,383,459,409,484
2019-10-01 09:55:00+00:00,0.09290000000000025,0.1700000000000017,200.0,0.12539748953974958,0.1799999999999926,239.0,2.2134268444306047e-06,0.0,1918,1.4752675338957767e-06,0.0,1918,41.0,3416.0,746.0,3416.0,0.21838407494145198,0.01657455683002913,84.80811522419187,353.4259645464025,510.8936392075078,-0.11965429930280468,428,486,440,564
2019-10-01 10:00:00+00:00,0.08587443946188385,0.1700000000000017,223.0,0.10151624548736486,0.1799999999999926,277.0,2.2401145165696395e-06,0.0,2052,2.8135568788240255e-06,0.0,2052,56.0,4788.0,1740.0,4788.0,0.3634085213032581,0.01868421052631631,84.85824561403508,450.8669590643275,444.00779727095517,0.07063367170741236,468,496,495,593
2019-10-01 10:05:00+00:00,0.09341836734693747,0.17499999999999716,196.0,0.0797797356828181,0.08399999999999472,227.0,2.4088970122408925e-06,0.0,1614,2.992218032613507e-06,0.0,1614,45.0,4022.0,-842.0,4022.0,-0.20934858279462953,0.017143742255269757,84.8807156133829,459.0972738537794,371.5508054522924,0.042526675605629165,387,395,438,394
2019-10-01 10:10:00+00:00,0.08619565217391263,0.1799999999999926,184.0,0.06458536585365793,0.1400000000000005,205.0,1.8423221347939201e-06,0.0,1727,2.456228491952403e-06,0.0,1727,24.0,2013.0,-201.0,2013.0,-0.09985096870342772,0.016392588303417596,84.86256224667052,422.3451071221772,510.93283149971046,-0.02619127052722247,421,417,419,470
2019-10-01 10:15:00+00:00,0.08382758620689647,0.17999999999999403,290.0,0.073344155844156,0.13999999999999058,308.0,2.892401982834879e-06,0.0,2566,2.662270644554521e-06,0.0,2566,59.0,5677.0,417.0,5677.0,0.07345428923727321,0.01861652377240964,84.89382501948558,451.7759158222915,468.56235385814495,-0.007276918541017566,625,593,635,712
2019-10-01 10:20:00+00:00,0.1015000000000024,0.18999999999999911,120.0,0.06318181818181899,0.08499999999999375,176.0,1.992940932865806e-06,0.0,1123,3.355609638556278e-06,0.0,1123,18.0,1580.0,-1236.0,1580.0,-0.7822784810126582,0.017186108637577257,84.9027159394479,494.9608192341941,427.1326803205699,0.06744266050520056,266,277,279,300
2019-10-01 10:25:00+00:00,0.08394736842105338,0.18899999999999867,152.0,0.07417582417582579,0.0900000000000034,182.0,2.7590850317475413e-06,0.0,1281,2.1149763554494924e-06,0.0,1281,36.0,3755.0,-555.0,3755.0,-0.1478029294274301,0.016182669789226348,84.88695160031226,516.5846994535519,395.1717408274785,0.1491134622914317,281,343,310,347
2019-10-01 10:30:00+00:00,0.07892156862745092,0.18000000000000538,102.0,0.03940000000000123,0.0799999999999983,100.0,2.5222608455235474e-06,0.0,981,3.24233679695158e-06,0.0,981,20.0,2162.0,-338.0,2162.0,-0.15633672525439407,0.017726809378185177,84.87559123343527,567.0407747196738,476.0540265035678,0.0949009862398138,269,208,251,253
2019-10-01 10:35:00+00:00,0.08685185185185265,0.1800000000000068,162.0,0.09521505376344132,0.1699999999999946,186.0,3.1818089231856714e-06,0.0,1333,2.474335413864816e-06,0.0,1333,36.0,2933.0,245.0,2933.0,0.08353221957040573,0.01614403600900148,84.88502625656415,471.4471117779445,407.04801200300074,0.06044763843003472,302,346,329,356
2019-10-01 10:40:00+00:00,0.09662162162161975,0.1899999999999977,148.0,0.08257281553398153,0.1400000000000005,206.0,1.8637814065861448e-06,0.0,1328,2.6621787985938252e-06,0.0,1328,50.0,4708.0,-452.0,4708.0,-0.09600679694137638,0.014134036144578888,84.84918298192771,363.22138554216866,624.8719879518072,-0.22742316764737056,240,410,287,391
2019-10-01 10:45:00+00:00,0.09178010471204118,0.1800000000000068,191.0,0.06656441717791457,0.14799999999999333,163.0,1.8625057251761687e-06,0.0,1519,1.8622313368555629e-06,0.0,1519,41.0,3605.0,1773.0,3605.0,0.49181692094313456,0.016859776168530852,84.83426267281105,375.09940750493746,582.2159315339039,-0.16769222395635594,346,389,330,454
2019-10-01 10:50:00+00:00,0.09879999999999886,0.1800000000000068,175.0,0.06337899543378944,0.12199999999999434,219.0,3.073526192057394e-06,0.0,1650,3.215748662918e-06,0.0,1650,51.0,4932.0,216.0,4932.0,0.043795620437956206,0.01680000000000119,84.79932121212121,403.79030303030305,462.09272727272725,-0.06436636026382861,340,459,370,481
2019-10-01 10:55:00+00:00,0.09429245283018728,0.1800000000000068,212.0,0.06359605911329926,0.0900000000000034,203.0,2.1144825988235723e-06,0.0,1786,2.378349523362542e-06,0.0,1786,42.0,2904.0,554.0,2904.0,0.19077134986225897,0.01612541993281301,84.74521836506159,309.6433370660694,487.0565509518477,-0.16656591186531247,394,458,410,524
2019-10-01 11:00:00+00:00,0.07726256983240226,0.1700000000000017,179.0,0.07340336134453873,0.1800000000000068,238.0,1.9759775094747114e-06,0.0,1732,2.5205909736788683e-06,0.0,1732,57.0,5739.0,1191.0,5739.0,0.20752744380554103,0.014786374133949126,84.74757794457274,350.8672055427252,435.2933025404157,-0.05867496368380623,381,453,383,515
2019-10-01 11:05:00+00:00,0.09256880733944836,0.1700000000000017,109.0,0.09470588235294122,0.1400000000000005,136.0,6.538097989004616e-07,0.0,1083,2.723682493932595e-06,0.0,1083,18.0,1087.0,941.0,1087.0,0.8656853725850966,0.01689750692520947,84.74576177285319,426.20406278855035,484.7848568790397,-0.04818797655721095,258,263,253,309
2019-10-01 11:10:00+00:00,0.07942731277533062,0.1600000000000108,227.0,0.07144486692015192,0.1400000000000005,263.0,2.6966888717843495e-06,0.0,1968,2.995753317996748e-06,0.0,1968,68.0,6958.0,366.0,6958.0,0.052601322219028454,0.01670731707317,84.79845020325203,472.077743902439,522.501524390244,-0.01662123829299522,470,483,494,521
2019-10-01 11:15:00+00:00,0.06932203389830385,0.1400000000000005,236.0,0.11042452830188602,0.1700000000000017,212.0,2.6312499947402833e-06,0.0,1837,2.438149533043277e-06,0.0,1837,64.0,4988.0,1376.0,4988.0,0.27586206896551724,0.018219923788787517,84.838897659227,364.364725095264,553.1916167664671,-0.14378501804274565,444,434,461,498
2019-10-01 11:20:00+00:00,0.08160000000000078,0.1400000000000005,150.0,0.09050847457627098,0.1400000000000005,177.0,2.5934340026711875e-06,0.0,1364,2.333625870004912e-06,0.0,1364,27.0,2330.0,544.0,2330.0,0.2334763948497854,0.016063049853370034,84.81736436950148,362.2067448680352,472.28739002932554,-0.11552984584656827,309,339,319,396
2019-10-01 11:25:00+00:00,0.08542713567839229,0.1799999999999926,199.0,0.07805970149253809,0.1300000000000096,268.0,3.1183085073877746e-06,0.0,2004,2.823665896354541e-06,0.0,2004,61.0,5854.0,-782.0,5854.0,-0.13358387427400067,0.017654690618761588,84.81125249500998,390.25898203592817,494.9515968063872,-0.09126060534163832,411,547,463,583
2019-10-01 11:30:00+00:00,0.058028169014084134,0.1349999999999883,142.0,0.0755172413793113,0.1700000000000017,145.0,2.8805756129540717e-06,0.0,1228,2.7840535036764657e-06,0.0,1228,24.0,3071.0,2241.0,3071.0,0.7297297297297297,0.015993485342018537,84.82017915309446,381.8916938110749,490.11889250814335,-0.08633991156819337,299,282,277,370
2019-10-01 11:35:00+00:00,0.06812865497075907,0.1400000000000005,171.0,0.06583333333333391,0.1400000000000005,180.0,1.5969921831274838e-06,0.0,1550,1.824717826478e-06,0.0,1550,34.0,2735.0,363.0,2735.0,0.1327239488117002,0.016548387096775252,84.84601612903225,442.52,435.8709677419355,0.08823682216010727,375,375,380,420
2019-10-01 11:40:00+00:00,0.09840579710144984,0.15899999999999168,138.0,0.11118881118881199,0.269999999999996,143.0,1.5538862939752521e-06,0.0,1289,2.010553170463848e-06,0.0,1289,27.0,2103.0,819.0,2103.0,0.38944365192582026,0.016710628394103973,84.87955779674166,426.2699767261443,522.343677269201,-0.13429058521989015,287,341,318,343
2019-10-01 11:45:00+00:00,0.0691463414634154,0.1400000000000005,164.0,0.09559523809523782,0.16299999999999398,168.0,2.3379431613093774e-06,0.0,1461,2.5796556269454482e-06,0.0,1461,38.0,4265.0,-1413.0,4265.0,-0.33130128956623683,0.01577686516084877,84.9057255304586,447.54893908281997,406.32785763175906,0.020810360407005513,368,336,372,385
2019-10-01 11:50:00+00:00,0.06018181818181872,0.11800000000000047,165.0,0.056666666666663736,0.1399999999999863,135.0,1.7055690892655171e-06,0.0,1450,1.6240937622880688e-06,0.0,1450,26.0,2572.0,1112.0,2572.0,0.432348367029549,0.016427586206899488,84.92264827586207,375.3248275862069,534.7144827586206,-0.10591910994636594,307,400,306,437
2019-10-01 11:55:00+00:00,0.0571497584541057,0.09999999999999998,207.0,0.06600961538461557,0.1400000000000005,208.0,2.7826738209219013e-06,0.0,1904,2.2876379705167018e-06,0.0,1904,49.0,3958.0,530.0,3958.0,0.13390601313794845,0.015362394957982304,84.94090073529412,394.26155462184875,379.9417016806723,0.021529352281479713,472,437,492,503
2019-10-01 12:00:00+00:00,0.05483333333333228,0.1099999999999994,240.0,0.04982658959537794,0.13800000000000245,173.0,2.119641587162746e-06,0.0,1777,1.854461286247496e-06,0.0,1777,56.0,4430.0,144.0,4430.0,0.03250564334085779,0.016567248171074276,84.96622397298819,381.229600450197,635.8362408553742,-0.15696419827251273,412,443,415,507
2019-10-01 12:05:00+00:00,0.071066666666665,0.13099999999999584,150.0,0.05510344827586122,0.07000000000000162,145.0,1.3296217722235692e-06,0.0,1328,1.7724499726661897e-06,0.0,1328,20.0,1313.0,-239.0,1313.0,-0.18202589489718202,0.01236445783132786,84.9605873493976,444.6859939759036,625.7394578313254,-0.15760047445371897,280,381,322,345
2019-10-01 12:10:00+00:00,0.06962962962963087,0.1400000000000005,216.0,0.05124352331606127,0.1399999999999863,193.0,1.9586829531679474e-06,0.0,1744,2.093447998486124e-06,0.0,1744,56.0,5174.0,186.0,5174.0,0.03594897564746811,0.014489678899083903,84.90809346330275,437.91284403669727,646.3595183486239,-0.13691542935306106,362,481,379,522
2019-10-01 12:15:00+00:00,0.057878787878788834,0.1400000000000005,231.0,0.0469339622641504,0.1400000000000005,212.0,2.1997132419734805e-06,0.0,2089,2.650424339804835e-06,0.0,2089,57.0,6273.0,4009.0,6273.0,0.6390881555874383,0.017544279559598325,84.8793417903303,449.3528003829584,756.600287218765,-0.17679699014282457,439,579,438,633
2019-10-01 12:20:00+00:00,0.0610638297872351,0.1400000000000005,141.0,0.06261744966442892,0.1400000000000005,149.0,1.3870393027992642e-06,0.0,1359,1.9068088661974246e-06,0.0,1359,43.0,3448.0,758.0,3448.0,0.21983758700696054,0.015680647534953802,84.88973877851362,480.04047093451067,488.4510669610007,0.036503240053425014,287,370,293,409
2019-10-01 12:25:00+00:00,0.07056856187290979,0.1699999999999875,299.0,0.0638762214983712,0.1400000000000005,307.0,2.462216952835909e-06,0.0,2537,2.8335134696566023e-06,0.0,2537,82.0,7891.0,4259.0,7891.0,0.5397288049676847,0.017579818683483857,84.85024832479306,464.4702404414663,572.4871895940087,-0.05800983957293526,570,634,603,730
2019-10-01 12:30:00+00:00,0.0645890410958909,0.1400000000000005,146.0,0.060537634408602915,0.1400000000000005,186.0,1.1457646719180556e-06,0.0,1440,1.4729276107612502e-06,0.0,1440,19.0,1518.0,548.0,1518.0,0.36100131752305664,0.018506944444444565,84.85762152777777,497.37361111111113,579.5618055555556,-0.06948280911702967,318,382,331,409
2019-10-01 12:35:00+00:00,0.05739776951672947,0.1400000000000005,269.0,0.06407142857142839,0.08499999999999772,280.0,1.9810242825965077e-06,0.0,2262,2.814412544787798e-06,0.0,2262,58.0,4869.0,2091.0,4869.0,0.42945163277880466,0.01627763041556041,84.81475685234307,503.6472148541114,483.8390804597701,0.032356511732717426,504,592,542,624
2019-10-01 12:40:00+00:00,0.049126760563379605,0.1400000000000005,355.0,0.06603715170278511,0.0700000000000073,323.0,3.1660052445490648e-06,0.0,2833,3.0822876800528065e-06,0.0,2833,113.0,10840.0,3114.0,10840.0,0.28726937269372693,0.018157430285917906,84.7391104835863,439.1094246381927,493.8111542534416,-0.06164937491508201,681,676,704,771
2019-10-01 12:45:00+00:00,0.06139158576051702,0.1439999999999995,309.0,0.0693730407523511,0.1400000000000005,319.0,2.989439713176858e-06,0.0,2489,2.9888568744146645e-06,0.0,2489,66.0,5910.0,1564.0,5910.0,0.2646362098138748,0.018376858175973707,84.6820570510245,460.0791482523102,428.51627159501805,0.037687855611685354,570,630,613,676
2019-10-01 12:50:00+00:00,0.05493670886076077,0.1400000000000005,237.0,0.07822966507176987,0.17200000000000007,209.0,2.6023148272397173e-06,0.0,1770,2.735208014451243e-06,0.0,1770,62.0,5268.0,786.0,5268.0,0.1492027334851936,0.01835593220338819,84.68000282485876,489.1005649717514,395.35084745762714,0.05427217946853818,463,370,480,457
2019-10-01 12:55:00+00:00,0.0462337662337666,0.07700000000001112,154.0,0.12716867469879217,0.0799999999999983,166.0,1.7546259584554338e-06,0.0,1279,2.031363345065129e-06,0.0,1279,24.0,2131.0,567.0,2131.0,0.2660722665415298,0.017271305707586164,84.67350664581704,445.8201720093823,446.1164972634871,-0.014841357514990787,278,364,279,358
2019-10-01 13:00:00+00:00,0.045752688172043685,0.0700000000000073,186.0,0.07111888111888198,0.1400000000000005,143.0,1.443018297402444e-06,0.0,1473,1.3627764540540395e-06,0.0,1473,38.0,3171.0,2643.0,3171.0,0.8334910122989593,0.015268160217241691,84.6898744059742,617.9443312966735,538.3869653767821,0.022505098283573655,429,289,387,368
2019-10-01 13:05:00+00:00,0.13586956521739163,0.17999999999999686,368.0,0.06054054054054137,0.13100000000000891,370.0,2.3908547068979143e-06,0.0,3212,2.758386204902491e-06,0.0,3212,168.0,17776.0,-1224.0,17776.0,-0.06885688568856886,0.017039227895391886,84.6485600871731,633.2266500622665,523.2173100871731,0.040452151221817036,766,782,828,829
2019-10-01 13:10:00+00:00,0.059119718309858287,0.1400000000000005,284.0,0.1182181818181818,0.1400000000000005,275.0,2.2101152675898837e-06,0.0,1977,2.0901490533476986e-06,0.0,1977,63.0,6095.0,1805.0,6095.0,0.29614438063986875,0.014860900354072155,84.69077389984825,496.78806272129486,487.0546282245827,-0.07488339103021958,497,454,559,467
2019-10-01 13:15:00+00:00,0.05697115384615563,0.1400000000000005,208.0,0.08338709677419438,0.15999999999999656,186.0,2.1822686557575924e-06,0.0,1462,2.9898083325570448e-06,0.0,1462,43.0,4068.0,2396.0,4068.0,0.5889872173058014,0.01690834473324119,84.6363337893297,450.65047879616964,414.8707250341997,0.06581235738381108,357,332,357,416
