time_paris,delta_mean,count
2019-10-01 09:00:00+02:00,0.13365325077399434,323
2019-10-01 09:05:00+02:00,0.12354316546762649,556
2019-10-01 09:10:00+02:00,0.07702803738317697,535
2019-10-01 09:15:00+02:00,0.08833040421792615,569
2019-10-01 09:20:00+02:00,0.10563991323210357,461
2019-10-01 09:25:00+02:00,0.07853658536585356,410
2019-10-01 09:30:00+02:00,0.09851174934726031,383
2019-10-01 09:35:00+02:00,0.09100686498855962,437
2019-10-01 09:40:00+02:00,0.06707317073170777,287
2019-10-01 09:45:00+02:00,0.08165517241379192,435
2019-10-01 09:50:00+02:00,0.0981264637002342,427
2019-10-01 09:55:00+02:00,0.07677500000000005,400
2019-10-01 10:00:00+02:00,0.07541401273885448,628
2019-10-01 10:05:00+02:00,0.07776049766718388,643
2019-10-01 10:10:00+02:00,0.0595147679324883,474
2019-10-01 10:15:00+02:00,0.0935561497326208,374
2019-10-01 10:20:00+02:00,0.05931034482758677,377
2019-10-01 10:25:00+02:00,0.21417968750000205,256
2019-10-01 10:30:00+02:00,0.0772384937238492,478
2019-10-01 10:35:00+02:00,0.05298666666666755,375
2019-10-01 10:40:00+02:00,0.06357868020304475,394
2019-10-01 10:45:00+02:00,0.06447941888619936,413
2019-10-01 10:50:00+02:00,0.058018018018015906,333
2019-10-01 10:55:00+02:00,0.06977635782747704,313
2019-10-01 11:00:00+02:00,0.06480874316939836,366
2019-10-01 11:05:00+02:00,0.055762195121951366,328
2019-10-01 11:10:00+02:00,0.07226666666666635,375
2019-10-01 11:15:00+02:00,0.0972808988764046,445
2019-10-01 11:20:00+02:00,0.07932038834951603,206
2019-10-01 11:25:00+02:00,0.10601830663615573,437
2019-10-01 11:30:00+02:00,0.08955326460480988,291
2019-10-01 11:35:00+02:00,0.10279863481228778,293
2019-10-01 11:40:00+02:00,0.1383070866141746,254
2019-10-01 11:45:00+02:00,0.0886454183266922,251
2019-10-01 11:50:00+02:00,0.1098604651162783,215
2019-10-01 11:55:00+02:00,0.09290000000000027,200
2019-10-01 12:00:00+02:00,0.08587443946188388,223
2019-10-01 12:05:00+02:00,0.09341836734693748,196
2019-10-01 12:10:00+02:00,0.08619565217391266,184
2019-10-01 12:15:00+02:00,0.08382758620689651,290
2019-10-01 12:20:00+02:00,0.10150000000000242,120
2019-10-01 12:25:00+02:00,0.08394736842105341,152
2019-10-01 12:30:00+02:00,0.07892156862745095,102
2019-10-01 12:35:00+02:00,0.0868518518518527,162
2019-10-01 12:40:00+02:00,0.09662162162161977,148
2019-10-01 12:45:00+02:00,0.09178010471204122,191
2019-10-01 12:50:00+02:00,0.0987999999999989,175
2019-10-01 12:55:00+02:00,0.09429245283018732,212
2019-10-01 13:00:00+02:00,0.0772625698324023,179
2019-10-01 13:05:00+02:00,0.0925688073394484,109
2019-10-01 13:10:00+02:00,0.07942731277533065,227
2019-10-01 13:15:00+02:00,0.06932203389830388,236
2019-10-01 13:20:00+02:00,0.08160000000000082,150
2019-10-01 13:25:00+02:00,0.08542713567839232,199
2019-10-01 13:30:00+02:00,0.05802816901408417,142
2019-10-01 13:35:00+02:00,0.06812865497075911,171
2019-10-01 13:40:00+02:00,0.09840579710144988,138
2019-10-01 13:45:00+02:00,0.06914634146341543,164
2019-10-01 13:50:00+02:00,0.06018181818181874,165
2019-10-01 13:55:00+02:00,0.05714975845410572,207
2019-10-01 14:00:00+02:00,0.05483333333333231,240
2019-10-01 14:05:00+02:00,0.07106666666666503,150
2019-10-01 14:10:00+02:00,0.06962962962963092,216
2019-10-01 14:15:00+02:00,0.05787878787878888,231
2019-10-01 14:20:00+02:00,0.061063829787235145,141
2019-10-01 14:25:00+02:00,0.07056856187290982,299
2019-10-01 14:30:00+02:00,0.06458904109589095,146
2019-10-01 14:35:00+02:00,0.057397769516729515,269
2019-10-01 14:40:00+02:00,0.04912676056337963,355
2019-10-01 14:45:00+02:00,0.06139158576051706,309
2019-10-01 14:50:00+02:00,0.0549367088607608,237
2019-10-01 14:55:00+02:00,0.046233766233766634,154
2019-10-01 15:00:00+02:00,0.045752688172043726,186
2019-10-01 15:05:00+02:00,0.13586956521739166,368
2019-10-01 15:10:00+02:00,0.05911971830985833,284
2019-10-01 15:15:00+02:00,0.05697115384615566,208
2019-10-01 15:20:00+02:00,0.06417218543046423,151
2019-10-01 15:25:00+02:00,0.05392000000000036,250
2019-10-01 15:30:00+02:00,0.08109848484848527,528
2019-10-01 15:35:00+02:00,0.1113502935420731,511
2019-10-01 15:40:00+02:00,0.05107964601769919,565
2019-10-01 15:45:00+02:00,0.05558282208588953,489
