time_paris,vol_mean,count
2019-10-01 16:20:00+02:00,4.413635615532538e-06,5975
2019-10-01 16:25:00+02:00,3.6489399432496054e-06,5308
2019-10-01 16:30:00+02:00,2.6489246449359483e-06,5791
2019-10-01 16:35:00+02:00,3.31613534878986e-06,5454
2019-10-01 16:40:00+02:00,2.618467400936462e-06,6917
2019-10-01 16:45:00+02:00,2.577018146408248e-06,5323
2019-10-01 16:50:00+02:00,3.096399422008867e-06,5319
2019-10-01 16:55:00+02:00,3.388494329086518e-06,6091
2019-10-01 17:00:00+02:00,2.7326332252090893e-06,5678
2019-10-01 17:05:00+02:00,3.008199166341801e-06,4164
2019-10-01 17:10:00+02:00,3.0362834291175847e-06,5664
2019-10-01 17:15:00+02:00,3.7552414983306165e-06,6592
2019-10-01 17:20:00+02:00,2.886468443561975e-06,4558
2019-10-01 17:25:00+02:00,4.105331441648693e-06,3145
2019-10-01 17:30:00+02:00,0.0009627239523868868,26
