time_paris,vol_mean,count
2019-10-01 09:00:00+02:00,1.7779266830332833e-05,2427
2019-10-01 09:05:00+02:00,1.0423458897459219e-05,3941
2019-10-01 09:10:00+02:00,5.896354648452079e-06,3109
2019-10-01 09:15:00+02:00,8.064932866716206e-06,3892
2019-10-01 09:20:00+02:00,4.775688472929184e-06,3207
2019-10-01 09:25:00+02:00,5.680599220779938e-06,2802
2019-10-01 09:30:00+02:00,4.05126139067315e-06,2739
2019-10-01 09:35:00+02:00,4.552344266107176e-06,2962
2019-10-01 09:40:00+02:00,3.980844490056233e-06,2107
2019-10-01 09:45:00+02:00,5.80087437803253e-06,2689
2019-10-01 09:50:00+02:00,6.480386683590403e-06,2986
2019-10-01 09:55:00+02:00,4.884290805851993e-06,2870
2019-10-01 10:00:00+02:00,4.8867357684030575e-06,3865
2019-10-01 10:05:00+02:00,4.511474503702516e-06,4037
2019-10-01 10:10:00+02:00,3.2080484970950427e-06,3170
2019-10-01 10:15:00+02:00,2.9293860843028644e-06,2662
2019-10-01 10:20:00+02:00,3.3278505358246486e-06,2696
2019-10-01 10:25:00+02:00,2.8093820356981494e-06,1639
2019-10-01 10:30:00+02:00,3.824119739906059e-06,2844
2019-10-01 10:35:00+02:00,2.363774124096176e-06,2650
2019-10-01 10:40:00+02:00,4.157549897425302e-06,3069
2019-10-01 10:45:00+02:00,2.2393785141458856e-06,3116
2019-10-01 10:50:00+02:00,2.5829216687530365e-06,3066
2019-10-01 10:55:00+02:00,2.7254189421675568e-06,2646
2019-10-01 11:00:00+02:00,3.0762315382073072e-06,2421
2019-10-01 11:05:00+02:00,2.910564496400182e-06,2312
2019-10-01 11:10:00+02:00,3.2883244672135208e-06,2692
2019-10-01 11:15:00+02:00,4.5113206327330196e-06,3500
2019-10-01 11:20:00+02:00,1.6249085128014277e-06,1740
2019-10-01 11:25:00+02:00,2.9999281612047053e-06,3927
2019-10-01 11:30:00+02:00,2.5853778638348925e-06,2462
2019-10-01 11:35:00+02:00,2.822506142519598e-06,2339
2019-10-01 11:40:00+02:00,2.1271563597629576e-06,2163
2019-10-01 11:45:00+02:00,2.7088801834801874e-06,2135
2019-10-01 11:50:00+02:00,2.3118511208450483e-06,1735
2019-10-01 11:55:00+02:00,1.4752675338965157e-06,1918
2019-10-01 12:00:00+02:00,2.8135568788255845e-06,2052
2019-10-01 12:05:00+02:00,2.9922180326151726e-06,1614
2019-10-01 12:10:00+02:00,2.4562284919538082e-06,1727
2019-10-01 12:15:00+02:00,2.66227064455605e-06,2566
2019-10-01 12:20:00+02:00,3.355609638558107e-06,1123
2019-10-01 12:25:00+02:00,2.1149763554505186e-06,1281
2019-10-01 12:30:00+02:00,3.2423367969531555e-06,981
2019-10-01 12:35:00+02:00,2.47433541386595e-06,1333
2019-10-01 12:40:00+02:00,2.662178798595413e-06,1328
2019-10-01 12:45:00+02:00,1.8622313368565958e-06,1519
2019-10-01 12:50:00+02:00,3.2157486629195844e-06,1650
2019-10-01 12:55:00+02:00,2.3783495233632936e-06,1786
2019-10-01 13:00:00+02:00,2.52059097367979e-06,1732
2019-10-01 13:05:00+02:00,2.723682493933451e-06,1083
2019-10-01 13:10:00+02:00,2.9957533179983064e-06,1968
2019-10-01 13:15:00+02:00,2.43814953304468e-06,1837
2019-10-01 13:20:00+02:00,2.3336258700062685e-06,1364
2019-10-01 13:25:00+02:00,2.823665896356095e-06,2004
2019-10-01 13:30:00+02:00,2.7840535036780725e-06,1228
2019-10-01 13:35:00+02:00,1.8247178264790426e-06,1550
2019-10-01 13:40:00+02:00,2.0105531704647776e-06,1289
2019-10-01 13:45:00+02:00,2.5796556269467035e-06,1461
2019-10-01 13:50:00+02:00,1.6240937622889982e-06,1450
2019-10-01 13:55:00+02:00,2.287637970517544e-06,1904
2019-10-01 14:00:00+02:00,1.8544612862482238e-06,1777
2019-10-01 14:05:00+02:00,1.7724499726669474e-06,1328
2019-10-01 14:10:00+02:00,2.0934479984871164e-06,1744
2019-10-01 14:15:00+02:00,2.6504243398062233e-06,2089
2019-10-01 14:20:00+02:00,1.906808866198578e-06,1359
2019-10-01 14:25:00+02:00,2.8335134696580744e-06,2537
2019-10-01 14:30:00+02:00,1.4729276107620558e-06,1440
2019-10-01 14:35:00+02:00,2.8144125447892736e-06,2262
2019-10-01 14:40:00+02:00,3.082287680053913e-06,2833
2019-10-01 14:45:00+02:00,2.988856874415847e-06,2489
2019-10-01 14:50:00+02:00,2.735208014452393e-06,1770
2019-10-01 14:55:00+02:00,2.031363345066024e-06,1279
2019-10-01 15:00:00+02:00,1.3627764540545182e-06,1473
2019-10-01 15:05:00+02:00,2.758386204903276e-06,3212
2019-10-01 15:10:00+02:00,2.0901490533485766e-06,1977
2019-10-01 15:15:00+02:00,2.989808332557906e-06,1462
2019-10-01 15:20:00+02:00,3.8067090411703137e-06,1179
2019-10-01 15:25:00+02:00,2.583707187121088e-06,1738
2019-10-01 15:30:00+02:00,2.8079892478633605e-06,4879
2019-10-01 15:35:00+02:00,2.5029954670373514e-06,4584
2019-10-01 15:40:00+02:00,3.3911358017609704e-06,4750
2019-10-01 15:45:00+02:00,4.488195285361637e-06,4325
2019-10-01 15:50:00+02:00,2.6732555137339475e-06,4600
2019-10-01 15:55:00+02:00,3.7659248944983473e-06,3078
2019-10-01 16:00:00+02:00,6.28362672507383e-06,8470
2019-10-01 16:05:00+02:00,4.332108908425626e-06,8337
2019-10-01 16:10:00+02:00,3.7568508131028562e-06,8949
2019-10-01 16:15:00+02:00,3.3212424342902062e-06,7399
2019-10-01 16:20:00+02:00,3.5774548721477313e-06,5975
2019-10-01 16:25:00+02:00,3.8273313113539034e-06,5308
2019-10-01 16:30:00+02:00,5.3378604765201896e-06,5791
2019-10-01 16:35:00+02:00,3.817254673723905e-06,5454
2019-10-01 16:40:00+02:00,3.875518675666761e-06,6917
2019-10-01 16:45:00+02:00,3.1364947042405656e-06,5323
2019-10-01 16:50:00+02:00,3.0282873200522687e-06,5319
2019-10-01 16:55:00+02:00,4.033659635770873e-06,6091
2019-10-01 17:00:00+02:00,2.9842043718598206e-06,5678
2019-10-01 17:05:00+02:00,3.723686218300495e-06,4164
2019-10-01 17:10:00+02:00,3.7315385042014084e-06,5664
2019-10-01 17:15:00+02:00,3.5550790084894747e-06,6592
2019-10-01 17:20:00+02:00,3.1218129597052125e-06,4558
2019-10-01 17:25:00+02:00,3.230290972631459e-06,3145
2019-10-01 17:30:00+02:00,0.0,26
