time_paris,delta_mean,count
2019-10-01 09:00:18+02:00,0.874285714285716,14
2019-10-01 09:00:19+02:00,0.11499999999999488,2
2019-10-01 09:00:20+02:00,,0
2019-10-01 09:00:21+02:00,0.020000000000010232,1
2019-10-01 09:00:22+02:00,,0
2019-10-01 09:00:23+02:00,0.14000000000000057,2
2019-10-01 09:00:24+02:00,0.07666666666666799,3
2019-10-01 09:00:25+02:00,0.030000000000001137,1
2019-10-01 09:00:26+02:00,0.19500000000000028,2
2019-10-01 09:00:27+02:00,0.10999999999999943,1
2019-10-01 09:00:28+02:00,,0
2019-10-01 09:00:29+02:00,,0
2019-10-01 09:00:30+02:00,0.10999999999999943,1
2019-10-01 09:00:31+02:00,0.41499999999999204,2
2019-10-01 09:00:32+02:00,0.19400000000000261,5
2019-10-01 09:00:33+02:00,0.05000000000000663,3
2019-10-01 09:00:34+02:00,0.14285714285714693,7
2019-10-01 09:00:35+02:00,0.0266666666666661,3
2019-10-01 09:00:36+02:00,0.10999999999999943,1
2019-10-01 09:00:37+02:00,0.10333333333332935,3
2019-10-01 09:00:38+02:00,,0
2019-10-01 09:00:39+02:00,0.05999999999998806,1
2019-10-01 09:00:40+02:00,0.21999999999999886,1
2019-10-01 09:00:41+02:00,,0
2019-10-01 09:00:42+02:00,,0
2019-10-01 09:00:43+02:00,,0
2019-10-01 09:00:44+02:00,,0
2019-10-01 09:00:45+02:00,,0
2019-10-01 09:00:46+02:00,,0
2019-10-01 09:00:47+02:00,,0
2019-10-01 09:00:48+02:00,,0
2019-10-01 09:00:49+02:00,,0
2019-10-01 09:00:50+02:00,0.0799999999999983,1
2019-10-01 09:00:51+02:00,,0
2019-10-01 09:00:52+02:00,,0
2019-10-01 09:00:53+02:00,0.37999999999999545,3
2019-10-01 09:00:54+02:00,0.32249999999999446,4
2019-10-01 09:00:55+02:00,0.21999999999999278,7
2019-10-01 09:00:56+02:00,0.07857142857142005,7
2019-10-01 09:00:57+02:00,,0
2019-10-01 09:00:58+02:00,,0
2019-10-01 09:00:59+02:00,,0
2019-10-01 09:01:00+02:00,0.28999999999999204,1
2019-10-01 09:01:01+02:00,,0
2019-10-01 09:01:02+02:00,,0
2019-10-01 09:01:03+02:00,,0
2019-10-01 09:01:04+02:00,,0
2019-10-01 09:01:05+02:00,,0
2019-10-01 09:01:06+02:00,0.020000000000003126,2
2019-10-01 09:01:07+02:00,,0
2019-10-01 09:01:08+02:00,,0
2019-10-01 09:01:09+02:00,,0
2019-10-01 09:01:10+02:00,,0
2019-10-01 09:01:11+02:00,,0
2019-10-01 09:01:12+02:00,,0
2019-10-01 09:01:13+02:00,,0
2019-10-01 09:01:14+02:00,,0
2019-10-01 09:01:15+02:00,,0
2019-10-01 09:01:16+02:00,,0
2019-10-01 09:01:17+02:00,,0
2019-10-01 09:01:18+02:00,,0
2019-10-01 09:01:19+02:00,,0
2019-10-01 09:01:20+02:00,0.05111111111110884,9
2019-10-01 09:01:21+02:00,0.09727272727272923,11
2019-10-01 09:01:22+02:00,0.07538461538461569,13
2019-10-01 09:01:23+02:00,0.14666666666666592,9
2019-10-01 09:01:24+02:00,0.13500000000000512,2
2019-10-01 09:01:25+02:00,0.25,1
2019-10-01 09:01:26+02:00,0.269999999999996,1
2019-10-01 09:01:27+02:00,0.29000000000000625,1
2019-10-01 09:01:28+02:00,0.3100000000000023,1
2019-10-01 09:01:29+02:00,0.3299999999999983,1
2019-10-01 09:01:30+02:00,0.18999999999999773,2
2019-10-01 09:01:31+02:00,0.37000000000000455,1
2019-10-01 09:01:32+02:00,0.39000000000000057,1
2019-10-01 09:01:33+02:00,,0
2019-10-01 09:01:34+02:00,0.042857142857145494,14
2019-10-01 09:01:35+02:00,0.11500000000000199,2
2019-10-01 09:01:36+02:00,0.026666666666670835,3
2019-10-01 09:01:37+02:00,,0
2019-10-01 09:01:38+02:00,0.06111111111110764,9
2019-10-01 09:01:39+02:00,0.04571428571428677,7
2019-10-01 09:01:40+02:00,0.04000000000000625,1
2019-10-01 09:01:41+02:00,,0
2019-10-01 09:01:42+02:00,,0
2019-10-01 09:01:43+02:00,0.05000000000001137,1
2019-10-01 09:01:44+02:00,,0
2019-10-01 09:01:45+02:00,,0
2019-10-01 09:01:46+02:00,,0
2019-10-01 09:01:47+02:00,,0
2019-10-01 09:01:48+02:00,,0
2019-10-01 09:01:49+02:00,,0
2019-10-01 09:01:50+02:00,,0
2019-10-01 09:01:51+02:00,,0
2019-10-01 09:01:52+02:00,,0
2019-10-01 09:01:53+02:00,,0
2019-10-01 09:01:54+02:00,,0
2019-10-01 09:01:55+02:00,,0
2019-10-01 09:01:56+02:00,,0
2019-10-01 09:01:57+02:00,,0
2019-10-01 09:01:58+02:00,,0
2019-10-01 09:01:59+02:00,,0
2019-10-01 09:02:00+02:00,0.4000000000000057,2
2019-10-01 09:02:01+02:00,,0
2019-10-01 09:02:02+02:00,,0
2019-10-01 09:02:03+02:00,0.013333333333335418,3
2019-10-01 09:02:04+02:00,0.04999999999999716,1
2019-10-01 09:02:05+02:00,,0
2019-10-01 09:02:06+02:00,,0
2019-10-01 09:02:07+02:00,,0
2019-10-01 09:02:08+02:00,0.2533333333333398,3
2019-10-01 09:02:09+02:00,,0
2019-10-01 09:02:10+02:00,0.1700000000000017,1
2019-10-01 09:02:11+02:00,,0
2019-10-01 09:02:12+02:00,,0
2019-10-01 09:02:13+02:00,,0
2019-10-01 09:02:14+02:00,0.509999999999998,2
2019-10-01 09:02:15+02:00,1.4899999999999949,1
2019-10-01 09:02:16+02:00,,0
2019-10-01 09:02:17+02:00,,0
2019-10-01 09:02:18+02:00,,0
2019-10-01 09:02:19+02:00,,0
2019-10-01 09:02:20+02:00,,0
2019-10-01 09:02:21+02:00,,0
2019-10-01 09:02:22+02:00,,0
2019-10-01 09:02:23+02:00,,0
2019-10-01 09:02:24+02:00,,0
2019-10-01 09:02:25+02:00,0.030000000000001137,1
2019-10-01 09:02:26+02:00,,0
2019-10-01 09:02:27+02:00,0.01999999999999602,1
2019-10-01 09:02:28+02:00,,0
2019-10-01 09:02:29+02:00,,0
2019-10-01 09:02:30+02:00,0.015000000000000568,2
2019-10-01 09:02:31+02:00,,0
2019-10-01 09:02:32+02:00,,0
2019-10-01 09:02:33+02:00,,0
2019-10-01 09:02:34+02:00,,0
2019-10-01 09:02:35+02:00,,0
2019-10-01 09:02:36+02:00,,0
2019-10-01 09:02:37+02:00,,0
2019-10-01 09:02:38+02:00,,0
2019-10-01 09:02:39+02:00,0.010000000000005116,1
2019-10-01 09:02:40+02:00,,0
