time_paris,vol_mean,count
2019-10-01 09:00:10+02:00,4.15513006475821e-05,220
2019-10-01 09:00:20+02:00,3.0882024266431604e-05,148
2019-10-01 09:00:30+02:00,2.8128243815137312e-05,392
2019-10-01 09:00:40+02:00,0.0,6
2019-10-01 09:00:50+02:00,0.0,48
2019-10-01 09:01:00+02:00,7.827022805199738e-06,15
2019-10-01 09:01:10+02:00,0.0,1
2019-10-01 09:01:20+02:00,9.165943050630787e-06,307
2019-10-01 09:01:30+02:00,1.3459383082598677e-05,270
2019-10-01 09:01:40+02:00,0.0,31
2019-10-01 09:01:50+02:00,,0
2019-10-01 09:02:00+02:00,2.7782609769183604e-05,76
2019-10-01 09:02:10+02:00,0.0,21
2019-10-01 09:02:20+02:00,0.0,8
2019-10-01 09:02:30+02:00,0.0,14
2019-10-01 09:02:40+02:00,0.0,3
2019-10-01 09:02:50+02:00,1.3893478457701903e-05,76
2019-10-01 09:03:00+02:00,1.4368573650549021e-05,49
2019-10-01 09:03:10+02:00,1.1353809414846584e-05,31
2019-10-01 09:03:20+02:00,6.2840388015046545e-06,112
2019-10-01 09:03:30+02:00,1.1968895578124387e-05,49
2019-10-01 09:03:40+02:00,8.378226904687481e-06,70
2019-10-01 09:03:50+02:00,1.8081706162743073e-05,227
2019-10-01 09:04:00+02:00,6.512960821811169e-06,36
2019-10-01 09:04:10+02:00,0.0,2
2019-10-01 09:04:20+02:00,0.0,4
2019-10-01 09:04:30+02:00,1.465416184907682e-05,16
2019-10-01 09:04:40+02:00,0.0,15
2019-10-01 09:04:50+02:00,6.517469446346881e-06,180
2019-10-01 09:05:00+02:00,1.1386933549616694e-05,165
2019-10-01 09:05:10+02:00,,0
2019-10-01 09:05:20+02:00,6.648317586035727e-06,106
2019-10-01 09:05:30+02:00,9.672871405981198e-06,243
2019-10-01 09:05:40+02:00,9.629720137447177e-06,122
2019-10-01 09:05:50+02:00,1.8667394716997978e-05,484
2019-10-01 09:06:00+02:00,1.5428448231978883e-05,228
2019-10-01 09:06:10+02:00,1.5844380369774553e-05,148
2019-10-01 09:06:20+02:00,7.18068227327712e-06,147
2019-10-01 09:06:30+02:00,5.966144221214776e-06,118
2019-10-01 09:06:40+02:00,5.498856294656613e-06,64
2019-10-01 09:06:50+02:00,7.087992237295428e-06,149
2019-10-01 09:07:00+02:00,6.421789625974688e-06,128
2019-10-01 09:07:10+02:00,8.004440200448135e-06,176
2019-10-01 09:07:20+02:00,1.651708085518148e-05,135
2019-10-01 09:07:30+02:00,3.4016556482401915e-06,138
2019-10-01 09:07:40+02:00,6.322038323048096e-06,130
2019-10-01 09:07:50+02:00,8.211899353176565e-06,143
2019-10-01 09:08:00+02:00,1.2520021350695977e-05,150
2019-10-01 09:08:10+02:00,3.999793805231519e-06,88
2019-10-01 09:08:20+02:00,1.0431948171541091e-05,135
2019-10-01 09:08:30+02:00,4.693458497614849e-06,50
2019-10-01 09:08:40+02:00,8.000839232800922e-06,44
