time_paris,vol_mean,count
2019-10-01 09:00:00+02:00,3.124067813215586e-05,789
2019-10-01 09:01:00+02:00,1.391258983733516e-05,624
2019-10-01 09:02:00+02:00,5.928936454757294e-06,198
2019-10-01 09:03:00+02:00,1.6142595389666e-05,538
2019-10-01 09:04:00+02:00,1.0670816757542993e-05,253
2019-10-01 09:05:00+02:00,1.394705051779884e-05,1120
2019-10-01 09:06:00+02:00,8.930440361321602e-06,854
2019-10-01 09:07:00+02:00,7.875157080772741e-06,850
2019-10-01 09:08:00+02:00,1.0048949413967333e-05,514
2019-10-01 09:09:00+02:00,1.3048148349988636e-05,603
2019-10-01 09:10:00+02:00,5.311418962456399e-06,531
2019-10-01 09:11:00+02:00,4.1471032735491314e-06,595
2019-10-01 09:12:00+02:00,8.174642187348709e-06,604
2019-10-01 09:13:00+02:00,5.240353016855978e-06,516
2019-10-01 09:14:00+02:00,4.3603286681424995e-06,863
2019-10-01 09:15:00+02:00,1.0105229155781943e-05,1105
2019-10-01 09:16:00+02:00,1.0922975886267195e-05,839
2019-10-01 09:17:00+02:00,4.350819431001882e-06,649
2019-10-01 09:18:00+02:00,4.050270112659996e-06,610
2019-10-01 09:19:00+02:00,5.6415327323435615e-06,689
2019-10-01 09:20:00+02:00,1.134519457729936e-05,914
2019-10-01 09:21:00+02:00,9.11784359450272e-06,465
2019-10-01 09:22:00+02:00,5.882173098647684e-06,641
2019-10-01 09:23:00+02:00,6.695339524648184e-06,757
2019-10-01 09:24:00+02:00,3.840082541894098e-06,430
2019-10-01 09:25:00+02:00,4.259274592823622e-06,526
2019-10-01 09:26:00+02:00,4.289569921604474e-06,495
2019-10-01 09:27:00+02:00,8.574313463367913e-06,784
2019-10-01 09:28:00+02:00,4.127314594564715e-06,657
2019-10-01 09:29:00+02:00,3.4700053098305936e-06,340
2019-10-01 09:30:00+02:00,7.272733215577367e-06,844
2019-10-01 09:31:00+02:00,4.630254958950616e-06,459
2019-10-01 09:32:00+02:00,1.653807829600412e-06,357
2019-10-01 09:33:00+02:00,4.140787794459118e-06,713
2019-10-01 09:34:00+02:00,3.8722762771973184e-06,366
