time_paris,kl_observed,kl_pointwise_threshold_95,pointwise_p_value,is_pointwise_significant_95,kl_global_threshold_95,is_global_significant_95
2019-10-01 09:59:00+02:00,0.1618635642469929,0.1618635642469929,1.0,False,0.8926250468916226,False
2019-10-01 10:00:00+02:00,0.1785825978635972,0.2134386689882659,0.35323383084577115,False,0.8926250468916226,False
2019-10-01 10:01:00+02:00,0.18192019726472752,0.23394052215153102,0.48258706467661694,False,0.8926250468916226,False
2019-10-01 10:02:00+02:00,0.22322294633637574,0.26928793767515463,0.21890547263681592,False,0.8926250468916226,False
2019-10-01 10:03:00+02:00,0.2404677673260474,0.2815944396323584,0.16417910447761194,False,0.8926250468916226,False
2019-10-01 10:04:00+02:00,0.23017834056056496,0.2587301388607119,0.2885572139303483,False,0.8926250468916226,False
2019-10-01 10:05:00+02:00,0.18923112160120242,0.2789514051508169,0.5870646766169154,False,0.8926250468916226,False
2019-10-01 10:06:00+02:00,0.22765045737692186,0.2831367336149025,0.3283582089552239,False,0.8926250468916226,False
2019-10-01 10:07:00+02:00,0.26053375560241293,0.2973872318610009,0.16417910447761194,False,0.8926250468916226,False
2019-10-01 10:08:00+02:00,0.3061536979698246,0.3031356509672467,0.05472636815920398,True,0.8926250468916226,False
2019-10-01 10:09:00+02:00,0.2657971881622872,0.31036481913945085,0.15422885572139303,False,0.8926250468916226,False
2019-10-01 10:10:00+02:00,0.3154108714283641,0.3001860297654484,0.04477611940298507,True,0.8926250468916226,False
2019-10-01 10:11:00+02:00,0.29765190211887166,0.31487410992798986,0.0945273631840796,False,0.8926250468916226,False
2019-10-01 10:12:00+02:00,0.2777857856592344,0.3146490745006132,0.11940298507462686,False,0.8926250468916226,False
2019-10-01 10:13:00+02:00,0.1962554722958983,0.31484341327976956,0.47761194029850745,False,0.8926250468916226,False
2019-10-01 10:14:00+02:00,0.24346710712434438,0.3071875039887977,0.23880597014925373,False,0.8926250468916226,False
2019-10-01 10:15:00+02:00,0.28391333949011643,0.31739231723849337,0.08955223880597014,False,0.8926250468916226,False
2019-10-01 10:16:00+02:00,0.24780655622729023,0.300859069799887,0.20398009950248755,False,0.8926250468916226,False
2019-10-01 10:17:00+02:00,0.23997917767352456,0.3254178880658496,0.23880597014925373,False,0.8926250468916226,False
2019-10-01 10:18:00+02:00,0.2764157882948125,0.3244705163983504,0.09950248756218906,False,0.8926250468916226,False
2019-10-01 10:19:00+02:00,0.8822367419328718,0.3115399840150982,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:20:00+02:00,1.0234922287630202,0.305062272970938,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:21:00+02:00,0.9600672097328575,0.31338332792607404,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:22:00+02:00,0.9114589116731314,0.3345350174060929,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:23:00+02:00,0.7663533906464697,0.35831300323931786,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:24:00+02:00,0.8112419488400135,0.3522355984646122,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:25:00+02:00,0.789983784782756,0.35420851258447583,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:26:00+02:00,0.7062464792853749,0.3624568764199832,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:27:00+02:00,0.7675226325122988,0.38365854671002125,0.004975124378109453,True,0.8926250468916226,False
2019-10-01 10:28:00+02:00,1.1103477375260775,0.3759664049622949,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:29:00+02:00,0.9395605934529887,0.41589713364278297,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:30:00+02:00,1.3372029887504644,0.3650383215733538,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:31:00+02:00,1.2385553404046872,0.3517057440914416,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:32:00+02:00,1.1558419157949582,0.364207096048909,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:33:00+02:00,1.1485016092044864,0.3911353347762791,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:34:00+02:00,1.3986149775539756,0.399988573613052,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:35:00+02:00,2.3432222712392825,0.4307378538547136,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:36:00+02:00,2.244057229480106,0.41448552843564224,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:37:00+02:00,2.158317270786507,0.38781792057858216,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:38:00+02:00,2.3732174186853356,0.4253675676111428,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:39:00+02:00,2.1424013917859317,0.4138036368863181,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:40:00+02:00,1.9158405628953172,0.38895575278876976,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:41:00+02:00,1.6858712534195333,0.3734810076629332,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:42:00+02:00,1.5581721473818975,0.36921001737369724,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:43:00+02:00,1.453282923046723,0.3503256906969637,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:44:00+02:00,1.362842890704627,0.3750138307460596,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:45:00+02:00,1.2960165902853544,0.34279333098617093,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:46:00+02:00,1.2416536895654509,0.34802394118275154,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:47:00+02:00,1.6152658716618857,0.40334755554044444,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:48:00+02:00,1.3677548065612053,0.3962784943881176,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:49:00+02:00,1.4310229751316654,0.42603942838839204,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:50:00+02:00,1.2694058137532682,0.4005685066418952,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:51:00+02:00,1.2779140901716644,0.37437646935318647,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:52:00+02:00,1.2649842867372623,0.3458963060791808,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:53:00+02:00,1.3443136523013686,0.3720618561970907,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:54:00+02:00,1.2155091770471236,0.35718758948754536,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:55:00+02:00,1.2075250840479477,0.37288013145039994,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:56:00+02:00,2.619658050901955,0.3332619642186961,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:57:00+02:00,2.4316399933164248,0.36102113837802613,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:58:00+02:00,2.701768515831507,0.3882575715214365,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 10:59:00+02:00,2.540367998913166,0.4033249084615779,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:00:00+02:00,2.406898652680529,0.3614541929583311,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:01:00+02:00,2.3637315848979985,0.3764084029050107,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:02:00+02:00,2.270591212673402,0.3666980065466781,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:03:00+02:00,2.832515768554648,0.3857132591554684,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:04:00+02:00,2.7130215324549507,0.4567413186619345,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:05:00+02:00,2.6236719991956847,0.4096336844797253,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:06:00+02:00,2.231277049675949,0.39661102440662477,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:07:00+02:00,1.898615173272403,0.383982847863721,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:08:00+02:00,2.255438997514783,0.40199878037036046,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:09:00+02:00,2.175245661954094,0.3681435076382895,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:10:00+02:00,2.2907125312768786,0.36989179614270273,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:11:00+02:00,2.1196936234494204,0.3787566817434932,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:12:00+02:00,2.1706745234457143,0.40657159555819017,0.004975124378109453,True,0.8926250468916226,True
2019-10-01 11:13:00+02:00,2.2184790264143714,0.3987832324861079,0.004975124378109453,True,0.8926250468916226,True
