time_paris,kl_dynamic_vs_reference
2019-10-01 11:58:00+02:00,1.805170684719455
2019-10-01 11:59:00+02:00,1.6223285583110398
2019-10-01 12:00:00+02:00,1.435567554161673
2019-10-01 12:01:00+02:00,1.3037671947566853
2019-10-01 12:02:00+02:00,1.1963400509933335
2019-10-01 12:03:00+02:00,1.1158105376790481
2019-10-01 12:04:00+02:00,0.992130168545498
2019-10-01 12:05:00+02:00,0.9378596777360766
2019-10-01 12:06:00+02:00,0.8544664894844349
2019-10-01 12:07:00+02:00,0.801403837893244
2019-10-01 12:08:00+02:00,0.7835869318151611
2019-10-01 12:09:00+02:00,0.7696894411312374
2019-10-01 12:10:00+02:00,0.6589392715444435
2019-10-01 12:11:00+02:00,0.6397188522689077
2019-10-01 12:12:00+02:00,0.6500916084918072
2019-10-01 12:13:00+02:00,0.6565484111970936
2019-10-01 12:14:00+02:00,0.561085706078555
2019-10-01 12:15:00+02:00,0.5689784633798287
2019-10-01 12:16:00+02:00,0.5960414499037944
2019-10-01 12:17:00+02:00,0.5150416977724519
2019-10-01 12:18:00+02:00,0.471857364902621
2019-10-01 12:19:00+02:00,0.4145456543388952
2019-10-01 12:20:00+02:00,0.3717983112642783
2019-10-01 12:21:00+02:00,0.324670689203929
2019-10-01 12:22:00+02:00,0.34210844679803176
2019-10-01 12:23:00+02:00,0.29963408188334545
2019-10-01 12:24:00+02:00,0.3114216614114613
2019-10-01 12:25:00+02:00,0.2560418409329851
2019-10-01 12:26:00+02:00,0.2275876472236612
2019-10-01 12:27:00+02:00,0.20901046300338266
2019-10-01 12:28:00+02:00,0.21993376513208046
2019-10-01 12:29:00+02:00,0.1996395895640317
2019-10-01 12:30:00+02:00,0.19185276159640666
2019-10-01 12:31:00+02:00,0.1875453702334425
2019-10-01 12:32:00+02:00,0.19205875434821973
2019-10-01 12:33:00+02:00,0.2034960095578826
2019-10-01 12:34:00+02:00,0.2100972214838631
2019-10-01 12:35:00+02:00,0.192390909496258
2019-10-01 12:36:00+02:00,0.19545857934114352
2019-10-01 12:37:00+02:00,0.2163650557401496
2019-10-01 12:38:00+02:00,0.23838215401657148
2019-10-01 12:39:00+02:00,0.21438459992500716
2019-10-01 12:40:00+02:00,0.20039870798453785
2019-10-01 12:41:00+02:00,0.20308509700191885
2019-10-01 12:42:00+02:00,0.2277333152692595
2019-10-01 12:43:00+02:00,0.26063075789532186
2019-10-01 12:44:00+02:00,0.27516786464377124
2019-10-01 12:45:00+02:00,0.3208903067770093
2019-10-01 12:46:00+02:00,0.26834377436641527
2019-10-01 12:47:00+02:00,0.2832424708723153
2019-10-01 12:48:00+02:00,0.3082239929837571
2019-10-01 12:49:00+02:00,0.2870750198546544
2019-10-01 12:50:00+02:00,0.24936796311205098
2019-10-01 12:51:00+02:00,0.21224995896768473
2019-10-01 12:52:00+02:00,0.23651020589589034
2019-10-01 12:53:00+02:00,0.26890264616252596
2019-10-01 12:54:00+02:00,0.2961080701518835
2019-10-01 12:55:00+02:00,0.323449884261797
2019-10-01 12:56:00+02:00,0.3068178211935128
2019-10-01 12:57:00+02:00,0.3369729723586037
2019-10-01 12:58:00+02:00,0.2778304171413625
2019-10-01 12:59:00+02:00,0.3106889877898996
2019-10-01 13:00:00+02:00,0.21748249147809068
2019-10-01 13:01:00+02:00,0.17726443042346895
2019-10-01 13:02:00+02:00,0.15075166606699134
2019-10-01 13:03:00+02:00,0.16697616739635388
2019-10-01 13:04:00+02:00,0.20012486301777027
2019-10-01 13:05:00+02:00,0.23105838440824178
2019-10-01 13:06:00+02:00,0.28164188424807973
2019-10-01 13:07:00+02:00,0.23970434815016176
2019-10-01 13:08:00+02:00,0.253442578964119
2019-10-01 13:09:00+02:00,0.23150331642906666
2019-10-01 13:10:00+02:00,0.2485773954536165
2019-10-01 13:11:00+02:00,0.2661998427329979
2019-10-01 13:12:00+02:00,0.24684602418344787
2019-10-01 13:13:00+02:00,0.2668970565678977
2019-10-01 13:14:00+02:00,0.20818376021869547
2019-10-01 13:15:00+02:00,0.17237045486112298
2019-10-01 13:16:00+02:00,0.1616311855623857
2019-10-01 13:17:00+02:00,0.16737569088764584
2019-10-01 13:18:00+02:00,0.17719305185953965
2019-10-01 13:19:00+02:00,0.194129136702221
2019-10-01 13:20:00+02:00,0.17545781602127386
2019-10-01 13:21:00+02:00,0.1749863572624873
2019-10-01 13:22:00+02:00,0.17911988627071468
2019-10-01 13:23:00+02:00,0.18577401558803114
2019-10-01 13:24:00+02:00,0.19650382427100535
2019-10-01 13:25:00+02:00,0.21307447002449673
2019-10-01 13:26:00+02:00,0.20147066922430512
2019-10-01 13:27:00+02:00,0.21354531048745162
2019-10-01 13:28:00+02:00,0.16747647135649074
2019-10-01 13:29:00+02:00,0.158747159059425
2019-10-01 13:30:00+02:00,0.16511103705702324
2019-10-01 13:31:00+02:00,0.1808645092276208
2019-10-01 13:32:00+02:00,0.2066179092281664
2019-10-01 13:33:00+02:00,0.26506610713657835
2019-10-01 13:34:00+02:00,0.3349828290181418
2019-10-01 13:35:00+02:00,0.36501619543544567
2019-10-01 13:36:00+02:00,0.3036663180779255
2019-10-01 13:37:00+02:00,0.37411589081287167
2019-10-01 13:38:00+02:00,0.32747896052383574
2019-10-01 13:39:00+02:00,0.38470226126868334
2019-10-01 13:40:00+02:00,0.34918336847203924
2019-10-01 13:41:00+02:00,0.31466077038199797
2019-10-01 13:42:00+02:00,0.28429066821678145
2019-10-01 13:43:00+02:00,0.2638872114351746
2019-10-01 13:44:00+02:00,0.22642553146322542
2019-10-01 13:45:00+02:00,0.2291757696005595
2019-10-01 13:46:00+02:00,0.20276643127428814
2019-10-01 13:47:00+02:00,0.22572693152097753
2019-10-01 13:48:00+02:00,0.22493826443415355
2019-10-01 13:49:00+02:00,0.23450754217267886
2019-10-01 13:50:00+02:00,0.21391687886228258
2019-10-01 13:51:00+02:00,0.27700813365822735
2019-10-01 13:52:00+02:00,0.2495579817106389
2019-10-01 13:53:00+02:00,0.25914246028039456
2019-10-01 13:54:00+02:00,0.3326703705130982
2019-10-01 13:55:00+02:00,0.40593135305445355
2019-10-01 13:56:00+02:00,0.4827832696899662
2019-10-01 13:57:00+02:00,0.4541898928258343
2019-10-01 13:58:00+02:00,0.45395098563040087
2019-10-01 13:59:00+02:00,0.5428331179926659
2019-10-01 14:00:00+02:00,0.6362891494157186
2019-10-01 14:01:00+02:00,0.6968809961806944
2019-10-01 14:02:00+02:00,0.6718808610167658
2019-10-01 14:03:00+02:00,0.692020044547568
2019-10-01 14:04:00+02:00,0.7747969576954576
2019-10-01 14:05:00+02:00,0.8619641065094487
2019-10-01 14:06:00+02:00,0.8864731374792721
2019-10-01 14:07:00+02:00,0.906705471874573
2019-10-01 14:08:00+02:00,0.7534063047571128
2019-10-01 14:09:00+02:00,0.5899924501433595
2019-10-01 14:10:00+02:00,0.5271931593663975
2019-10-01 14:11:00+02:00,0.6091944407923986
2019-10-01 14:12:00+02:00,0.5184487468673227
2019-10-01 14:13:00+02:00,0.5465743871914587
2019-10-01 14:14:00+02:00,0.4899887290234741
2019-10-01 14:15:00+02:00,0.5534248287386855
2019-10-01 14:16:00+02:00,0.6177128287019897
2019-10-01 14:17:00+02:00,0.714242286699131
2019-10-01 14:18:00+02:00,0.7378506571403544
2019-10-01 14:19:00+02:00,0.6250797570616725
2019-10-01 14:20:00+02:00,0.7229149068181596
2019-10-01 14:21:00+02:00,0.6197457101807433
2019-10-01 14:22:00+02:00,0.6446808885165916
2019-10-01 14:23:00+02:00,0.7416824291870097
2019-10-01 14:24:00+02:00,0.6439543033574534
2019-10-01 14:25:00+02:00,0.6992412562379625
2019-10-01 14:26:00+02:00,0.5410624758225172
2019-10-01 14:27:00+02:00,0.6181416655656947
2019-10-01 14:28:00+02:00,0.5816802812293302
2019-10-01 14:29:00+02:00,0.4982417890797414
2019-10-01 14:30:00+02:00,0.42809975569098235
2019-10-01 14:31:00+02:00,0.511815268477562
2019-10-01 14:32:00+02:00,0.4600783213146693
2019-10-01 14:33:00+02:00,0.39964714040306054
2019-10-01 14:34:00+02:00,0.5056519599735847
2019-10-01 14:35:00+02:00,0.46777601675833325
2019-10-01 14:36:00+02:00,0.4999203083672945
2019-10-01 14:37:00+02:00,0.4927211919591738
2019-10-01 14:38:00+02:00,0.5597621025294558
2019-10-01 14:39:00+02:00,0.6480670196575485
2019-10-01 14:40:00+02:00,0.7197767836964469
2019-10-01 14:41:00+02:00,0.8043922036906925
2019-10-01 14:42:00+02:00,0.8829527277942488
2019-10-01 14:43:00+02:00,0.9394853902153687
2019-10-01 14:44:00+02:00,0.9788657575083819
2019-10-01 14:45:00+02:00,0.9521144056477726
2019-10-01 14:46:00+02:00,0.7739642882372515
2019-10-01 14:47:00+02:00,0.8640522847574151
2019-10-01 14:48:00+02:00,0.9022982642610399
2019-10-01 14:49:00+02:00,0.8895763409015186
2019-10-01 14:50:00+02:00,0.8669954243265828
2019-10-01 14:51:00+02:00,0.810824591309687
2019-10-01 14:52:00+02:00,0.8854804280679774
2019-10-01 14:53:00+02:00,0.9278558618696718
2019-10-01 14:54:00+02:00,1.013137672236055
2019-10-01 14:55:00+02:00,1.11325901067573
2019-10-01 14:56:00+02:00,1.0221542568242334
2019-10-01 14:57:00+02:00,1.125424034050155
2019-10-01 14:58:00+02:00,1.2546616038037366
2019-10-01 14:59:00+02:00,1.2465763031856714
2019-10-01 15:00:00+02:00,1.3111506565576343
2019-10-01 15:01:00+02:00,1.2966343544205572
2019-10-01 15:02:00+02:00,1.396016001046842
2019-10-01 15:03:00+02:00,1.5049425310263669
2019-10-01 15:04:00+02:00,1.582071973053117
2019-10-01 15:05:00+02:00,1.3366141629753316
2019-10-01 15:06:00+02:00,1.2867974664466215
2019-10-01 15:07:00+02:00,1.0265483876264787
2019-10-01 15:08:00+02:00,0.9794722383627382
2019-10-01 15:09:00+02:00,3.6799189989075654
2019-10-01 15:10:00+02:00,3.4433222270860115
2019-10-01 15:11:00+02:00,3.1889943891663233
2019-10-01 15:12:00+02:00,3.062860321340048
2019-10-01 15:13:00+02:00,2.7674816928354744
2019-10-01 15:14:00+02:00,2.4053636475541236
2019-10-01 15:15:00+02:00,2.319102399458135
2019-10-01 15:16:00+02:00,2.039341395124455
2019-10-01 15:17:00+02:00,1.9382145596246814
2019-10-01 15:18:00+02:00,1.932845299487827
2019-10-01 15:19:00+02:00,1.8934914128525893
2019-10-01 15:20:00+02:00,1.9115286157987628
2019-10-01 15:21:00+02:00,1.7611660375760545
2019-10-01 15:22:00+02:00,1.807585764131462
2019-10-01 15:23:00+02:00,1.59564274329565
2019-10-01 15:24:00+02:00,1.3422036997157276
2019-10-01 15:25:00+02:00,1.424038243522527
2019-10-01 15:26:00+02:00,1.3313088106993058
2019-10-01 15:27:00+02:00,1.1548943255141908
2019-10-01 15:28:00+02:00,1.1707642677012773
2019-10-01 15:29:00+02:00,1.2745647384127925
2019-10-01 15:30:00+02:00,1.294351262248721
2019-10-01 15:31:00+02:00,1.33018797654175
2019-10-01 15:32:00+02:00,1.3875292957911018
2019-10-01 15:33:00+02:00,2.9917956858022596
2019-10-01 15:34:00+02:00,2.7281288792906317
2019-10-01 15:35:00+02:00,5.260509970064057
2019-10-01 15:36:00+02:00,4.9217302092563555
2019-10-01 15:37:00+02:00,4.290106228181996
2019-10-01 15:38:00+02:00,3.797269129928852
2019-10-01 15:39:00+02:00,3.3901047312993633
2019-10-01 15:40:00+02:00,3.098856512884542
2019-10-01 15:41:00+02:00,2.846625892071916
2019-10-01 15:42:00+02:00,2.733807791109059
2019-10-01 15:43:00+02:00,2.664912838742919
2019-10-01 15:44:00+02:00,2.5845597435993994
2019-10-01 15:45:00+02:00,2.546571906846325
2019-10-01 15:46:00+02:00,2.447613798269936
2019-10-01 15:47:00+02:00,2.2946389462784396
2019-10-01 15:48:00+02:00,2.041610949170761
2019-10-01 15:49:00+02:00,1.8494206585181905
2019-10-01 15:50:00+02:00,1.8231561766229998
2019-10-01 15:51:00+02:00,1.847238746915136
2019-10-01 15:52:00+02:00,1.8163528071167097
2019-10-01 15:53:00+02:00,1.8448592731693891
2019-10-01 15:54:00+02:00,1.8412980025890395
2019-10-01 15:55:00+02:00,1.8494346661960088
2019-10-01 15:56:00+02:00,1.874416011563619
2019-10-01 15:57:00+02:00,1.9174191938907126
2019-10-01 15:58:00+02:00,1.9198625439219144
2019-10-01 15:59:00+02:00,1.6197446463616716
2019-10-01 16:00:00+02:00,1.374316886832958
2019-10-01 16:01:00+02:00,1.2950980862610553
2019-10-01 16:02:00+02:00,1.3017955421963228
2019-10-01 16:03:00+02:00,1.031251605780756
2019-10-01 16:04:00+02:00,0.8635945703734456
2019-10-01 16:05:00+02:00,0.8647341516842032
2019-10-01 16:06:00+02:00,0.9614984660213926
2019-10-01 16:07:00+02:00,1.0702115257859346
2019-10-01 16:08:00+02:00,1.1669229219824866
2019-10-01 16:09:00+02:00,1.2720482143384333
2019-10-01 16:10:00+02:00,1.2644342945597715
2019-10-01 16:11:00+02:00,1.3798721088382093
2019-10-01 16:12:00+02:00,1.4557943234573594
2019-10-01 16:13:00+02:00,1.448169889698367
2019-10-01 16:14:00+02:00,1.5511140793942688
2019-10-01 16:15:00+02:00,1.583120388121702
2019-10-01 16:16:00+02:00,1.6397457997557352
2019-10-01 16:17:00+02:00,1.6810115483970303
2019-10-01 16:18:00+02:00,1.7642484462903034
2019-10-01 16:19:00+02:00,1.8072593728733628
2019-10-01 16:20:00+02:00,1.845710407574139
2019-10-01 16:21:00+02:00,1.9175244510648226
2019-10-01 16:22:00+02:00,1.776068025500305
2019-10-01 16:23:00+02:00,1.8573099193083997
2019-10-01 16:24:00+02:00,1.9387008421650904
2019-10-01 16:25:00+02:00,1.9431332918816266
2019-10-01 16:26:00+02:00,1.8165089088741333
2019-10-01 16:27:00+02:00,1.6142917419704934
2019-10-01 16:28:00+02:00,1.7052439605374454
2019-10-01 16:29:00+02:00,1.7536814423102731
2019-10-01 16:30:00+02:00,1.4967820403420258
2019-10-01 16:31:00+02:00,1.5586747008219404
2019-10-01 16:32:00+02:00,1.5323669860279532
2019-10-01 16:33:00+02:00,1.5584193271552056
2019-10-01 16:34:00+02:00,1.6866265839284837
2019-10-01 16:35:00+02:00,1.7796488212446875
2019-10-01 16:36:00+02:00,1.8867259632821396
2019-10-01 16:37:00+02:00,1.7506135807081524
2019-10-01 16:38:00+02:00,1.5842362703241473
2019-10-01 16:39:00+02:00,1.5852252741173052
2019-10-01 16:40:00+02:00,1.5913450821862445
2019-10-01 16:41:00+02:00,1.6327337806602569
2019-10-01 16:42:00+02:00,1.4821623001825064
2019-10-01 16:43:00+02:00,1.3345966472488275
2019-10-01 16:44:00+02:00,1.3721976494231334
2019-10-01 16:45:00+02:00,1.4566820169032855
2019-10-01 16:46:00+02:00,1.3599885433861756
2019-10-01 16:47:00+02:00,1.3215940581008452
2019-10-01 16:48:00+02:00,1.4138238705531136
2019-10-01 16:49:00+02:00,1.0982564959402346
2019-10-01 16:50:00+02:00,1.0443212964744375
2019-10-01 16:51:00+02:00,1.0871640002994156
2019-10-01 16:52:00+02:00,1.1087293812058387
2019-10-01 16:53:00+02:00,1.1893323945152545
2019-10-01 16:54:00+02:00,1.2618085414000695
2019-10-01 16:55:00+02:00,1.3570594284531226
2019-10-01 16:56:00+02:00,1.401005952292829
2019-10-01 16:57:00+02:00,1.436251486472093
2019-10-01 16:58:00+02:00,1.4386033404317273
2019-10-01 16:59:00+02:00,1.4999725612331498
2019-10-01 17:00:00+02:00,1.5768703827242538
2019-10-01 17:01:00+02:00,1.6097353727103252
2019-10-01 17:02:00+02:00,1.4690112020673962
2019-10-01 17:03:00+02:00,1.3721274146329059
2019-10-01 17:04:00+02:00,1.4429722000489202
2019-10-01 17:05:00+02:00,1.5384270560926387
2019-10-01 17:06:00+02:00,1.6223993824897733
2019-10-01 17:07:00+02:00,1.3414612469512737
2019-10-01 17:08:00+02:00,1.2057051520743347
2019-10-01 17:09:00+02:00,1.204653041167179
2019-10-01 17:10:00+02:00,1.2599621104505678
2019-10-01 17:11:00+02:00,1.0016209933000082
2019-10-01 17:12:00+02:00,0.859921444191353
2019-10-01 17:13:00+02:00,0.9483261970323948
2019-10-01 17:14:00+02:00,0.7831287446398394
2019-10-01 17:15:00+02:00,0.7328092531906014
2019-10-01 17:16:00+02:00,0.8392037587201144
2019-10-01 17:17:00+02:00,0.7337302478989195
2019-10-01 17:18:00+02:00,0.8567819417402907
2019-10-01 17:19:00+02:00,0.9092119032224942
2019-10-01 17:20:00+02:00,1.032157091423645
2019-10-01 17:21:00+02:00,0.8840227655074622
2019-10-01 17:22:00+02:00,0.9287793649003614
2019-10-01 17:23:00+02:00,0.976914302083247
2019-10-01 17:24:00+02:00,0.7360221927738383
2019-10-01 17:25:00+02:00,0.8402179338657381
2019-10-01 17:26:00+02:00,0.8538273179130442
2019-10-01 17:27:00+02:00,3.5764021959491394
2019-10-01 17:28:00+02:00,3.4134200585400194
2019-10-01 17:29:00+02:00,3.4134200585400194
