27579,PriceUpdate,0,1,1569912920361601384,[1,{14,1110491,84.65,15609,1996,1}]
27655,PriceUpdate,0,1,1569912933562118068,[1,{14,1110491,84.65,15609,2026,1}]
27659,PriceUpdate,0,1,1569912933612128593,[1,{14,1110491,84.65,15609,2028,1}]
27693,PriceUpdate,0,1,1569912934012186663,[1,{14,1110491,84.65,15609,2039,1}]
27709,PriceUpdate,0,1,1569912934212192073,[1,{14,1110491,84.65,15609,2046,1}]
27756,PriceUpdate,0,1,1569912934962268956,[1,{14,1110491,84.65,15611,2044,1}]
27847,PriceUpdate,0,1,1569912938312418783,[1,{14,1110491,84.65,15655,2000,1}]
27872,PriceUpdate,0,1,1569912940712554102,[1,{14,1110491,84.65,15889,1766,1}]
27909,PriceUpdate,0,1,1569912942612628926,[1,{14,1110491,84.65,16038,1617,1}]
27941,PriceUpdate,0,1,1569912946262811158,[1,{14,1110491,84.65,16463,1192,1}]
28065,PriceUpdate,0,1,1569912965113465918,[1,{14,1110491,84.65,16463,417,1}]
28094,PriceUpdate,0,1,1569912968913587010,[1,{14,1110491,85.3,20667,395,2}]
28097,PriceUpdate,0,1,1569912968963588963,[1,{14,1110491,85.34,21287,884,2}]
28107,PriceUpdate,0,1,1569912969163595704,[1,{14,1110491,85.4,22849,317,2}]
28112,PriceUpdate,0,1,1569912969363601959,[1,{14,1110491,85.4,23166,1200,1}]
28156,PriceUpdate,0,1,1569912971163655993,[1,{14,1110491,85.4,23166,425,1}]
28213,PriceUpdate,0,1,1569912988564233896,[1,{14,1110491,85.4,23591,350,2}]
28217,PriceUpdate,0,1,1569912988764240281,[1,{14,1110491,85.4,23779,162,2}]
28341,PriceUpdate,0,1,1569912998864578662,[1,{14,1110491,85.42,22053,260,2}]
28348,PriceUpdate,0,1,1569912999064584366,[1,{14,1110491,85.42,22313,1272,1}]
28414,PriceUpdate,0,1,1569913005064791145,[1,{14,1110491,85.48,22053,660,2}]
28422,PriceUpdate,0,1,1569913005264804397,[1,{14,1110491,85.48,22713,872,1}]
28462,PriceUpdate,0,1,1569913015065101806,[1,{14,1110491,85.48,23360,225,1}]
28550,PriceUpdate,0,1,1569913020865290771,[1,{14,1110491,85.48,23360,228,1}]
28707,PriceUpdate,0,1,1569913022315337113,[1,{14,1110491,85.48,23525,63,1}]
28727,PriceUpdate,0,1,1569913022515345905,[1,{14,1110491,85.48,23525,228,1}]
28849,PriceUpdate,0,1,1569913024465423491,[1,{14,1110491,85.48,23525,258,1}]
28945,PriceUpdate,0,1,1569913037315917504,[1,{14,1110491,85.48,23525,797,1}]
29108,PriceUpdate,0,1,1569913064766803138,[1,{14,1110491,85.48,23565,757,1}]
29297,PriceUpdate,0,1,1569913092117745450,[1,{14,1110491,85.48,23590,732,1}]
29396,PriceUpdate,0,1,1569913113618461335,[1,{14,1110491,85.48,23590,694,1}]
30127,PriceUpdate,0,1,1569913152669790454,[1,{14,1110491,85.48,23590,782,1}]
30406,PriceUpdate,0,1,1569913163620153379,[1,{14,1110491,85.48,23590,787,1}]
30661,PriceUpdate,0,1,1569913169720411713,[1,{14,1110491,85.48,23590,1057,1}]
30767,PriceUpdate,0,1,1569913170070434325,[1,{14,1110491,85.48,23590,1136,1}]
30855,PriceUpdate,0,1,1569913171770531085,[1,{14,1110491,85.48,23601,1125,1}]
30887,PriceUpdate,0,1,1569913172020542263,[1,{14,1110491,85.48,23601,1182,1}]
31144,PriceUpdate,0,1,1569913174770673339,[1,{14,1110491,85.48,23601,1261,1}]
31229,PriceUpdate,0,1,1569913175320695991,[1,{14,1110491,85.48,23852,1010,1}]
31237,PriceUpdate,0,1,1569913175370697020,[1,{14,1110491,85.48,23852,1295,1}]
31261,PriceUpdate,0,1,1569913176370732521,[1,{14,1110491,85.48,23852,1319,1}]
31433,PriceUpdate,0,1,1569913179170928348,[1,{14,1110491,85.48,23852,1398,1}]
31623,PriceUpdate,0,1,1569913183321082768,[1,{14,1110491,85.48,23852,1477,1}]
31649,PriceUpdate,0,1,1569913183371087303,[1,{14,1110491,85.48,23852,1575,1}]
31682,PriceUpdate,0,1,1569913183421089019,[1,{14,1110491,85.48,24103,1324,1}]
31690,PriceUpdate,0,1,1569913183471090139,[1,{14,1110491,85.48,24162,1265,1}]
31956,PriceUpdate,0,1,1569913187121213289,[1,{14,1110491,85.48,24162,1288,1}]
32030,PriceUpdate,0,1,1569913187221225885,[1,{14,1110491,85.48,24162,1367,1}]
32169,PriceUpdate,0,1,1569913189121334746,[1,{14,1110491,85.48,24808,721,1}]
32203,PriceUpdate,0,1,1569913189221340786,[1,{14,1110491,85.48,24951,580,1}]
32290,PriceUpdate,0,1,1569913190121385686,[1,{14,1110491,85.48,24951,574,1}]
32303,PriceUpdate,0,1,1569913190171390713,[1,{14,1110491,85.48,24614,337,2}]
32312,PriceUpdate,0,1,1569913190221392629,[1,{14,1110491,85.48,24516,435,2}]
32330,PriceUpdate,0,1,1569913190321396539,[1,{14,1110491,85.48,24516,533,2}]
32396,PriceUpdate,0,1,1569913190471400907,[1,{14,1110491,85.4,24516,603,2}]
32423,PriceUpdate,0,1,1569913190621406976,[1,{14,1110491,85.4,24516,701,2}]
32591,PriceUpdate,0,1,1569913193121554644,[1,{14,1110491,85.4,24543,674,2}]
32699,PriceUpdate,0,1,1569913194421656067,[1,{14,1110491,85.38,24543,622,2}]
32708,PriceUpdate,0,1,1569913194471656779,[1,{14,1110491,85.38,24543,720,2}]
32759,PriceUpdate,0,1,1569913194971777468,[1,{14,1110491,85.37,24543,51,2}]
32795,PriceUpdate,0,1,1569913195021780709,[1,{14,1110491,85.34,24543,110,2}]
32819,PriceUpdate,0,1,1569913195071783576,[1,{14,1110491,85.34,24543,213,2}]
32893,PriceUpdate,0,1,1569913195271786585,[1,{14,1110491,85.34,24707,49,2}]
32925,PriceUpdate,0,1,1569913195321788171,[1,{14,1110491,85.29,24707,3206,2}]
33020,PriceUpdate,0,1,1569913195771806596,[1,{14,1110491,85.33,23010,534,2}]
33041,PriceUpdate,0,1,1569913195821809039,[1,{14,1110491,85.24,24707,222,2}]
33053,PriceUpdate,0,1,1569913195871810907,[1,{14,1110491,85.24,24704,225,2}]
33085,PriceUpdate,0,1,1569913196021815719,[1,{14,1110491,85.24,24929,1647,1}]
33098,PriceUpdate,0,1,1569913196071816774,[1,{14,1110491,85.24,24929,1696,1}]
33119,PriceUpdate,0,1,1569913196271874930,[1,{14,1110491,85.19,24753,519,2}]
33129,PriceUpdate,0,1,1569913196321875658,[1,{14,1110491,85.2,25417,19,2}]
33152,PriceUpdate,0,1,1569913196421882278,[1,{14,1110491,85.2,25436,1650,1}]
33157,PriceUpdate,0,1,1569913196471884332,[1,{14,1110491,85.2,25436,1696,1}]
33236,PriceUpdate,0,1,1569913196771895232,[1,{14,1110491,85.25,25389,444,2}]
33247,PriceUpdate,0,1,1569913196821896409,[1,{14,1110491,85.25,25833,1253,1}]
33258,PriceUpdate,0,1,1569913196871898925,[1,{14,1110491,85.25,25833,1351,1}]
33263,PriceUpdate,0,1,1569913196921901897,[1,{14,1110491,85.25,25833,1355,1}]
33427,PriceUpdate,0,1,1569913197371915859,[1,{14,1110491,85.25,25833,1648,1}]
33538,PriceUpdate,0,1,1569913197521920083,[1,{14,1110491,85.33,26591,2265,2}]
33585,PriceUpdate,0,1,1569913197571921052,[1,{14,1110491,85.33,26852,2270,2}]
33642,PriceUpdate,0,1,1569913197621921996,[1,{14,1110491,85.33,27154,2150,2}]
33689,PriceUpdate,0,1,1569913197721925428,[1,{14,1110491,85.33,29138,307,2}]
33709,PriceUpdate,0,1,1569913197771926282,[1,{14,1110491,85.33,29138,2071,2}]
33761,PriceUpdate,0,1,1569913197871928794,[1,{14,1110491,85.33,29138,2172,2}]
33879,PriceUpdate,0,1,1569913197921930980,[1,{14,1110491,85.28,27412,774,2}]
33905,PriceUpdate,0,1,1569913197971932157,[1,{14,1110491,85.28,27412,2283,2}]
33941,PriceUpdate,0,1,1569913198071935693,[1,{14,1110491,85.28,27610,2085,2}]
34004,PriceUpdate,0,1,1569913198271941307,[1,{14,1110491,85.28,27396,214,1}]
34009,PriceUpdate,0,1,1569913198321942853,[1,{14,1110491,85.28,27396,312,1}]
34521,PriceUpdate,0,1,1569913199121961665,[1,{14,1110491,85.28,27502,206,1}]
