v_exp1,u_unif01
1.053021544786688,0.6511180076589231
0.2533108100711953,0.2237734147132533
0.3595634805646199,0.3020190581725224
0.4007860269093109,0.33020663653794047
0.9524346850073255,0.6141994238060418
0.21996948806103225,0.19745671525937003
0.4661244673874685,0.3725708152844114
0.4359857032828287,0.3533730294877313
1.298415770270767,0.7270361118186848
0.2531537674995141,0.22365150452179805
1.7340832386014,0.8234380086687714
0.8256803487246376,0.5620630587523864
1.0763819642321204,0.6591735802298988
0.4350542168546325,0.3527704246250396
0.4744916888623192,0.3777987520794104
0.3565216539663014,0.2998926887946426
1.1879641399327734,0.6951587531251988
0.5736140405315632,0.43651470435713025
0.7178911970769586,0.5122201963929183
0.48243742295158165,0.3827230084220623
0.15223447058923903,0.14121310313699043
0.19843925376397586,0.17999041827693196
0.3035767724922104,0.2618267844411005
0.4103926523547117,0.3366102825443691
0.3314181585484799,0.28209509180773096
0.2979382415709996,0.2576528154720017
0.24430675169976562,0.2167526650426984
0.9710776104859465,0.6213252457285268
0.15230408732832684,0.1412728869993184
0.395959730562495,0.3269662019158406
0.17035787275263908,0.15663705403497774
0.26462423848021643,0.23250570938012782
0.342844256933284,0.29025125860155954
0.2750075038313445,0.24043357645475338
0.19516215757980301,0.1772987600030429
0.8182526932418934,0.5587981035590968
0.3191414954289882,0.27322729298530324
0.44160546567244957,0.3569967277183338
0.4666019634460673,0.3728703387308393
0.18800460348691522,0.17138910727550183
0.2668724829412973,0.2342292859312084
0.8150082167401029,0.5573643096760188
0.620590249475024,0.4623729901372159
0.2257343106351708,0.20206992496029286
0.33209076705240864,0.2825777983995159
1.4094274659387163,0.7557168964789819
2.5642822099212976,0.9230255869128725
0.29309079560178025,0.25404559175703356
0.06197980405309064,0.06009813119234919
1.0235890218831003,0.64069692330827
1.5634078140445433,0.7905788146630526
0.1913411256236868,0.1741491787814945
0.2834036053287095,0.24678427537705205
0.4504003132906446,0.36262704831843817
0.20791194087509293,0.18772143789797935
0.5941711074213927,0.4479800584832314
0.6262341235050153,0.4653987427410483
1.1548804266623542,0.6849047883629467
0.4750780087385104,0.37816345411158414
2.3439007056460968,0.9040473756469513
0.6207342661967067,0.4624504118415206
0.9340989977934195,0.6070602543379163
1.590959608600064,0.7962699831742924
0.3568292551941529,0.3001080095450358
2.9635978025241503,0.9483671820833485
1.1125506934243712,0.6712805716492989
2.4864816783247967,0.9167978157358578
2.5162897935281876,0.9192413170225888
3.2258855629563925,0.9602794090871714
0.714868154938673,0.5107433863876585
0.21887685537033255,0.19657935099961144
0.15547702045210274,0.1439932526490293
0.837570330858579,0.5672392875448142
0.12427252583563414,0.11686087014509128
0.9052702515425222,0.5955674281937362
1.3398414107624457,0.738112802221782
0.35095409599742855,0.29598392973061116
0.5323273802103775,0.41276334496794376
0.17067490464666463,0.15690438460868983
1.0024514797223416,0.6330213032893612
0.10548055953240718,0.10010803300264293
0.0923975491275414,0.08825738499391766
0.2169956206219183,0.1950665055946148
0.8869768417645254,0.5881008914430754
2.015684392717444,0.8667708089311248
0.46225435929280134,0.37013789171585487
0.281060562511941,0.2450173895477501
0.5907661335282894,0.4460972413413785
1.354053283047629,0.741808386839615
0.43477802035467983,0.3525916373925878
0.45220504325448974,0.36377629702876046
0.2644502093823453,0.232372131418221
0.1330972492945047,0.12462004211411126
0.3951582892863093,0.3264265886444967
0.28573469527897183,0.24853804409262426
0.6222289326152926,0.4632532690079758
1.1674471271986204,0.6888397191951048
0.6125932315214645,0.45805634012816276
1.5557425765200978,0.7889673834232691
2.1267497877564923,0.8807758313480958
0.4527960145829839,0.3641521759179621
0.546956972321754,0.42129184138325226
0.9604041748076676,0.617261838413478
0.34471612748131975,0.29157857369850493
1.066603751105077,0.6558245598246558
1.5107991435478398,0.7792664903030333
0.46634645176712014,0.37271007930496525
0.8075451304074548,0.5540485236968198
0.782098640104682,0.5425550091635626
0.33884235020037323,0.2874052193411797
1.1463174908621552,0.6821950632509373
2.2624140424947314,0.8959011179377964
0.19518027325126514,0.17731366365342294
2.232866355105164,0.8927793432242822
0.48888970106157337,0.38669302962887586
0.47199016680590217,0.3762403535627302
0.5697935719377532,0.4343578089299327
0.2836192771845086,0.24694670529378815
1.768115469716928,0.8293457108439316
0.14010312443063772,0.13073141205173933
0.6960642405088051,0.5014564047317327
0.5869808461308688,0.44399658692754285
0.11498732187639299,0.10862255517137998
