trade_time_paris,t_seconds,t_seconds_jitter,MiFIDPrice,MiFIDQuantity,Venue
2019-10-01 09:06:10.031712+02:00,351.842146,351.842146,85.28,47.0,XPAR
2019-10-01 09:06:11.945509+02:00,353.755943,353.755943,85.28,6.0,XPAR
2019-10-01 09:06:11.945509+02:00,353.755943,353.755944,85.28,24.0,XPAR
2019-10-01 09:06:11.945509+02:00,353.755943,353.755945,85.28,15.0,XPAR
2019-10-01 09:06:15.230438+02:00,357.040872,357.040872,85.28,92.0,XPAR
2019-10-01 09:06:15.230438+02:00,357.040872,357.040873,85.28,245.0,XPAR
2019-10-01 09:06:15.230653+02:00,357.041087,357.041087,85.28,12.0,XPAR
2019-10-01 09:06:17.347335+02:00,359.157769,359.157769,85.28,150.0,XPAR
2019-10-01 09:06:21.692505+02:00,363.502939,363.502939,85.28,108.0,XPAR
2019-10-01 09:06:23.086004+02:00,364.896438,364.896438,85.28,121.0,XPAR
2019-10-01 09:06:28.800578+02:00,370.611012,370.611012,85.24,150.0,XPAR
2019-10-01 09:06:55.465109+02:00,397.275543,397.275543,85.19,74.0,XPAR
2019-10-01 09:06:55.465196+02:00,397.27563,397.27563,85.19,76.0,XPAR
2019-10-01 09:07:10.390355+02:00,412.200789,412.200789,85.14,100.0,XPAR
2019-10-01 09:07:10.390450+02:00,412.200884,412.200884,85.14,32.0,XPAR
2019-10-01 09:07:10.390450+02:00,412.200884,412.20088499999997,85.14,50.0,XPAR
2019-10-01 09:07:10.645368+02:00,412.455802,412.455802,85.15,400.0,XPAR
2019-10-01 09:07:10.645408+02:00,412.455842,412.455842,85.15,311.0,XPAR
2019-10-01 09:07:10.645408+02:00,412.455842,412.455843,85.15,15.0,XPAR
2019-10-01 09:07:10.645408+02:00,412.455842,412.455844,85.15,73.0,XPAR
2019-10-01 09:07:10.646926+02:00,412.45736,412.45736,85.17,22.0,XPAR
2019-10-01 09:07:13.676293+02:00,415.486727,415.486727,85.18,30.0,XPAR
2019-10-01 09:07:24.712917+02:00,426.523351,426.523351,85.2,100.0,XPAR
2019-10-01 09:07:24.713044+02:00,426.523478,426.523478,85.2,68.0,XPAR
2019-10-01 09:07:24.713044+02:00,426.523478,426.523479,85.2,50.0,XPAR
2019-10-01 09:07:24.713044+02:00,426.523478,426.52348,85.2,19.0,XPAR
2019-10-01 09:07:27.814030+02:00,429.624464,429.624464,85.2,79.0,XPAR
2019-10-01 09:07:27.814030+02:00,429.624464,429.624465,85.2,23.0,XPAR
2019-10-01 09:07:27.817632+02:00,429.628066,429.628066,85.2,6.0,XPAR
2019-10-01 09:07:27.820785+02:00,429.631219,429.631219,85.2,45.0,XPAR
2019-10-01 09:07:47.720319+02:00,449.530753,449.530753,85.15,17.0,XPAR
2019-10-01 09:07:51.472008+02:00,453.282442,453.282442,85.16,33.0,XPAR
2019-10-01 09:07:51.472008+02:00,453.282442,453.282443,85.16,467.0,XPAR
2019-10-01 09:07:58.173796+02:00,459.98423,459.98423,85.14,90.0,XPAR
2019-10-01 09:07:58.173796+02:00,459.98423,459.984231,85.14,150.0,XPAR
2019-10-01 09:07:58.173796+02:00,459.98423,459.984232,85.14,170.0,XPAR
2019-10-01 09:07:58.173796+02:00,459.98423,459.984233,85.14,19.0,XPAR
2019-10-01 09:07:58.180717+02:00,459.991151,459.991151,85.15,6.0,XPAR
2019-10-01 09:07:58.180717+02:00,459.991151,459.991152,85.15,50.0,XPAR
2019-10-01 09:07:58.180717+02:00,459.991151,459.991153,85.15,170.0,XPAR
2019-10-01 09:08:00.067930+02:00,461.878364,461.878364,85.16,32.0,XPAR
2019-10-01 09:08:00.067930+02:00,461.878364,461.878365,85.16,13.0,XPAR
2019-10-01 09:08:04.889720+02:00,466.700154,466.700154,85.17,21.0,XPAR
2019-10-01 09:08:04.890772+02:00,466.701206,466.701206,85.18,12.0,XPAR
2019-10-01 09:08:04.890772+02:00,466.701206,466.701207,85.18,65.0,XPAR
2019-10-01 09:08:04.891563+02:00,466.701997,466.701997,85.19,34.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.075074,85.2,102.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.07507499999997,85.19,28.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.07507599999997,85.2,42.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.07507699999996,85.19,131.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.07507799999996,85.19,90.0,XPAR
2019-10-01 09:08:09.264640+02:00,471.075074,471.07507899999996,85.2,204.0,XPAR
2019-10-01 09:08:09.390830+02:00,471.201264,471.201264,85.2,2.0,XPAR
2019-10-01 09:08:09.527444+02:00,471.337878,471.337878,85.21,39.0,XPAR
2019-10-01 09:08:09.527780+02:00,471.338214,471.338214,85.21,10.0,XPAR
2019-10-01 09:08:10.229546+02:00,472.03998,472.03998,85.22,46.0,XPAR
2019-10-01 09:08:13.314229+02:00,475.124663,475.124663,85.23,33.0,XPAR
2019-10-01 09:08:21.606746+02:00,483.41718,483.41718,85.18,39.0,XPAR
2019-10-01 09:08:21.607636+02:00,483.41807,483.41807,85.19,47.0,XPAR
2019-10-01 09:08:21.646455+02:00,483.456889,483.456889,85.2,35.0,XPAR
2019-10-01 09:08:23.744279+02:00,485.554713,485.554713,85.21,41.0,XPAR
2019-10-01 09:08:34.630532+02:00,496.440966,496.440966,85.22,65.0,XPAR
2019-10-01 09:08:50.349787+02:00,512.160221,512.160221,85.22,56.0,XPAR
