trade_time_paris,t_seconds,t_seconds_jitter,MiFIDPrice,MiFIDQuantity,Venue
2019-10-01 10:30:07.382729+02:00,5389.193163,5389.193163,84.64,44.0,XPAR
2019-10-01 10:30:07.932693+02:00,5389.743127,5389.743127,84.63,13.0,XPAR
2019-10-01 10:30:07.932693+02:00,5389.743127,5389.743128,84.63,22.0,XPAR
2019-10-01 10:30:07.932693+02:00,5389.743127,5389.7431289999995,84.63,119.0,XPAR
2019-10-01 10:30:18.807258+02:00,5400.617692,5400.617692,84.63,19.0,XPAR
2019-10-01 10:30:18.807351+02:00,5400.617785,5400.617785,84.63,131.0,XPAR
2019-10-01 10:30:39.169391+02:00,5420.979825,5420.979825,84.63,29.0,XPAR
2019-10-01 10:30:39.169391+02:00,5420.979825,5420.979826000001,84.63,150.0,XPAR
2019-10-01 10:30:39.169391+02:00,5420.979825,5420.979827,84.64,150.0,XPAR
2019-10-01 10:30:39.169391+02:00,5420.979825,5420.979828,84.63,159.0,XPAR
2019-10-01 10:30:39.169391+02:00,5420.979825,5420.979829000001,84.63,38.0,XPAR
2019-10-01 10:30:40.835066+02:00,5422.6455,5422.6455,84.62,40.0,XPAR
2019-10-01 10:31:02.379233+02:00,5444.189667,5444.189667,84.61,120.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.906277,84.6,72.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.906278,84.6,60.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.906279,84.6,118.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.90628,84.6,59.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.9062810000005,84.6,150.0,XPAR
2019-10-01 10:31:28.095843+02:00,5469.906277,5469.906282,84.6,171.0,XPAR
2019-10-01 10:31:28.096428+02:00,5469.906862,5469.906862,84.59,78.0,XPAR
2019-10-01 10:31:28.096463+02:00,5469.906897,5469.906897,84.59,78.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.906935,84.59,60.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.906936,84.59,175.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.906937,84.59,78.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.906938,84.59,118.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.906939,84.59,15.0,XPAR
2019-10-01 10:31:28.096501+02:00,5469.906935,5469.90694,84.59,10.0,XPAR
2019-10-01 10:31:28.110507+02:00,5469.920941,5469.920941,84.59,63.0,XPAR
2019-10-01 10:31:28.110597+02:00,5469.921031,5469.921031,84.59,79.0,XPAR
2019-10-01 10:31:50.982063+02:00,5492.792497,5492.792497,84.57,150.0,XPAR
2019-10-01 10:32:20.302077+02:00,5522.112511,5522.112511,84.57,150.0,XPAR
2019-10-01 10:32:20.302077+02:00,5522.112511,5522.112512000001,84.57,136.0,XPAR
2019-10-01 10:32:20.303099+02:00,5522.113533,5522.113533,84.56,30.0,XPAR
2019-10-01 10:32:20.303099+02:00,5522.113533,5522.113534,84.56,60.0,XPAR
2019-10-01 10:32:20.303099+02:00,5522.113533,5522.1135349999995,84.56,11.0,XPAR
2019-10-01 10:32:20.303099+02:00,5522.113533,5522.113536,84.56,6.0,XPAR
2019-10-01 10:32:20.303099+02:00,5522.113533,5522.113537,84.56,99.0,XPAR
2019-10-01 10:32:20.537814+02:00,5522.348248,5522.348248,84.55,25.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.07606,84.54,150.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.076061000001,84.54,50.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.076062,84.54,100.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.076063,84.54,28.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.076064000001,84.54,7.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.076065,84.54,150.0,XPAR
2019-10-01 10:32:32.265626+02:00,5534.07606,5534.0760660000005,84.54,72.0,XPAR
2019-10-01 10:32:33.824454+02:00,5535.634888,5535.634888,84.58,15.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971059,84.58,52.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971060000001,84.58,64.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971061,84.58,150.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.9710620000005,84.57,100.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971063000001,84.57,150.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971064,84.57,69.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971065000001,84.57,125.0,XPAR
2019-10-01 10:32:36.160625+02:00,5537.971059,5537.971066,84.57,100.0,XPAR
2019-10-01 10:32:36.162776+02:00,5537.97321,5537.97321,84.57,41.0,XPAR
2019-10-01 10:32:36.163329+02:00,5537.973763,5537.973763,84.57,194.0,XPAR
2019-10-01 10:32:44.002576+02:00,5545.81301,5545.81301,84.58,118.0,XPAR
2019-10-01 10:32:44.088175+02:00,5545.898609,5545.898609,84.57,128.0,XPAR
2019-10-01 10:32:44.089827+02:00,5545.900261,5545.900261,84.56,37.0,XPAR
2019-10-01 10:33:11.644298+02:00,5573.454732,5573.454732,84.53,8.0,XPAR
2019-10-01 10:33:11.645541+02:00,5573.455975,5573.455975,84.53,69.0,XPAR
2019-10-01 10:33:16.477161+02:00,5578.287595,5578.287595,84.52,6.0,XPAR
2019-10-01 10:33:16.477161+02:00,5578.287595,5578.287596,84.52,100.0,XPAR
2019-10-01 10:33:16.479469+02:00,5578.289903,5578.289903,84.52,67.0,XPAR
2019-10-01 10:33:26.426955+02:00,5588.237389,5588.237389,84.55,67.0,XPAR
2019-10-01 10:34:10.849442+02:00,5632.659876,5632.659876,84.54,71.0,XPAR
2019-10-01 10:34:10.850845+02:00,5632.661279,5632.661279,84.54,64.0,XPAR
2019-10-01 10:34:10.850845+02:00,5632.661279,5632.66128,84.54,150.0,XPAR
2019-10-01 10:35:02.811269+02:00,5684.621703,5684.621703,84.54,16.0,XPAR
2019-10-01 10:35:12.561441+02:00,5694.371875,5694.371875,84.54,100.0,XPAR
2019-10-01 10:35:12.562558+02:00,5694.372992,5694.372992,84.54,62.0,XPAR
2019-10-01 10:35:36.924145+02:00,5718.734579,5718.734579,84.54,150.0,XPAR
2019-10-01 10:35:59.604568+02:00,5741.415002,5741.415002,84.53,65.0,XPAR
2019-10-01 10:36:15.313549+02:00,5757.123983,5757.123983,84.54,88.0,XPAR
2019-10-01 10:36:38.390367+02:00,5780.200801,5780.200801,84.57,150.0,XPAR
2019-10-01 10:36:49.371364+02:00,5791.181798,5791.181798,84.58,178.0,XPAR
2019-10-01 10:37:33.306352+02:00,5835.116786,5835.116786,84.63,1607.0,XPAR
2019-10-01 10:37:33.386865+02:00,5835.197299,5835.197299,84.62,100.0,XPAR
2019-10-01 10:37:37.370668+02:00,5839.181102,5839.181102,84.63,3097.0,XPAR
2019-10-01 10:37:37.370668+02:00,5839.181102,5839.181103,84.64,150.0,XPAR
2019-10-01 10:37:38.094838+02:00,5839.905272,5839.905272,84.63,700.0,XPAR
2019-10-01 10:37:39.225980+02:00,5841.036414,5841.036414,84.63,56.0,XPAR
2019-10-01 10:37:58.300848+02:00,5860.111282,5860.111282,84.64,100.0,XPAR
2019-10-01 10:37:58.300995+02:00,5860.111429,5860.111429,84.64,505.0,XPAR
2019-10-01 10:37:59.387817+02:00,5861.198251,5861.198251,84.64,150.0,XPAR
2019-10-01 10:37:59.387817+02:00,5861.198251,5861.198252,84.64,150.0,XPAR
2019-10-01 10:38:29.659818+02:00,5891.470252,5891.470252,84.63,150.0,XPAR
2019-10-01 10:38:45.317950+02:00,5907.128384,5907.128384,84.65,16.0,XPAR
2019-10-01 10:38:45.319056+02:00,5907.12949,5907.12949,84.64,4.0,XPAR
2019-10-01 10:38:46.372813+02:00,5908.183247,5908.183247,84.64,190.0,XPAR
2019-10-01 10:39:13.663188+02:00,5935.473622,5935.473622,84.65,214.0,XPAR
2019-10-01 10:39:16.950558+02:00,5938.760992,5938.760992,84.64,150.0,XPAR
2019-10-01 10:39:17.034360+02:00,5938.844794,5938.844794,84.64,30.0,XPAR
2019-10-01 10:39:17.487103+02:00,5939.297537,5939.297537,84.63,150.0,XPAR
2019-10-01 10:40:05.399425+02:00,5987.209859,5987.209859,84.66,20.0,XPAR
2019-10-01 10:40:16.670575+02:00,5998.481009,5998.481009,84.67,41.0,XPAR
2019-10-01 10:40:16.781649+02:00,5998.592083,5998.592083,84.67,50.0,XPAR
2019-10-01 10:40:25.700305+02:00,6007.510739,6007.510739,84.67,222.0,XPAR
2019-10-01 10:40:25.705842+02:00,6007.516276,6007.516276,84.67,242.0,XPAR
2019-10-01 10:40:26.897603+02:00,6008.708037,6008.708037,84.66,150.0,XPAR
2019-10-01 10:40:36.557758+02:00,6018.368192,6018.368192,84.63,150.0,XPAR
2019-10-01 10:40:49.153455+02:00,6030.963889,6030.963889,84.64,100.0,XPAR
2019-10-01 10:40:49.153455+02:00,6030.963889,6030.96389,84.64,25.0,XPAR
2019-10-01 10:40:49.153455+02:00,6030.963889,6030.963890999999,84.64,120.0,XPAR
2019-10-01 10:40:50.156627+02:00,6031.967061,6031.967061,84.64,16.0,XPAR
2019-10-01 10:40:50.156713+02:00,6031.967147,6031.967147,84.64,29.0,XPAR
2019-10-01 10:40:50.156713+02:00,6031.967147,6031.967148000001,84.64,56.0,XPAR
2019-10-01 10:40:57.172094+02:00,6038.982528,6038.982528,84.62,56.0,XPAR
2019-10-01 10:40:57.172094+02:00,6038.982528,6038.982529,84.62,200.0,XPAR
2019-10-01 10:40:57.172171+02:00,6038.982605,6038.982605,84.61,69.0,XPAR
2019-10-01 10:40:57.172171+02:00,6038.982605,6038.9826060000005,84.61,167.0,XPAR
2019-10-01 10:40:57.172171+02:00,6038.982605,6038.982607,84.61,104.0,XPAR
2019-10-01 10:40:57.172171+02:00,6038.982605,6038.982608,84.61,60.0,XPAR
2019-10-01 10:41:06.087698+02:00,6047.898132,6047.898132,84.6,54.0,XPAR
2019-10-01 10:41:06.087698+02:00,6047.898132,6047.898133000001,84.6,130.0,XPAR
2019-10-01 10:41:06.087820+02:00,6047.898254,6047.898254,84.6,52.0,XPAR
2019-10-01 10:41:17.693735+02:00,6059.504169,6059.504169,84.62,200.0,XPAR
2019-10-01 10:41:17.693735+02:00,6059.504169,6059.50417,84.62,150.0,XPAR
2019-10-01 10:41:17.693735+02:00,6059.504169,6059.504171,84.62,46.0,XPAR
2019-10-01 10:41:19.198288+02:00,6061.008722,6061.008722,84.61,49.0,XPAR
2019-10-01 10:41:59.940848+02:00,6101.751282,6101.751282,84.67,30.0,XPAR
2019-10-01 10:42:03.075759+02:00,6104.886193,6104.886193,84.67,11.0,XPAR
2019-10-01 10:42:03.075759+02:00,6104.886193,6104.886194000001,84.67,100.0,XPAR
2019-10-01 10:42:13.305456+02:00,6115.11589,6115.11589,84.66,102.0,XPAR
2019-10-01 10:42:46.855992+02:00,6148.666426,6148.666426,84.65,14.0,XPAR
2019-10-01 10:43:02.875431+02:00,6164.685865,6164.685865,84.63,195.0,XPAR
2019-10-01 10:43:24.221576+02:00,6186.03201,6186.03201,84.63,60.0,XPAR
2019-10-01 10:43:24.326710+02:00,6186.137144,6186.137144,84.63,11.0,XPAR
2019-10-01 10:43:30.560390+02:00,6192.370824,6192.370824,84.62,46.0,XPAR
2019-10-01 10:43:46.864768+02:00,6208.675202,6208.675202,84.6,9.0,XPAR
2019-10-01 10:43:56.115253+02:00,6217.925687,6217.925687,84.58,7.0,XPAR
2019-10-01 10:44:23.519724+02:00,6245.330158,6245.330158,84.61,28.0,XPAR
2019-10-01 10:45:35.694600+02:00,6317.505034,6317.505034,84.58,24.0,XPAR
2019-10-01 10:45:49.367517+02:00,6331.177951,6331.177951,84.57,16.0,XPAR
2019-10-01 10:45:49.367517+02:00,6331.177951,6331.177952,84.57,10.0,XPAR
2019-10-01 10:45:49.955627+02:00,6331.766061,6331.766061,84.56,18.0,XPAR
2019-10-01 10:45:49.958553+02:00,6331.768987,6331.768987,84.55,17.0,XPAR
2019-10-01 10:46:09.873809+02:00,6351.684243,6351.684243,84.54,7.0,XPAR
2019-10-01 10:46:09.873809+02:00,6351.684243,6351.684244,84.54,150.0,XPAR
2019-10-01 10:46:09.873809+02:00,6351.684243,6351.6842449999995,84.54,16.0,XPAR
2019-10-01 10:46:11.081398+02:00,6352.891832,6352.891832,84.55,20.0,XPAR
2019-10-01 10:46:15.524903+02:00,6357.335337,6357.335337,84.57,100.0,XPAR
2019-10-01 10:46:15.524903+02:00,6357.335337,6357.335338000001,84.57,68.0,XPAR
2019-10-01 10:47:01.946384+02:00,6403.756818,6403.756818,84.56,15.0,XPAR
2019-10-01 10:47:33.370217+02:00,6435.180651,6435.180651,84.51,43.0,XPAR
2019-10-01 10:47:33.370217+02:00,6435.180651,6435.180652,84.51,7.0,XPAR
2019-10-01 10:47:33.370217+02:00,6435.180651,6435.180652999999,84.51,90.0,XPAR
2019-10-01 10:47:33.370217+02:00,6435.180651,6435.180654,84.51,78.0,XPAR
2019-10-01 10:47:33.370217+02:00,6435.180651,6435.180655,84.51,7.0,XPAR
2019-10-01 10:47:33.370642+02:00,6435.181076,6435.181076,84.5,174.0,XPAR
2019-10-01 10:47:33.370642+02:00,6435.181076,6435.181077,84.5,17.0,XPAR
2019-10-01 10:47:33.370642+02:00,6435.181076,6435.181078,84.5,60.0,XPAR
2019-10-01 10:47:33.371448+02:00,6435.181882,6435.181882,84.51,110.0,XPAR
2019-10-01 10:47:33.371497+02:00,6435.181931,6435.181931,84.51,110.0,XPAR
2019-10-01 10:47:34.469109+02:00,6436.279543,6436.279543,84.51,48.0,XPAR
2019-10-01 10:47:34.481435+02:00,6436.291869,6436.291869,84.49,15.0,XPAR
2019-10-01 10:47:34.481435+02:00,6436.291869,6436.29187,84.49,174.0,XPAR
2019-10-01 10:47:50.616160+02:00,6452.426594,6452.426594,84.51,150.0,XPAR
2019-10-01 10:48:02.729120+02:00,6464.539554,6464.539554,84.51,61.0,XPAR
2019-10-01 10:49:01.459218+02:00,6523.269652,6523.269652,84.59,122.0,XPAR
2019-10-01 10:49:01.640845+02:00,6523.451279,6523.451279,84.59,69.0,XPAR
2019-10-01 10:49:12.150264+02:00,6533.960698,6533.960698,84.58,90.0,XPAR
2019-10-01 10:49:12.794705+02:00,6534.605139,6534.605139,84.57,150.0,XPAR
2019-10-01 10:49:57.111304+02:00,6578.921738,6578.921738,84.56,138.0,XPAR
2019-10-01 10:50:20.767256+02:00,6602.57769,6602.57769,84.6,39.0,XPAR
2019-10-01 10:50:20.767440+02:00,6602.577874,6602.577874,84.6,111.0,XPAR
2019-10-01 10:50:20.775900+02:00,6602.586334,6602.586334,84.59,60.0,XPAR
2019-10-01 10:50:52.340291+02:00,6634.150725,6634.150725,84.56,2.0,XPAR
2019-10-01 10:51:19.786329+02:00,6661.596763,6661.596763,84.56,1.0,XPAR
2019-10-01 10:51:40.905741+02:00,6682.716175,6682.716175,84.56,150.0,XPAR
2019-10-01 10:51:46.032723+02:00,6687.843157,6687.843157,84.58,119.0,XPAR
2019-10-01 10:51:46.099741+02:00,6687.910175,6687.910175,84.58,14.0,XPAR
2019-10-01 10:52:03.093137+02:00,6704.903571,6704.903571,84.59,150.0,XPAR
2019-10-01 10:52:03.093137+02:00,6704.903571,6704.903572,84.59,150.0,XPAR
2019-10-01 10:52:04.194652+02:00,6706.005086,6706.005086,84.59,53.0,XPAR
2019-10-01 10:52:20.575019+02:00,6722.385453,6722.385453,84.6,44.0,XPAR
2019-10-01 10:52:28.728323+02:00,6730.538757,6730.538757,84.62,110.0,XPAR
2019-10-01 10:52:28.819548+02:00,6730.629982,6730.629982,84.61,236.0,XPAR
2019-10-01 10:52:29.154530+02:00,6730.964964,6730.964964,84.6,51.0,XPAR
2019-10-01 10:53:08.579474+02:00,6770.389908,6770.389908,84.6,55.0,XPAR
2019-10-01 10:53:08.579474+02:00,6770.389908,6770.389909,84.6,94.0,XPAR
2019-10-01 10:53:16.236245+02:00,6778.046679,6778.046679,84.58,74.0,XPAR
2019-10-01 10:53:18.546685+02:00,6780.357119,6780.357119,84.58,2.0,XPAR
2019-10-01 10:53:22.449420+02:00,6784.259854,6784.259854,84.59,100.0,XPAR
2019-10-01 10:53:22.449420+02:00,6784.259854,6784.259855,84.59,90.0,XPAR
2019-10-01 10:53:22.449420+02:00,6784.259854,6784.259856,84.59,150.0,XPAR
2019-10-01 10:53:22.449420+02:00,6784.259854,6784.259857,84.59,150.0,XPAR
2019-10-01 10:53:22.449420+02:00,6784.259854,6784.259858,84.59,27.0,XPAR
2019-10-01 10:53:22.572024+02:00,6784.382458,6784.382458,84.58,82.0,XPAR
2019-10-01 10:53:23.204040+02:00,6785.014474,6785.014474,84.58,15.0,XPAR
2019-10-01 10:53:31.713114+02:00,6793.523548,6793.523548,84.6,117.0,XPAR
2019-10-01 10:53:59.900324+02:00,6821.710758,6821.710758,84.63,12.0,XPAR
2019-10-01 10:53:59.900324+02:00,6821.710758,6821.7107590000005,84.63,89.0,XPAR
2019-10-01 10:54:00.864661+02:00,6822.675095,6822.675095,84.61,150.0,XPAR
2019-10-01 10:54:01.071585+02:00,6822.882019,6822.882019,84.59,54.0,XPAR
2019-10-01 10:54:27.728454+02:00,6849.538888,6849.538888,84.6,100.0,XPAR
2019-10-01 10:54:30.252658+02:00,6852.063092,6852.063092,84.6,29.0,XPAR
2019-10-01 10:54:44.789962+02:00,6866.600396,6866.600396,84.6,49.0,XPAR
2019-10-01 10:54:57.983647+02:00,6879.794081,6879.794081,84.61,51.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797719,84.64,100.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.7977200000005,84.64,150.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797721,84.64,110.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797722,84.64,100.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797723000001,84.64,110.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797724,84.64,150.0,XPAR
2019-10-01 10:55:04.987285+02:00,6886.797719,6886.797725,84.64,174.0,XPAR
2019-10-01 10:55:06.264303+02:00,6888.074737,6888.074737,84.62,190.0,XPAR
2019-10-01 10:55:08.915285+02:00,6890.725719,6890.725719,84.62,43.0,XPAR
2019-10-01 10:55:08.915382+02:00,6890.725816,6890.725816,84.62,567.0,XPAR
2019-10-01 10:55:10.788738+02:00,6892.599172,6892.599172,84.61,54.0,XPAR
2019-10-01 10:55:22.216454+02:00,6904.026888,6904.026888,84.63,23.0,XPAR
2019-10-01 10:55:22.216542+02:00,6904.026976,6904.026976,84.63,37.0,XPAR
2019-10-01 10:55:40.712072+02:00,6922.522506,6922.522506,84.62,150.0,XPAR
2019-10-01 10:55:46.397008+02:00,6928.207442,6928.207442,84.61,219.0,XPAR
2019-10-01 10:55:56.795383+02:00,6938.605817,6938.605817,84.59,40.0,XPAR
2019-10-01 10:55:56.795383+02:00,6938.605817,6938.605818,84.59,150.0,XPAR
2019-10-01 10:55:56.795624+02:00,6938.606058,6938.606058,84.59,21.0,XPAR
2019-10-01 10:55:57.049929+02:00,6938.860363,6938.860363,84.58,62.0,XPAR
2019-10-01 10:55:57.049929+02:00,6938.860363,6938.860364,84.58,100.0,XPAR
2019-10-01 10:55:57.049929+02:00,6938.860363,6938.860365,84.58,150.0,XPAR
2019-10-01 10:55:57.049929+02:00,6938.860363,6938.860366,84.58,80.0,XPAR
2019-10-01 10:55:57.049929+02:00,6938.860363,6938.860367,84.58,150.0,XPAR
2019-10-01 10:55:57.775111+02:00,6939.585545,6939.585545,84.57,97.0,XPAR
2019-10-01 10:57:25.545758+02:00,7027.356192,7027.356192,84.6,93.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.356292,84.6,150.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.356293000001,84.6,66.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.356294,84.6,100.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.3562950000005,84.6,69.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.356296000001,84.6,62.0,XPAR
2019-10-01 10:57:25.545858+02:00,7027.356292,7027.356297,84.6,150.0,XPAR
2019-10-01 10:57:26.806772+02:00,7028.617206,7028.617206,84.59,114.0,XPAR
2019-10-01 10:57:26.806772+02:00,7028.617206,7028.617207,84.59,31.0,XPAR
2019-10-01 10:57:26.806772+02:00,7028.617206,7028.617208,84.59,100.0,XPAR
2019-10-01 10:57:26.806941+02:00,7028.617375,7028.617375,84.59,29.0,XPAR
2019-10-01 10:57:28.725676+02:00,7030.53611,7030.53611,84.58,61.0,XPAR
2019-10-01 10:57:28.725676+02:00,7030.53611,7030.536111,84.58,28.0,XPAR
2019-10-01 10:57:28.725788+02:00,7030.536222,7030.536222,84.58,134.0,XPAR
2019-10-01 10:57:46.493932+02:00,7048.304366,7048.304366,84.59,42.0,XPAR
2019-10-01 10:57:46.494032+02:00,7048.304466,7048.304466,84.59,88.0,XPAR
2019-10-01 10:57:58.658967+02:00,7060.469401,7060.469401,84.58,37.0,XPAR
2019-10-01 10:58:09.525272+02:00,7071.335706,7071.335706,84.57,68.0,XPAR
2019-10-01 10:58:09.525360+02:00,7071.335794,7071.335794,84.57,117.0,XPAR
2019-10-01 10:58:09.831037+02:00,7071.641471,7071.641471,84.56,66.0,XPAR
2019-10-01 10:58:09.831037+02:00,7071.641471,7071.641472,84.56,16.0,XPAR
2019-10-01 10:58:30.188020+02:00,7091.998454,7091.998454,84.56,48.0,XPAR
2019-10-01 10:58:30.188116+02:00,7091.99855,7091.99855,84.56,125.0,XPAR
2019-10-01 10:58:33.290471+02:00,7095.100905,7095.100905,84.54,63.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101002,84.54,167.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101003000001,84.54,6.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101004,84.54,37.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101005,84.54,100.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101006000001,84.54,62.0,XPAR
2019-10-01 10:58:33.290568+02:00,7095.101002,7095.101007,84.54,150.0,XPAR
2019-10-01 10:58:34.477473+02:00,7096.287907,7096.287907,84.54,46.0,XPAR
2019-10-01 10:58:35.308204+02:00,7097.118638,7097.118638,84.53,7.0,XPAR
2019-10-01 10:58:35.308204+02:00,7097.118638,7097.118639,84.53,3.0,XPAR
2019-10-01 10:58:35.308204+02:00,7097.118638,7097.11864,84.53,167.0,XPAR
2019-10-01 10:58:35.308204+02:00,7097.118638,7097.118641,84.53,18.0,XPAR
2019-10-01 10:58:35.308368+02:00,7097.118802,7097.118802,84.53,132.0,XPAR
2019-10-01 10:58:35.308368+02:00,7097.118802,7097.118803,84.53,100.0,XPAR
2019-10-01 10:58:46.273175+02:00,7108.083609,7108.083609,84.53,39.0,XPAR
2019-10-01 10:58:46.273175+02:00,7108.083609,7108.083610000001,84.53,9.0,XPAR
2019-10-01 10:58:54.747574+02:00,7116.558008,7116.558008,84.53,113.0,XPAR
2019-10-01 10:58:54.751115+02:00,7116.561549,7116.561549,84.53,15.0,XPAR
2019-10-01 10:58:54.948070+02:00,7116.758504,7116.758504,84.52,78.0,XPAR
2019-10-01 10:58:54.948158+02:00,7116.758592,7116.758592,84.52,72.0,XPAR
2019-10-01 10:58:54.948158+02:00,7116.758592,7116.7585930000005,84.52,173.0,XPAR
2019-10-01 10:58:56.008092+02:00,7117.818526,7117.818526,84.51,56.0,XPAR
2019-10-01 10:58:56.516645+02:00,7118.327079,7118.327079,84.51,65.0,XPAR
2019-10-01 10:58:56.516645+02:00,7118.327079,7118.32708,84.51,14.0,XPAR
2019-10-01 10:58:56.516645+02:00,7118.327079,7118.327080999999,84.51,6.0,XPAR
2019-10-01 10:58:57.314837+02:00,7119.125271,7119.125271,84.51,555.0,XPAR
2019-10-01 10:58:57.314837+02:00,7119.125271,7119.125272,84.51,300.0,XPAR
2019-10-01 10:58:57.314837+02:00,7119.125271,7119.125273,84.51,145.0,XPAR
2019-10-01 10:58:57.314929+02:00,7119.125363,7119.125363,84.51,5.0,XPAR
2019-10-01 10:58:57.753485+02:00,7119.563919,7119.563919,84.5,150.0,XPAR
2019-10-01 10:58:59.097941+02:00,7120.908375,7120.908375,84.49,85.0,XPAR
2019-10-01 10:59:06.475468+02:00,7128.285902,7128.285902,84.53,25.0,XPAR
2019-10-01 10:59:08.706387+02:00,7130.516821,7130.516821,84.54,81.0,XPAR
2019-10-01 10:59:35.009315+02:00,7156.819749,7156.819749,84.54,62.0,XPAR
2019-10-01 10:59:35.416309+02:00,7157.226743,7157.226743,84.54,67.0,XPAR
2019-10-01 10:59:35.416309+02:00,7157.226743,7157.2267440000005,84.54,7.0,XPAR
2019-10-01 10:59:57.221562+02:00,7179.031996,7179.031996,84.56,67.0,XPAR
2019-10-01 11:00:04.374482+02:00,7186.184916,7186.184916,84.56,50.0,XPAR
2019-10-01 11:00:04.374527+02:00,7186.184961,7186.184961,84.56,1.0,XPAR
2019-10-01 11:00:05.161182+02:00,7186.971616,7186.971616,84.55,27.0,XPAR
2019-10-01 11:00:07.136265+02:00,7188.946699,7188.946699,84.55,44.0,XPAR
2019-10-01 11:00:07.526310+02:00,7189.336744,7189.336744,84.55,31.0,XPAR
2019-10-01 11:00:33.396852+02:00,7215.207286,7215.207286,84.57,25.0,XPAR
2019-10-01 11:00:35.542303+02:00,7217.352737,7217.352737,84.57,9.0,XPAR
2019-10-01 11:00:40.020444+02:00,7221.830878,7221.830878,84.58,44.0,XPAR
2019-10-01 11:00:40.059089+02:00,7221.869523,7221.869523,84.58,19.0,XPAR
2019-10-01 11:00:41.523529+02:00,7223.333963,7223.333963,84.58,13.0,XPAR
2019-10-01 11:00:50.600519+02:00,7232.410953,7232.410953,84.58,130.0,XPAR
2019-10-01 11:00:52.258940+02:00,7234.069374,7234.069374,84.56,7.0,XPAR
2019-10-01 11:01:12.024207+02:00,7253.834641,7253.834641,84.58,4.0,XPAR
2019-10-01 11:01:13.693351+02:00,7255.503785,7255.503785,84.58,1.0,XPAR
2019-10-01 11:01:39.354099+02:00,7281.164533,7281.164533,84.58,133.0,XPAR
2019-10-01 11:01:39.355249+02:00,7281.165683,7281.165683,84.57,99.0,XPAR
2019-10-01 11:01:39.355249+02:00,7281.165683,7281.1656840000005,84.57,69.0,XPAR
2019-10-01 11:01:39.630895+02:00,7281.441329,7281.441329,84.56,79.0,XPAR
2019-10-01 11:01:39.630895+02:00,7281.441329,7281.441330000001,84.56,60.0,XPAR
2019-10-01 11:02:05.555026+02:00,7307.36546,7307.36546,84.56,33.0,XPAR
2019-10-01 11:02:05.555216+02:00,7307.36565,7307.36565,84.56,19.0,XPAR
2019-10-01 11:02:05.555216+02:00,7307.36565,7307.365651,84.56,72.0,XPAR
2019-10-01 11:02:05.555393+02:00,7307.365827,7307.365827,84.56,7.0,XPAR
2019-10-01 11:02:08.760244+02:00,7310.570678,7310.570678,84.59,49.0,XPAR
2019-10-01 11:02:08.760244+02:00,7310.570678,7310.570679,84.59,100.0,XPAR
