Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-06-23,19.654980990383535,20.194448471069336,19.286973347580844,20.194448471069336,2133975,0.0,0.0
2000-06-26,19.78044046472271,20.36590875931786,19.78044046472271,20.282270431518555,723176,0.0,0.0
2000-06-27,20.186088451190578,21.035016631117838,19.788807944240467,20.846830368041992,898827,0.0,0.0
2000-06-28,20.905376226751454,22.624142064552764,20.411911018863748,21.745941162109375,4602195,0.0,0.0
2000-06-29,21.745937526126987,22.7495957616746,20.491364330695614,20.700458526611328,4770855,0.0,0.0
2000-06-30,21.11865372641089,21.11865372641089,20.307363167679952,20.867738723754883,1544673,0.0,0.0
2000-07-03,20.491363861161602,21.49502207371164,20.491363861161602,21.32774543762207,741797,0.0,0.0
2000-07-04,21.32774982848222,21.32774982848222,20.579188011060797,20.993196487426758,909059,0.0,0.0
2000-07-05,21.03501552401936,21.223201777190734,20.70464538497533,20.93046760559082,861869,0.0,0.0
2000-07-06,20.721366900798877,20.951370645516697,20.156808317613823,20.198627471923828,975883,0.0,0.0
2000-07-07,20.11499309028279,21.306837616810288,20.07317392780858,20.9722843170166,1150146,0.0,0.0
2000-07-10,20.909559502551666,21.327751205878798,20.608462117751255,21.035017013549805,746012,0.0,0.0
2000-07-11,21.03501401500722,21.41138649434972,20.784099028778886,21.11865234375,814767,0.0,0.0
2000-07-12,20.825919816899027,21.66230316953768,20.825919816899027,20.993196487426758,791381,0.0,0.0
2000-07-13,21.014101808011073,21.014101808011073,20.386816024780273,20.386816024780273,645720,0.0,0.0
2000-07-14,20.386816024780273,20.386816024780273,20.386816024780273,20.386816024780273,0,0.0,0.0
2000-07-17,20.073171615600586,20.59172788735883,20.073171615600586,20.073171615600586,754657,0.0,0.0
2000-07-18,20.073176403511955,21.49502649900995,20.073176403511955,20.993196487426758,1187186,0.0,0.0
2000-07-19,20.86774167607539,21.118656714230287,20.55409948236969,20.595918655395508,699995,0.0,0.0
2000-07-20,20.533185986060335,22.35231645832043,20.499730012414986,22.017763137817383,821384,0.0,0.0
2000-07-21,21.955034154597985,22.16412997766834,21.327748289374522,21.766849517822266,873328,0.0,0.0
2000-07-24,22.101404113223154,22.37322871866611,22.101404113223154,21.913219451904297,1018475,0.0,0.0
2000-07-25,22.58232584260205,22.79142170473535,21.97594944640338,22.37322998046875,532191,0.0,0.0
2000-07-26,22.791422445269816,22.791422445269816,21.82958305219264,22.749603271484375,680938,0.0,0.0
2000-07-27,22.05958436100775,23.418705748367838,22.05958436100775,23.021425247192383,1043449,0.0,0.0
2000-07-28,22.854147002505314,24.526910438284474,22.854147002505314,23.920534133911133,1208245,0.0,0.0
2000-07-31,23.92053507356637,24.547822589615635,23.335066725253725,24.06690216064453,1505074,0.0,0.0
2000-08-01,24.255091205561857,24.568734999665445,23.627803617354683,24.506006240844727,1146677,0.0,0.0
2000-08-02,24.50600204816251,24.673278709732067,23.105061611505114,23.73234748840332,1529357,0.0,0.0
2000-08-03,23.293250835222622,23.9205367923573,22.875059127807617,22.875059127807617,1025184,0.0,0.0
2000-08-04,22.937786990111665,23.5023441691352,22.56141446810413,23.209609985351562,1391211,0.0,0.0
2000-08-07,23.146881420629352,24.296906896915473,23.02142392096312,24.045991897583008,993405,0.0,0.0
2000-08-08,24.422359718284923,24.422359718284923,23.7114340230264,24.255083084106445,1364182,0.0,0.0
2000-08-09,24.380550672760567,24.422369848651726,23.690534270556462,23.857810974121094,795174,0.0,0.0
2000-08-10,23.41870187741699,24.06689888922498,23.063240603961397,24.02507972717285,1036446,0.0,0.0
2000-08-11,24.2132722227377,24.380548914236975,23.418707938116142,23.627803802490234,528101,0.0,0.0
2000-08-14,23.92053110293495,23.92053110293495,22.895963267446227,23.000511169433594,679899,0.0,0.0
2000-08-15,23.272334110613293,23.60688739697286,22.791415365458864,23.000511169433594,551841,0.0,0.0
2000-08-16,23.418700909838297,23.418700909838297,22.791415108961118,23.167787551879883,851308,0.0,0.0
2000-08-17,23.33506242020674,23.33506242020674,22.415042503721818,22.81232452392578,738050,0.0,0.0
2000-08-18,22.749598235818322,23.251428210162604,22.435954501853146,22.477773666381836,931893,0.0,0.0
2000-08-21,22.58232572286083,23.16779413372966,22.373229861836247,22.958698272705078,470465,0.0,0.0
2000-08-22,23.084152416021553,24.380544960943613,22.875056585552244,23.920534133911133,1142420,0.0,0.0
2000-08-23,24.171452543110057,24.171452543110057,23.20961158715415,23.376888275146484,813979,0.0,0.0
2000-08-24,23.41869774324154,24.44326703264829,22.916869491192795,23.314149856567383,1542373,0.0,0.0
2000-08-25,23.502347395641046,24.67328429152698,23.418709045934907,24.547826766967773,877221,0.0,0.0
2000-08-28,24.255087730360064,24.547821896247935,23.96235356447219,24.045991897583008,687690,0.0,0.0
2000-08-29,23.857801077932567,24.50599803537416,23.585976547392544,24.255083084106445,4569505,0.0,0.0
2000-08-30,23.962358355269995,24.42236927934956,23.815991243062857,23.899629592895508,934033,0.0,0.0
2000-08-31,24.108723904352395,24.213271834864685,22.958698272705078,22.958698272705078,1796145,0.0,0.0
2000-09-01,23.20960922204387,24.568732173483944,23.20960922204387,24.06690216064453,1956957,0.0,0.0
2000-09-04,23.941446353092406,24.025084694489344,23.544164231456953,23.648712158203125,929447,0.0,0.0
2000-09-05,24.296905742430315,25.551479075492995,23.92053326131523,25.13328742980957,3112362,0.0,0.0
2000-09-06,25.091469572887398,25.656028323982095,24.150539925050577,24.40145492553711,1933174,0.0,0.0
2000-09-07,24.296909582414415,24.568734195068927,23.75326035710539,24.422367095947266,1421840,0.0,0.0
2000-09-08,24.40145499125049,24.422364574680678,23.41870457003168,23.523252487182617,1299978,0.0,0.0
2000-09-11,23.627794616411173,23.627794616411173,23.000508871154683,23.105056762695312,1595228,0.0,0.0
2000-09-12,22.875055282687136,24.045990262636174,22.875055282687136,23.878713607788086,1363764,0.0,0.0
2000-09-13,24.087814704113242,24.25509139561252,23.23052326416737,23.627803802490234,909344,0.0,0.0
2000-09-14,24.00417055882526,24.610548419005937,23.795074744969853,24.213266372680664,1575104,0.0,0.0
2000-09-15,24.296911957599075,24.464188658661957,23.502347627550403,23.66962432861328,4495045,0.0,0.0
2000-09-18,23.815986252435923,23.815986252435923,23.000514116437333,23.335065841674805,1223186,0.0,0.0
2000-09-19,23.523252056019448,24.04599163219272,23.23051949735007,23.920534133911133,951658,0.0,0.0
2000-09-20,23.021420749831066,23.48142991458802,22.895963267446227,23.000511169433594,23299113,0.0,0.0
2000-09-21,23.10505947646352,23.20960577629618,21.78775749231725,22.895963668823242,1555814,0.0,0.0
2000-09-22,22.958695171130003,24.045991897583008,22.62414183868672,24.045991897583008,2105547,0.0,0.0
2000-09-25,24.255087730360064,24.35963564674859,23.293248503573288,24.045991897583008,1475695,0.0,0.0
2000-09-26,24.255083084106445,24.50599803537416,23.502338230303305,24.255083084106445,2813067,0.0,0.0
2000-09-27,24.066907194421763,24.986927473068896,23.94144966497151,24.88237953186035,1537973,0.0,0.0
2000-09-28,25.09147071838379,25.488752820624516,24.777826953456902,25.09147071838379,1995777,0.0,0.0
2000-09-29,23.544156743655353,26.053304583585664,23.544156743655353,25.467836380004883,2534984,0.0,0.0
2000-10-02,25.00782674096941,25.948756219551285,24.736002206004954,25.67693328857422,1233397,0.0,0.0
2000-10-03,25.34237984008864,26.38785720952737,25.279651101683072,25.321470260620117,1327981,0.0,0.0
2000-10-04,25.40511433815268,26.241496102524437,25.363295169734705,26.095129013061523,1281887,0.0,0.0
2000-10-05,26.346046374527763,26.513323063126403,25.34238784692382,25.50966453552246,1059075,0.0,0.0
2000-10-06,25.50966343238881,26.346045235225823,25.32147716585322,25.59330177307129,1310301,0.0,0.0
2000-10-09,25.467838822326865,26.346039607928663,25.21692385387279,25.844209671020508,971513,0.0,0.0
2000-10-10,25.927851133453512,26.074216603066365,25.488749912652253,25.530569076538086,1208816,0.0,0.0
2000-10-11,25.551475810898317,26.30421907296634,25.488747072060367,25.67693328857422,1078969,0.0,0.0
2000-10-12,25.67694388504528,25.927858943945786,24.29691266508056,24.88237953186035,1143073,0.0,0.0
2000-10-13,24.25508592230674,25.40511131286621,24.150538013711554,25.40511131286621,739116,0.0,0.0
2000-10-16,25.133284582438552,25.446928281168162,24.505998788966743,25.279651641845703,715506,0.0,0.0
2000-10-17,25.467841801308477,25.927852630615234,24.715096807897424,25.927852630615234,1258461,0.0,0.0
2000-10-18,25.426025390625,25.927855440619616,24.96601451146327,25.426025390625,923089,0.0,0.0
2000-10-19,25.300566561668383,26.053311597492915,24.777826953456902,25.09147071838379,1041290,0.0,0.0
2000-10-20,25.112373016759086,25.42601669068728,23.83689034677171,24.5687255859375,2195794,0.0,0.0
2000-10-23,23.962356015461875,25.823307513537404,23.962356015461875,25.426025390625,803710,0.0,0.0
2000-10-24,25.823304732981867,25.906941461654117,24.88237349055787,25.63511848449707,972838,0.0,0.0
2000-10-25,25.63511575659994,26.555135713969662,25.63511575659994,26.262401580810547,1225785,0.0,0.0
2000-10-26,26.55513309354956,26.994234249958396,25.718751542472447,26.24148941040039,1194140,0.0,0.0
2000-10-27,26.346043540166843,26.346043540166843,25.342385120538516,25.71875762939453,853687,0.0,0.0
2000-10-30,25.50965986117316,26.220584053460872,25.50965986117316,26.136945724487305,1003955,0.0,0.0
2000-10-31,26.032398942379107,26.053310129517076,25.342384302406636,25.927852630615234,984306,0.0,0.0
2000-11-01,26.136951015449284,26.136951015449284,25.007834949724234,25.76058006286621,639543,0.0,0.0
2000-11-02,25.530570642450808,26.17876611845062,25.258746060520576,26.116037368774414,1401192,0.0,0.0
2000-11-03,26.053310073568632,26.555138464110687,25.614208828355135,26.34604263305664,1051253,0.0,0.0
2000-11-06,26.5133205656453,26.680597238486943,25.927853814687296,26.032400131225586,677507,0.0,0.0
2000-11-07,26.471499040381566,26.471499040381566,26.053308999501333,26.136945724487305,647641,0.0,0.0
2000-11-08,26.76423221797177,27.0987855216933,26.1369447734939,26.28331184387207,1785404,0.0,0.0
2000-11-09,26.346039415856723,27.266060960147726,26.220581932544313,27.182422637939453,1136700,0.0,0.0
2000-11-10,27.370607551696317,27.851527881354997,26.680591426533862,27.726070404052734,1203896,0.0,0.0
2000-11-13,27.726069971562865,28.541540353332557,27.203330490957473,27.537883758544922,1652985,0.0,0.0
2000-11-14,27.26606206464542,27.809711181021413,27.0151470878565,27.684253692626953,1253787,0.0,0.0
2000-11-15,27.516979096623846,28.667002951491046,27.07787785444762,28.646093368530273,1288642,0.0,0.0
2000-11-16,28.79246044925568,28.93882752998109,27.976989921760843,28.646093368530273,973182,0.0,0.0
2000-11-17,28.562454636360997,28.750640880370366,28.144262983006843,28.45790672302246,1576178,0.0,0.0
2000-11-20,28.248808343884722,28.604271217117407,27.600614547729492,27.600614547729492,1278379,0.0,0.0
2000-11-21,27.809710355513424,27.956074212987218,27.07787502826966,27.600614547729492,1421346,0.0,0.0
2000-11-22,27.370615930567073,27.72607889174012,26.868785867734537,27.516983032226562,776893,0.0,0.0
2000-11-23,27.60062301352616,28.416093706033656,27.39152714160733,28.353364944458008,404707,0.0,0.0
2000-11-24,28.290630967904885,28.47881721794236,27.537889175730335,27.997900009155273,1061850,0.0,0.0
2000-11-27,28.332453676353683,28.332453676353683,27.328796758664364,27.516983032226562,1153997,0.0,0.0
2000-11-28,27.746987096116055,28.269723510896153,27.496072077193325,28.0815372467041,6783246,0.0,0.0
2000-11-29,28.2069909215835,28.646092145004936,27.684254577866476,28.374267578125,851924,0.0,0.0
2000-11-30,28.437002536177733,29.607939387750587,28.227906669825437,29.273386001586914,1680728,0.0,0.0
2000-12-01,28.813372382684772,28.98064906001665,27.93517303466797,27.93517303466797,1514088,0.0,0.0
2000-12-04,28.102444486410928,28.520632894003835,27.600614547729492,27.600614547729492,833089,0.0,0.0
2000-12-05,28.018806979485237,29.064286168560418,27.80971434964562,28.26972198486328,1593211,0.0,0.0
2000-12-06,28.01880040693768,28.08152914356751,25.4469270170765,26.24148941040039,2455360,0.0,0.0
2000-12-07,26.2414976671392,26.9315139871771,25.593302122000523,26.55514144897461,1264145,0.0,0.0
2000-12-08,26.638777578368178,27.224245922502732,25.656028747558594,25.656028747558594,1524174,0.0,0.0
2000-12-11,26.241490942624875,26.76423044506259,25.990577585442196,26.63877296447754,1263884,0.0,0.0
2000-12-12,26.57604804721609,26.743324712059326,25.96967013715936,26.34604263305664,924058,0.0,0.0
2000-12-13,26.55513541497373,27.056965351881882,25.38420049950884,25.844209671020508,841196,0.0,0.0
2000-12-14,26.136946858130646,27.11969726619508,25.426022635007865,25.927852630615234,948283,0.0,0.0
2000-12-15,26.429671142059046,26.47149029272645,25.635108883365405,25.865114212036133,899208,0.0,0.0
2000-12-18,25.948755086101777,26.513313710983244,25.175102278214492,25.467836380004883,1031591,0.0,0.0
2000-12-19,24.966009154063748,26.178763243987408,24.79873250662773,25.969667434692383,1449359,0.0,0.0
2000-12-20,26.136946802002594,27.0778780417458,25.739666326987564,26.34604263305664,1104371,0.0,0.0
2000-12-21,25.73965985246377,27.307876586914062,25.73965985246377,27.307876586914062,1035803,0.0,0.0
2000-12-22,27.09878382310376,28.12335004355464,27.036055082587897,27.809709548950195,1017820,0.0,0.0
2000-12-25,27.809709548950195,27.809709548950195,27.809709548950195,27.809709548950195,0,0.0,0.0
2000-12-26,27.809709548950195,27.809709548950195,27.809709548950195,27.809709548950195,0,0.0,0.0
2000-12-27,27.203336419982016,28.938828665871398,27.203336419982016,28.26972198486328,766663,0.0,0.0
2000-12-28,28.64608872722737,28.834274943383974,28.060620499184598,28.562450408935547,1157984,0.0,0.0
2000-12-29,28.478814561529557,29.69157028198242,28.22789958488414,29.691570281982422,1470548,0.0,0.0
2001-01-01,29.69157028198242,29.69157028198242,29.69157028198242,29.691570281982422,0,0.0,0.0
2001-01-02,29.607932217589415,29.691570543875617,28.87609686258515,28.938825607299805,771479,0.0,0.0
2001-01-03,28.47881902128394,28.75064362188394,27.935173028059502,28.541547775268555,1095760,0.0,0.0
2001-01-04,27.621528559529423,28.290632043800045,26.136948086108397,26.973331451416016,2308837,0.0,0.0
2001-01-05,26.346044023569373,27.328794481391785,25.42602392236167,26.095129013061523,2752859,0.0,0.0
2001-01-08,26.095126321023645,26.304222141542677,25.342382971142705,25.886032104492188,1177043,0.0,0.0
2001-01-09,25.927849299190594,26.13694349983985,23.314153345219154,25.007827758789062,2317455,0.0,0.0
2001-01-10,24.694184051833997,25.049646919716405,24.087807822374987,25.007827758789062,1022232,0.0,0.0
2001-01-11,24.673282931033306,25.04965387996971,24.464187068297583,24.506006240844727,1375303,0.0,0.0
2001-01-12,24.464184885627777,24.506004054443856,23.314157743185547,23.43961524963379,2081687,0.0,0.0
2001-01-15,23.418704140784794,24.004172466098858,23.355976995631654,23.920534133911133,1161024,0.0,0.0
2001-01-16,23.962350303247415,24.736003175242335,23.56506827504025,24.004169464111328,1352351,0.0,0.0
2001-01-17,24.045989440476678,24.96600940669707,24.045989440476678,24.79873275756836,1186034,0.0,0.0
2001-01-18,24.67327795988565,24.882372176505378,23.92053300569935,24.71509552001953,1138188,0.0,0.0
2001-01-19,24.52691308891937,25.007833550972073,23.251431593190013,23.94144630432129,1630220,0.0,0.0
